,0
2497,-29
2498,-31
2499,-27
2500,-30
2501,-31
2502,-34
2503,-29
2504,-29
2505,-27
2506,-29
2507,-33
2508,-28
2509,-34
2510,-29
2511,-39
2512,-28
2513,-29
2514,-30
2515,-31
2516,-27
2517,-30
2518,-30
2519,-27
2520,-28
2521,-32
2522,-27
2523,-28
2524,-30
2525,-31
2526,-27
2527,-28
2528,-29
2529,-27
2530,-31
2531,-32
2532,-29
2533,-35
2534,-29
2535,-29
2536,-32
2537,-28
2538,-27
2539,-29
2540,-27
2541,-29
2542,-29
2543,-28
2544,-35
2545,-29
2546,-28
2547,-28
2548,-29
2549,-27
2550,-29
2551,-27
2552,-27
2553,-30
2554,-35
2555,-30
2556,-31
2557,-31
2558,-29
2559,-29
2560,-34
2561,-37
2562,-36
2563,-33
2564,-31
2565,-27
2566,-27
2567,-28
2568,-29
2569,-31
2570,-107
2571,-30
2572,-33
2573,-27
2574,-30
2575,-29
2576,-33
2577,-32
2578,-32
2579,-33
2580,-31
2581,-29
2582,-32
2583,-31
2584,-29
2585,-27
2586,-27
2587,-31
2588,-31
2589,-27
2590,-28
2591,-31
2592,-34
2593,-28
2594,-29
2595,-29
2596,-32
2597,-27
2598,-31
2599,-35
2600,-27
2601,-28
2602,-27
2603,-29
2604,-33
2605,-31
2606,-30
2607,-30
2608,-29
2609,-32
2610,-29
2611,-30
2612,-30
2613,-31
2614,-31
2615,-33
2616,-46
2617,-36
2618,-27
2619,-32
2620,-27
2621,-32
2622,-31
2623,-29
2624,-27
2625,-37
2626,-29
2627,-28
2628,-33
2629,-81
2630,-33
2631,-27
2632,-27
2633,-29
2634,-33
2635,-31
2636,-29
2637,-30
2638,-29
2639,-27
2640,-29
2641,-27
2642,-29
2643,-29
2644,-34
2645,-31
2646,-30
2647,-35
2648,-28
2649,-27
2650,-29
2651,-34
2652,-29
2653,-28
2654,-30
2655,-31
2656,-27
2657,-32
2658,-30
2659,-33
2660,-30
2661,-29
2662,-29
2663,-34
2664,-33
2665,-29
2666,-33
2667,-42
2668,-32
2669,-27
2670,-33
2671,-34
2672,-29
2673,-29
2674,-27
2675,-31
2676,-29
2677,-30
2678,-27
2679,-31
2680,-35
2681,-34
2682,-30
2683,-32
2684,-27
2685,-29
2686,-31
2687,-30
2688,-30
2689,-34
2690,-29
2691,-28
2692,-27
2693,-30
2694,-29
2695,-29
2696,-36
2697,-29
2698,-28
2699,-31
2700,-27
2701,-29
2702,-36
2703,-27
2704,-36
2705,-30
2706,-29
2707,-31
2708,-33
2709,-31
2710,-31
2711,-29
2712,-30
2713,-29
2714,-30
2715,-35
2716,-33
2717,-27
2718,-31
2719,-29
2720,-31
2721,-114
2722,-30
2723,-30
2724,-29
2725,-34
2726,-31
2727,-27
2728,-27
2729,-27
2730,-27
2731,-27
2732,-29
2733,-28
2734,-27
2735,-28
2736,-29
2737,-30
2738,-30
2739,-27
2740,-28
2741,-37
2742,-32
2743,-34
2744,-31
2745,-40
2746,-27
2747,-30
2748,-32
2749,-33
2750,-29
2751,-27
2752,-30
2753,-30
2754,-29
2755,-27
2756,-27
2757,-32
2758,-33
2759,-34
2760,-39
2761,-27
2762,-27
2763,-29
2764,-33
2765,-33
2766,-32
2767,-31
2768,-34
2769,-29
2770,-33
2771,-30
2772,-40
2773,-31
2774,-29
2775,-29
2776,-33
2777,-31
2778,-32
2779,-30
2780,-31
2781,-31
2782,-31
2783,-31
2784,-29
2785,-33
2786,-33
2787,-27
2788,-27
2789,-29
2790,-28
2791,-36
2792,-29
2793,-29
2794,-27
2795,-33
2796,-30
2797,-40
2798,-64
2799,-33
2800,-29
2801,-36
2802,-30
2803,-33
2804,-29
2805,-33
2806,-28
2807,-27
2808,-29
2809,-29
2810,-28
2811,-29
2812,-29
2813,-30
2814,-29
2815,-29
2816,-32
2817,-27
2818,-32
2819,-33
2820,-27
2821,-32
2822,-30
2823,-31
2824,-31
2825,-30
2826,-27
2827,-34
2828,-31
2829,-29
2830,-29
2831,-28
2832,-28
2833,-29
2834,-31
2835,-29
2836,-29
2837,-29
2838,-31
2839,-29
2840,-30
2841,-32
2842,-31
2843,-34
2844,-29
2845,-29
2846,-27
2847,-28
2848,-29
2849,-35
2850,-27
2851,-29
2852,-29
2853,-27
2854,-37
2855,-33
2856,-28
2857,-27
2858,-32
2859,-29
2860,-28
2861,-33
2862,-33
2863,-28
2864,-32
2865,-30
2866,-31
2867,-29
2868,-27
2869,-27
2870,-29
2871,-27
2872,-30
2873,-30
2874,-32
2875,-36
2876,-29
2877,-29
2878,-31
2879,-27
2880,-29
2881,-28
2882,-28
2883,-29
2884,-33
2885,-29
2886,-31
2887,-32
2888,-27
2889,-28
2890,-33
2891,-27
2892,-28
2893,-29
2894,-29
2895,-28
2896,-111
2897,-29
2898,-31
2899,-27
2900,-31
2901,-29
2902,-37
2903,-33
2904,-36
2905,-31
2906,-30
2907,-27
2908,-27
2909,-27
2910,-29
2911,-27
2912,-30
2913,-34
2914,-27
2915,-28
2916,-32
2917,-31
2918,-32
2919,-33
2920,-34
2921,-27
2922,-29
2923,-32
2924,-31
2925,-35
2926,-27
2927,-34
2928,-30
2929,-36
2930,-29
2931,-31
2932,-29
2933,-35
2934,-34
2935,-32
2936,-29
2937,-27
2938,-34
2939,-31
2940,-27
2941,-28
2942,-30
2943,-29
2944,-38
2945,-29
2946,-30
2947,-31
2948,-31
2949,-32
2950,-31
2951,-34
2952,-31
2953,-27
2954,-31
2955,-32
2956,-27
2957,-27
2958,-28
2959,-27
2960,-42
2961,-28
2962,-32
2963,-31
2964,-28
2965,-28
2966,-108
2967,-34
2968,-27
2969,-31
2970,-30
2971,-28
2972,-35
2973,-29
2974,-29
2975,-27
2976,-30
2977,-27
2978,-28
2979,-32
2980,-30
2981,-30
2982,-28
2983,-33
2984,-33
2985,-27
2986,-27
2987,-27
2988,-30
2989,-29
2990,-35
2991,-37
2992,-30
2993,-37
2994,-31
2995,-32
2996,-30
2997,-30
2998,-33
2999,-30
3000,-36
3001,-34
3002,-32
3003,-30
3004,-31
3005,-27
3006,-31
3007,-32
3008,-31
3009,-32
3010,-31
3011,-29
3012,-32
3013,-107
3014,-32
3015,-64
3016,-46
3017,-39
3018,-31
3019,-33
3020,-34
3021,-36
3022,-32
3023,-27
3024,-28
3025,-37
3026,-32
3027,-31
3028,-30
3029,-34
3030,-29
3031,-34
3032,-39
3033,-27
3034,-29
3035,-181
3036,-78
3037,-55
3038,-42
3039,-41
3040,-40
3041,-35
3042,-31
3043,-34
3044,-46
3045,-30
3046,-34
3047,-38
3048,-30
3049,-31
3050,-27
3051,-34
3052,-27
3053,-27
3054,-37
3055,-29
3056,-29
3057,-38
3058,-29
3059,-29
3060,-33
3061,-33
3062,-38
3063,-40
3064,-29
3065,-27
3066,-27
3067,-33
3068,-29
3069,-37
3070,-31
3071,-29
3072,-31
3073,-32
3074,-29
3075,-31
3076,-29
3077,-30
3078,-32
3079,-27
3080,-31
3081,-29
3082,-33
3083,-31
3084,-31
3085,-36
3086,-33
3087,-29
3088,-32
3089,-35
3090,-28
3091,-29
3092,-27
3093,-32
3094,-30
3095,-31
3096,-27
3097,-30
3098,-29
3099,-33
3100,-31
3101,-34
3102,-29
3103,-29
3104,-31
3105,-27
3106,-30
3107,-29
3108,-33
3109,-29
3110,-33
3111,-35
3112,-31
3113,-29
3114,-29
3115,-28
3116,-32
3117,-29
3118,-34
3119,-32
3120,-31
3121,-41
3122,-28
3123,-29
3124,-29
3125,-33
3126,-27
3127,-27
3128,-29
3129,-29
3130,-32
3131,-29
3132,-32
3133,-33
3134,-37
3135,-29
3136,-29
3137,-31
3138,-28
3139,-39
3140,-31
3141,-35
3142,-34
3143,-34
3144,-29
3145,-29
3146,-27
3147,-33
3148,-29
3149,-29
3150,-30
3151,-27
3152,-29
3153,-33
3154,-27
3155,-31
3156,-30
3157,-27
3158,-28
3159,-31
3160,-39
3161,-34
3162,-30
3163,-29
3164,-29
3165,-32
3166,-40
3167,-29
3168,-32
3169,-31
3170,-30
3171,-29
3172,-29
3173,-29
3174,-29
3175,-31
3176,-29
3177,-31
3178,-29
3179,-27
3180,-33
3181,-27
3182,-33
3183,-31
3184,-33
3185,-29
3186,-30
3187,-31
3188,-30
3189,-27
3190,-29
3191,-28
3192,-30
3193,-30
3194,-29
3195,-29
3196,-27
3197,-29
3198,-30
3199,-29
3200,-30
3201,-32
3202,-28
3203,-27
3204,-28
3205,-35
3206,-33
3207,-27
3208,-38
3209,-31
3210,-31
3211,-29
3212,-31
3213,-33
3214,-29
3215,-32
3216,-34
3217,-28
3218,-34
3219,-27
3220,-27
3221,-33
3222,-31
3223,-33
3224,-34
3225,-31
3226,-36
3227,-29
3228,-27
3229,-33
3230,-30
3231,-31
3232,-30
3233,-39
3234,-32
3235,-27
3236,-29
3237,-34
3238,-27
3239,-29
3240,-33
3241,-29
3242,-37
3243,-28
3244,-34
3245,-30
3246,-36
3247,-29
3248,-27
3249,-37
3250,-33
3251,-31
3252,-32
3253,-30
3254,-28
3255,-31
3256,-35
3257,-29
3258,-29
3259,-35
3260,-27
3261,-33
3262,-35
3263,-27
3264,-38
3265,-27
3266,-32
3267,-30
3268,-28
3269,-29
3270,-29
3271,-32
3272,-33
3273,-31
3274,-31
3275,-29
3276,-34
3277,-31
3278,-31
3279,-27
3280,-29
3281,-31
3282,-27
3283,-28
3284,-27
3285,-29
3286,-31
3287,-29
3288,-30
3289,-31
3290,-29
3291,-31
3292,-29
3293,-28
3294,-29
3295,-31
3296,-27
3297,-29
3298,-28
3299,-27
3300,-34
3301,-33
3302,-32
3303,-27
3304,-32
3305,-29
3306,-27
3307,-31
3308,-31
3309,-33
3310,-27
3311,-27
3312,-29
3313,-34
3314,-27
3315,-29
3316,-29
3317,-29
3318,-28
3319,-32
3320,-36
3321,-27
3322,-28
3323,-27
3324,-31
3325,-29
3326,-31
3327,-37
3328,-27
3329,-31
3330,-28
3331,-29
3332,-27
3333,-27
3334,-33
3335,-38
3336,-31
3337,-33
3338,-31
3339,-31
3340,-28
3341,-31
3342,-31
3343,-34
3344,-27
3345,-28
3346,-30
3347,-29
3348,-27
3349,-30
3350,-29
3351,-35
3352,-28
3353,-33
3354,-33
3355,-34
3356,-29
3357,-27
3358,-29
3359,-29
3360,-31
3361,-32
3362,-29
3363,-29
3364,-29
3365,-27
3366,-27
3367,-27
3368,-30
3369,-33
3370,-31
3371,-34
3372,-28
3373,-34
3374,-27
3375,-35
3376,-34
3377,-30
3378,-34
3379,-30
3380,-32
3381,-33
3382,-29
3383,-30
3384,-31
3385,-30
3386,-28
3387,-31
3388,-33
3389,-29
3390,-33
3391,-31
3392,-35
3393,-37
3394,-35
3395,-27
3396,-33
3397,-30
3398,-31
3399,-30
3400,-31
3401,-27
3402,-30
3403,-31
3404,-33
3405,-31
3406,-32
3407,-27
3408,-30
3409,-27
3410,-27
3411,-30
3412,-27
3413,-31
3414,-28
3415,-27
3416,-36
3417,-32
3418,-29
3419,-33
3420,-28
3421,-33
3422,-37
3423,-29
3424,-35
3425,-34
3426,-31
3427,-38
3428,-32
3429,-33
3430,-27
3431,-31
3432,-36
3433,-30
3434,-33
3435,-33
3436,-31
3437,-27
3438,-32
3439,-33
3440,-32
3441,-32
3442,-30
3443,-28
3444,-29
3445,-107
3446,-29
3447,-32
3448,-103
3449,-33
3450,-33
3451,-29
3452,-30
3453,-31
3454,-37
3455,-30
3456,-31
3457,-31
3458,-29
3459,-35
3460,-27
3461,-29
3462,-27
3463,-29
3464,-31
3465,-32
3466,-29
3467,-33
3468,-30
3469,-30
3470,-30
3471,-29
3472,-33
3473,-33
3474,-28
3475,-31
3476,-29
3477,-27
3478,-29
3479,-27
3480,-27
3481,-36
3482,-28
3483,-29
3484,-30
3485,-33
3486,-34
3487,-30
3488,-31
3489,-28
3490,-27
3491,-34
3492,-31
3493,-29
3494,-32
3495,-30
3496,-30
3497,-31
3498,-31
3499,-32
3500,-27
3501,-27
3502,-30
3503,-29
3504,-27
3505,-28
3506,-33
3507,-31
3508,-36
3509,-31
3510,-28
3511,-28
3512,-37
3513,-29
3514,-33
3515,-27
3516,-36
3517,-30
3518,-33
3519,-28
3520,-27
3521,-27
3522,-30
3523,-30
3524,-27
3525,-29
3526,-27
3527,-30
3528,-31
3529,-29
3530,-30
3531,-29
3532,-28
3533,-35
3534,-30
3535,-29
3536,-33
3537,-28
3538,-32
3539,-27
3540,-32
3541,-27
3542,-27
3543,-31
3544,-35
3545,-27
3546,-30
3547,-33
3548,-28
3549,-31
3550,-29
3551,-27
3552,-36
3553,-35
3554,-32
3555,-29
3556,-32
3557,-27
3558,-29
3559,-30
3560,-33
3561,-27
3562,-31
3563,-27
3564,-29
3565,-32
3566,-29
3567,-32
3568,-27
3569,-33
3570,-31
3571,-32
3572,-32
3573,-31
3574,-27
3575,-35
3576,-32
3577,-29
3578,-33
3579,-28
3580,-32
3581,-32
3582,-28
3583,-31
3584,-32
3585,-38
3586,-31
3587,-27
3588,-29
3589,-29
3590,-32
3591,-31
3592,-32
3593,-34
3594,-39
3595,-31
3596,-29
3597,-28
3598,-27
3599,-35
3600,-28
3601,-31
3602,-37
3603,-27
3604,-29
3605,-33
3606,-27
3607,-32
3608,-32
3609,-31
3610,-35
3611,-29
3612,-33
3613,-27
3614,-29
3615,-27
3616,-29
3617,-31
3618,-29
3619,-29
3620,-33
3621,-29
3622,-27
3623,-30
3624,-32
3625,-29
3626,-32
3627,-36
3628,-29
3629,-32
3630,-30
3631,-33
3632,-34
3633,-29
3634,-29
3635,-29
3636,-28
3637,-31
3638,-33
3639,-30
3640,-30
3641,-31
3642,-30
3643,-27
3644,-39
3645,-36
3646,-33
3647,-35
3648,-30
3649,-29
3650,-31
3651,-28
3652,-31
3653,-29
3654,-28
3655,-28
3656,-31
3657,-35
3658,-31
3659,-30
3660,-33
3661,-32
3662,-33
3663,-32
3664,-31
3665,-31
3666,-27
3667,-30
3668,-30
3669,-29
3670,-27
3671,-37
3672,-31
3673,-29
3674,-41
3675,-29
3676,-38
3677,-31
3678,-30
3679,-33
3680,-34
3681,-35
3682,-35
3683,-29
3684,-29
3685,-28
3686,-33
3687,-32
3688,-29
3689,-29
3690,-30
3691,-30
3692,-29
3693,-27
3694,-32
3695,-27
3696,-30
3697,-30
3698,-27
3699,-36
3700,-34
3701,-28
3702,-29
3703,-35
3704,-31
3705,-31
3706,-27
3707,-34
3708,-38
3709,-35
3710,-29
3711,-28
3712,-37
3713,-37
3714,-34
3715,-30
3716,-30
3717,-32
3718,-29
3719,-27
3720,-29
3721,-36
3722,-29
3723,-34
3724,-31
3725,-27
3726,-29
3727,-31
3728,-27
3729,-29
3730,-27
3731,-30
3732,-36
3733,-28
3734,-29
3735,-34
3736,-40
3737,-32
3738,-27
3739,-30
3740,-31
3741,-30
3742,-30
3743,-27
3744,-27
3745,-27
3746,-31
3747,-31
3748,-28
3749,-27
3750,-27
3751,-30
3752,-27
3753,-31
3754,-27
3755,-27
3756,-30
3757,-36
3758,-34
3759,-27
3760,-32
3761,-36
3762,-28
3763,-29
3764,-28
3765,-30
3766,-27
3767,-28
3768,-33
3769,-32
3770,-27
3771,-28
3772,-29
3773,-30
3774,-30
3775,-27
3776,-31
3777,-27
3778,-28
3779,-28
3780,-27
3781,-27
3782,-27
3783,-36
3784,-29
3785,-30
3786,-27
3787,-27
3788,-31
3789,-30
3790,-28
3791,-30
3792,-29
3793,-29
3794,-28
3795,-32
3796,-29
3797,-27
3798,-30
3799,-29
3800,-30
3801,-30
3802,-33
3803,-32
3804,-41
3805,-29
3806,-29
3807,-29
3808,-27
3809,-31
3810,-29
3811,-34
3812,-31
3813,-33
3814,-29
3815,-28
3816,-33
3817,-29
3818,-30
3819,-30
3820,-27
3821,-30
3822,-29
3823,-29
3824,-32
3825,-35
3826,-29
3827,-33
3828,-33
3829,-33
3830,-29
3831,-38
3832,-34
3833,-29
3834,-30
3835,-27
3836,-34
3837,-29
3838,-27
3839,-29
3840,-27
3841,-27
3842,-36
3843,-29
3844,-30
3845,-27
3846,-35
3847,-27
3848,-29
3849,-28
3850,-31
3851,-28
3852,-29
3853,-28
3854,-31
3855,-29
3856,-30
3857,-36
3858,-29
3859,-29
3860,-28
3861,-30
3862,-31
3863,-29
3864,-28
3865,-27
3866,-31
3867,-27
3868,-31
3869,-29
3870,-34
3871,-30
3872,-32
3873,-35
3874,-27
3875,-28
3876,-34
3877,-29
3878,-31
3879,-32
3880,-36
3881,-28
3882,-33
3883,-27
3884,-30
3885,-31
3886,-36
3887,-32
3888,-30
3889,-28
3890,-33
3891,-33
3892,-30
3893,-29
3894,-37
3895,-41
3896,-31
3897,-36
3898,-45
3899,-39
3900,-38
3901,-27
3902,-30
3903,-31
3904,-27
3905,-29
3906,-31
3907,-30
3908,-29
3909,-31
3910,-29
3911,-29
3912,-32
3913,-31
3914,-29
3915,-29
3916,-31
3917,-31
3918,-33
3919,-36
3920,-35
3921,-27
3922,-31
3923,-37
3924,-27
3925,-28
3926,-32
3927,-27
3928,-30
3929,-39
3930,-27
3931,-30
3932,-33
3933,-37
3934,-28
3935,-35
3936,-27
3937,-32
3938,-32
3939,-27
3940,-35
3941,-34
3942,-29
3943,-33
3944,-27
3945,-31
3946,-29
3947,-41
3948,-34
3949,-33
3950,-32
3951,-30
3952,-30
3953,-30
3954,-31
3955,-29
3956,-33
3957,-33
3958,-27
3959,-27
3960,-27
3961,-29
3962,-28
3963,-27
3964,-30
3965,-31
3966,-39
3967,-27
3968,-29
3969,-46
3970,-29
3971,-29
3972,-32
3973,-38
3974,-28
3975,-34
3976,-27
3977,-27
3978,-31
3979,-27
3980,-29
3981,-29
3982,-36
3983,-28
3984,-32
3985,-30
3986,-27
3987,-30
3988,-29
3989,-27
3990,-28
3991,-31
3992,-29
3993,-28
3994,-27
3995,-29
3996,-31
3997,-31
3998,-36
3999,-28
4000,-32
4001,-29
4002,-30
4003,-28
4004,-33
4005,-34
4006,-30
4007,-29
4008,-30
4009,-33
4010,-29
4011,-27
4012,-27
4013,-27
4014,-28
4015,-27
4016,-28
4017,-28
4018,-28
4019,-27
4020,-27
4021,-27
4022,-27
4023,-31
4024,-36
4025,-35
4026,-28
4027,-27
4028,-32
4029,-31
4030,-29
4031,-31
4032,-29
4033,-27
4034,-29
4035,-29
4036,-31
4037,-28
4038,-31
4039,-29
4040,-27
4041,-31
4042,-32
4043,-28
4044,-31
4045,-31
4046,-29
4047,-35
4048,-30
4049,-29
4050,-27
4051,-29
4052,-40
4053,-34
4054,-27
4055,-28
4056,-29
4057,-30
4058,-34
4059,-33
4060,-28
4061,-27
4062,-31
4063,-30
4064,-33
4065,-27
4066,-27
4067,-27
4068,-32
4069,-34
4070,-28
4071,-31
4072,-32
4073,-28
4074,-30
4075,-29
4076,-27
4077,-32
4078,-29
4079,-31
4080,-29
4081,-30
4082,-27
4083,-30
4084,-29
4085,-30
4086,-29
4087,-33
4088,-31
4089,-27
4090,-29
4091,-27
4092,-30
4093,-27
4094,-27
4095,-30
4096,-32
4097,-27
4098,-31
4099,-31
4100,-30
4101,-27
4102,-31
4103,-29
4104,-31
4105,-31
4106,-27
4107,-35
4108,-29
4109,-30
4110,-29
4111,-32
4112,-29
4113,-29
4114,-27
4115,-33
4116,-32
4117,-29
4118,-29
4119,-30
4120,-28
4121,-30
4122,-29
4123,-33
4124,-30
4125,-32
4126,-48
4127,-30
4128,-30
4129,-32
4130,-30
4131,-107
4132,-31
4133,-27
4134,-30
4135,-29
4136,-32
4137,-27
4138,-34
4139,-27
4140,-28
4141,-30
4142,-33
4143,-31
4144,-33
4145,-33
4146,-29
4147,-42
4148,-35
4149,-51
4150,-235
4151,-33
4152,-39
4153,-54
4154,-29
4155,-27
4156,-43
4157,-27
4158,-38
4159,-36
4160,-37
4161,-30
4162,-31
4163,-36
4164,-34
4165,-27
4166,-32
4167,-31
4168,-31
4169,-29
4170,-29
4171,-36
4172,-29
4173,-31
4174,-27
4175,-33
4176,-31
4177,-31
4178,-28
4179,-29
4180,-31
4181,-28
4182,-32
4183,-27
4184,-27
4185,-30
4186,-33
4187,-32
4188,-32
4189,-30
4190,-31
4191,-31
4192,-29
4193,-33
4194,-28
4195,-27
4196,-28
4197,-29
4198,-28
4199,-29
4200,-29
4201,-33
4202,-29
4203,-28
4204,-34
4205,-34
4206,-29
4207,-28
4208,-34
4209,-27
4210,-30
4211,-31
4212,-31
4213,-29
4214,-27
4215,-32
4216,-29
4217,-35
4218,-29
4219,-27
4220,-27
4221,-32
4222,-27
4223,-31
4224,-33
4225,-35
4226,-31
4227,-29
4228,-28
4229,-30
4230,-27
4231,-29
4232,-31
4233,-37
4234,-31
4235,-28
4236,-29
4237,-35
4238,-30
4239,-33
4240,-27
4241,-27
4242,-33
4243,-31
4244,-31
4245,-29
4246,-27
4247,-29
4248,-32
4249,-28
4250,-28
4251,-32
4252,-29
4253,-34
4254,-33
4255,-31
4256,-27
4257,-30
4258,-28
4259,-28
4260,-29
4261,-33
4262,-27
4263,-31
4264,-30
4265,-31
4266,-33
4267,-32
4268,-35
4269,-30
4270,-30
4271,-32
4272,-27
4273,-32
4274,-27
4275,-30
4276,-30
4277,-29
4278,-28
4279,-31
4280,-27
4281,-30
4282,-31
4283,-27
4284,-30
4285,-33
4286,-29
4287,-29
4288,-29
4289,-33
4290,-28
4291,-30
4292,-36
4293,-31
4294,-29
4295,-31
4296,-32
4297,-29
4298,-29
4299,-30
4300,-36
4301,-35
4302,-29
4303,-29
4304,-34
4305,-33
4306,-30
4307,-32
4308,-29
4309,-33
4310,-39
4311,-29
4312,-31
4313,-31
4314,-31
4315,-34
4316,-29
4317,-29
4318,-34
4319,-31
4320,-27
4321,-31
4322,-28
4323,-109
4324,-32
4325,-31
4326,-29
4327,-30
4328,-29
4329,-32
4330,-31
4331,-28
4332,-29
4333,-38
4334,-30
4335,-29
4336,-33
4337,-33
4338,-32
4339,-27
4340,-28
4341,-29
4342,-29
4343,-31
4344,-34
4345,-28
4346,-33
4347,-27
4348,-29
4349,-29
4350,-32
4351,-27
4352,-28
4353,-34
4354,-35
4355,-31
4356,-43
4357,-31
4358,-27
4359,-29
4360,-29
4361,-31
4362,-29
4363,-28
4364,-31
4365,-32
4366,-29
4367,-33
4368,-31
4369,-30
4370,-30
4371,-28
4372,-30
4373,-30
4374,-27
4375,-27
4376,-29
4377,-29
4378,-28
4379,-33
4380,-29
4381,-33
4382,-39
4383,-32
4384,-30
4385,-29
4386,-30
4387,-27
4388,-29
4389,-29
4390,-28
4391,-36
4392,-33
4393,-30
4394,-31
4395,-28
4396,-34
4397,-31
4398,-29
4399,-29
4400,-34
4401,-29
4402,-33
4403,-29
4404,-32
4405,-28
4406,-34
4407,-28
4408,-29
4409,-29
4410,-30
4411,-30
4412,-27
4413,-31
4414,-31
4415,-29
4416,-30
4417,-34
4418,-30
4419,-34
4420,-32
4421,-35
4422,-29
4423,-33
4424,-29
4425,-30
4426,-34
4427,-29
4428,-32
4429,-29
4430,-29
4431,-35
4432,-31
4433,-31
4434,-29
4435,-31
4436,-32
4437,-32
4438,-29
4439,-29
4440,-33
4441,-34
4442,-29
4443,-32
4444,-33
4445,-29
4446,-37
4447,-27
4448,-27
4449,-29
4450,-29
4451,-29
4452,-31
4453,-27
4454,-27
4455,-37
4456,-31
4457,-29
4458,-29
4459,-36
4460,-32
4461,-33
4462,-33
4463,-29
4464,-29
4465,-31
4466,-34
4467,-31
4468,-33
4469,-30
4470,-27
4471,-28
4472,-33
4473,-28
4474,-35
4475,-27
4476,-27
4477,-29
4478,-32
4479,-35
4480,-31
4481,-27
4482,-30
4483,-27
4484,-27
4485,-30
4486,-34
4487,-30
4488,-30
4489,-31
4490,-30
4491,-29
4492,-34
4493,-27
4494,-27
4495,-32
4496,-37
4497,-34
4498,-32
4499,-31
4500,-28
4501,-29
4502,-29
4503,-29
4504,-31
4505,-31
4506,-33
4507,-31
4508,-33
4509,-35
4510,-39
4511,-28
4512,-29
4513,-31
4514,-29
4515,-30
4516,-29
4517,-27
4518,-29
4519,-28
4520,-31
4521,-31
4522,-28
4523,-27
4524,-30
4525,-29
4526,-34
4527,-32
4528,-32
4529,-30
4530,-31
4531,-28
4532,-35
4533,-30
4534,-31
4535,-29
4536,-33
4537,-29
4538,-30
4539,-36
4540,-27
4541,-31
4542,-31
4543,-32
4544,-29
4545,-27
4546,-30
4547,-28
4548,-32
4549,-30
4550,-30
4551,-36
4552,-33
4553,-31
4554,-32
4555,-30
4556,-27
4557,-29
4558,-35
4559,-34
4560,-28
4561,-35
4562,-27
4563,-29
4564,-29
4565,-30
4566,-32
4567,-28
4568,-31
4569,-31
4570,-33
4571,-30
4572,-33
4573,-34
4574,-29
4575,-31
4576,-31
4577,-29
4578,-30
4579,-29
4580,-28
4581,-33
4582,-32
4583,-29
4584,-29
4585,-31
4586,-27
4587,-35
4588,-28
4589,-30
4590,-38
4591,-30
4592,-29
4593,-36
4594,-27
4595,-28
4596,-33
4597,-29
4598,-34
4599,-29
4600,-30
4601,-31
4602,-27
4603,-30
4604,-27
4605,-33
4606,-31
4607,-30
4608,-30
4609,-28
4610,-31
4611,-29
4612,-27
4613,-31
4614,-27
4615,-29
4616,-31
4617,-29
4618,-29
4619,-35
4620,-31
4621,-32
4622,-29
4623,-30
4624,-32
4625,-28
4626,-35
4627,-31
4628,-28
4629,-32
4630,-29
4631,-27
4632,-34
4633,-29
4634,-32
4635,-31
4636,-29
4637,-29
4638,-33
4639,-31
4640,-27
4641,-32
4642,-36
4643,-33
4644,-27
4645,-33
4646,-27
4647,-27
4648,-28
4649,-27
4650,-31
4651,-29
4652,-31
4653,-27
4654,-28
4655,-27
4656,-28
4657,-27
4658,-32
4659,-29
4660,-33
4661,-31
4662,-30
4663,-38
4664,-29
4665,-34
4666,-28
4667,-32
4668,-30
4669,-38
4670,-34
4671,-29
4672,-33
4673,-30
4674,-32
4675,-37
4676,-31
4677,-33
4678,-27
4679,-36
4680,-30
4681,-31
4682,-32
4683,-30
4684,-31
4685,-30
4686,-29
4687,-31
4688,-35
4689,-31
4690,-29
4691,-29
4692,-27
4693,-33
4694,-29
4695,-34
4696,-37
4697,-30
4698,-31
4699,-29
4700,-115
4701,-29
4702,-29
4703,-29
4704,-33
4705,-28
4706,-33
4707,-34
4708,-28
4709,-27
4710,-33
4711,-28
4712,-27
4713,-28
4714,-29
4715,-30
4716,-29
4717,-28
4718,-28
4719,-35
4720,-30
4721,-29
4722,-27
4723,-27
4724,-35
4725,-33
4726,-27
4727,-28
4728,-35
4729,-29
4730,-31
4731,-33
4732,-27
4733,-33
4734,-34
4735,-39
4736,-30
4737,-33
4738,-30
4739,-39
4740,-29
4741,-36
4742,-34
4743,-31
4744,-32
4745,-34
4746,-27
4747,-30
4748,-30
4749,-32
4750,-28
4751,-34
4752,-31
4753,-28
4754,-30
4755,-31
4756,-30
4757,-29
4758,-37
4759,-27
4760,-32
4761,-28
4762,-29
4763,-31
4764,-30
4765,-30
4766,-29
4767,-35
4768,-31
4769,-32
4770,-32
4771,-37
4772,-30
4773,-33
4774,-30
4775,-28
4776,-30
4777,-37
4778,-27
4779,-29
4780,-35
4781,-32
4782,-27
4783,-34
4784,-30
4785,-31
4786,-36
4787,-31
4788,-35
4789,-35
4790,-31
4791,-32
4792,-31
4793,-28
4794,-30
4795,-29
4796,-31
4797,-29
4798,-27
4799,-29
4800,-30
4801,-28
4802,-27
4803,-27
4804,-27
4805,-29
4806,-30
4807,-31
4808,-31
4809,-30
4810,-29
4811,-28
4812,-30
4813,-27
4814,-29
4815,-28
4816,-28
4817,-31
4818,-33
4819,-27
4820,-30
4821,-27
4822,-27
4823,-29
4824,-27
4825,-31
4826,-29
4827,-30
4828,-36
