,0
285,0.14570489510489526
286,0.14548013937282195
287,0.14524444444444398
288,0.14501660899654018
289,0.14478137931035207
290,0.14453539518900496
291,0.1443041095890414
292,0.14408668941979524
293,0.14386734693876846
294,0.14364745762711834
295,0.14342567567567532
296,0.14319865319864747
297,0.14298322147651113
298,0.14277123745819373
299,0.142568666666668
300,0.1423634551494951
301,0.1421523178807971
302,0.1419537953795389
303,0.14175263157894744
304,0.14157180327868815
305,0.1413843137254908
306,0.14118371335504884
307,0.1409883116883125
308,0.14078640776699064
309,0.14058258064516166
310,0.14039035369774946
311,0.1401826923076928
312,0.13999424920127745
313,0.13978917197452093
314,0.13958793650793816
315,0.13939810126582294
316,0.13922271293375363
317,0.1390421383647796
318,0.13886144200627065
319,0.13868562500000023
320,0.138513395638629
321,0.13832670807453448
322,0.13814984520123796
323,0.13796666666666701
324,0.13779138461538412
325,0.13760552147239366
326,0.13743608562691062
327,0.13725853658536707
328,0.13707051671732526
329,0.13690121212121328
330,0.13675105740180749
331,0.13658614457831528
332,0.1364030030030034
333,0.13622754491017994
334,0.1360602985074616
335,0.1358726190476186
336,0.13570148367951868
337,0.13553195266272214
338,0.13534867256637248
339,0.1351917647058837
340,0.13501994134897422
341,0.13483567251461773
342,0.13466297376093248
343,0.13449127906976754
344,0.13431884057971152
345,0.13414797687861224
346,0.1339850144092207
347,0.13382241379310436
348,0.13365329512893967
349,0.13346857142857205
350,0.1333019943019951
351,0.13312500000000038
352,0.13295354107648671
353,0.1327870056497176
354,0.1326332394366196
355,0.1324679775280906
356,0.13231148459383937
357,0.13214581005586573
358,0.13198885793871956
359,0.13182333333333335
360,0.1316642659279775
361,0.1315138121546969
362,0.13134820936639044
363,0.13119780219780228
364,0.1310515068493143
365,0.1309098360655738
366,0.13076076294277858
367,0.13061793478260914
368,0.1304742547425473
369,0.13035081081081143
370,0.13019784366576928
371,0.13005806451612992
372,0.1299013404825736
373,0.12976203208556233
374,0.12963626666666742
375,0.1294989361702129
376,0.12936498673740737
377,0.1292375661375663
378,0.1291176781002637
379,0.12899263157894675
380,0.12887086614172633
381,0.1287340314136123
382,0.12859843342036623
383,0.1284723958333332
384,0.1283532467532474
385,0.12823108808290168
386,0.1281033591731207
387,0.12796134020618527
388,0.12782570694087292
389,0.12769538461538438
390,0.127559079283886
391,0.12742908163265246
392,0.12729669211195982
393,0.12717005076142196
394,0.12705063291139182
395,0.12691969696969646
396,0.1267853904282116
397,0.12665226130653323
398,0.12652330827067654
399,0.1264029999999998
400,0.12628877805486294
401,0.1261527363184082
402,0.1260233250620342
403,0.1259044554455442
404,0.12579209876543151
405,0.1256783251231527
406,0.1255646191646193
407,0.12543725490196128
408,0.12532762836185954
409,0.125211707317074
410,0.12509440389294443
411,0.12497135922330094
412,0.12485375302663554
413,0.12471884057970972
414,0.12460289156626515
415,0.12447692307692296
416,0.12435923261390897
417,0.12424928229664818
418,0.12413508353221935
419,0.12403238095238094
420,0.12393111638954911
421,0.12381090047393263
422,0.12369645390070987
423,0.12358349056603726
424,0.12347105882353036
425,0.12335915492957758
426,0.12323278688524605
427,0.12310747663551397
428,0.12301118881118824
429,0.12289116279069788
430,0.12278097447795071
431,0.12266759259259306
432,0.12255981524249339
433,0.12245576036866598
434,0.12234666666666669
435,0.12222981651376173
436,0.12212219679633896
437,0.12200684931506839
438,0.12190296127562604
439,0.12179772727272746
440,0.12168253968253395
441,0.12157511312217234
442,0.12146591422121908
443,0.12137207207207236
444,0.12126202247190938
445,0.12116412556053713
446,0.12105548098433971
447,0.12094687499999998
448,0.12084988864142583
449,0.12075288888888877
450,0.12063902439024382
451,0.12055176991150618
452,0.12045562913907314
453,0.12035506607929473
454,0.12025890109890269
455,0.12016315789473726
456,0.12007089715536083
457,0.11998253275109177
458,0.11989847494553392
459,0.11981217391304383
460,0.11971279826464211
461,0.11962251082251114
462,0.119517926565875
463,0.11942025862068952
464,0.11932516129032263
465,0.11922618025751076
466,0.1191254817987151
467,0.11903162393162442
468,0.11893944562899812
469,0.11884127659574478
470,0.11875541401273881
471,0.11865720338983077
472,0.11855856236786429
473,0.11846455696202454
474,0.11837263157894784
475,0.11828487394958001
476,0.11819454926624755
477,0.11810920502092018
478,0.11801837160751595
479,0.11792458333333282
480,0.11782702702702645
481,0.11773195020746949
482,0.11764844720496846
483,0.11755289256198334
484,0.11747752577319712
485,0.11738106995884748
486,0.11729158110882977
487,0.11720450819672144
488,0.11712515337423285
489,0.11704122448979601
490,0.11696089613034603
491,0.11687520325203295
492,0.11679229208924924
493,0.11669797570850264
494,0.11660404040404053
495,0.11650927419354826
496,0.11642253521126746
497,0.11632208835341462
498,0.11623807615230498
499,0.11615399999999979
500,0.11607185628742508
501,0.11597490039840525
502,0.11589343936381746
503,0.11579960317460226
504,0.11571049504950452
505,0.11563478260869585
506,0.11555266272189363
507,0.11545984251968266
508,0.11536817288801583
509,0.11526588235294208
510,0.11517612524462352
511,0.11508867187500006
512,0.11500233918128136
513,0.11491089494163426
514,0.11482291262135934
515,0.11472945736433884
516,0.11464564796905201
517,0.11456254826254815
518,0.11447206165703244
519,0.11438615384615403
520,0.11430249520153603
521,0.1142226053639847
522,0.11413537284894797
523,0.11404656488549629
524,0.11397371428571478
525,0.11389619771863195
526,0.1138204933586344
527,0.11375871212121216
528,0.11367372400756123
529,0.11359094339622611
530,0.11351073446327671
531,0.11343571428571413
532,0.11336472795497196
533,0.1132932584269691
534,0.1132224299065417
535,0.11315111940298522
536,0.11308044692737408
537,0.11301078066914515
538,0.11293506493506493
539,0.11285925925925872
540,0.11279445471349323
541,0.1127273062730633
542,0.11266408839779
543,0.11259816176470593
544,0.11253908256880754
545,0.11247875457875532
546,0.11241023765996375
547,0.11234014598540142
548,0.11227905282331528
549,0.11220545454545483
550,0.11213430127041779
551,0.1120605072463765
552,0.11199602169981952
553,0.11193790613718241
554,0.11187963963964016
555,0.11181402877697888
556,0.11174075403949667
557,0.11167670250896052
558,0.11161932021466875
559,0.11155964285714315
560,0.11150124777183633
561,0.11143879003558682
562,0.11138259325044446
563,0.11132021276595788
564,0.11126159292035834
565,0.11119999999999873
566,0.1111305114638445
567,0.11106619718309838
568,0.1110049209138835
569,0.1109550877192981
570,0.11090542907180378
571,0.11084440559440559
572,0.1107780104712038
573,0.1107198606271781
574,0.1106556521739127
575,0.11059062500000011
576,0.11052305025996524
577,0.11046297577854691
578,0.11040587219343685
579,0.11034689655172672
580,0.11028537005163566
581,0.11021718213058464
582,0.1101533447684409
583,0.11007568493150677
584,0.11001299145299247
585,0.10994846416382306
586,0.10988551959114125
587,0.1098197278911538
588,0.10975042444821752
589,0.10968338983050874
590,0.10961590524534663
591,0.10954729729729724
592,0.10948465430016861
593,0.10941548821548538
594,0.10934789915966482
595,0.10927953020134239
596,0.10922445561139048
597,0.10916020066889612
598,0.10909716193656102
599,0.10901800000000024
600,0.10895207986688893
601,0.10888006644517834
602,0.10881558872305151
603,0.10875099337748427
604,0.10868859504132194
605,0.10863168316831684
606,0.10857660626029673
607,0.10851546052631554
608,0.10845747126436822
609,0.10840327868852408
610,0.1083456628477908
611,0.1082937908496734
612,0.1082365415986949
613,0.10818827361563382
614,0.10813073170731698
615,0.10806980519480502
616,0.10801231766612623
617,0.10794822006472518
618,0.107882067851373
619,0.10781999999999999
620,0.10776618357487944
621,0.10770836012861748
622,0.10765617977528093
623,0.1076041666666669
624,0.10754975999999965
625,0.10749361022364226
626,0.10743572567782614
627,0.10738375796178341
628,0.10733036565977738
629,0.10727936507936559
630,0.10722979397781783
631,0.10716993670886077
632,0.10711911532385465
633,0.10705867507886437
634,0.10700346456692889
635,0.10693742138364722
636,0.10687284144426963
637,0.10681442006269633
638,0.10675023474178442
639,0.10668843750000016
640,0.1066299531981279
641,0.10657009345794342
642,0.10650886469673299
643,0.10644440993788817
644,0.1063857364341082
645,0.10632538699690361
646,0.10625996908809734
647,0.10620216049382741
648,0.10614083204930512
649,0.10608061538461584
650,0.10602150537634461
651,0.1059598159509203
652,0.10590658499234323
653,0.10584220183486225
654,0.10578717557251899
655,0.10573323170731685
656,0.10567762557077601
657,0.10562492401215766
658,0.1055748103186646
659,0.1055203030303031
660,0.10546293494704971
661,0.105409969788517
662,0.10535505279034785
663,0.10530602409638425
664,0.10525443609022472
665,0.10519399399399411
666,0.10515172413793061
667,0.10509880239520941
668,0.10503976083706962
669,0.10499194029850686
670,0.10494813710879161
671,0.10489910714285747
672,0.10485586924220044
673,0.10480860534124234
674,0.10476888888888852
675,0.10472189349112461
676,0.10467592319054625
677,0.10464395280235958
678,0.10459823269514093
679,0.10454941176470563
680,0.1045027900146844
681,0.10445542521994117
682,0.10441112737920547
683,0.1043631578947366
684,0.10430423357664215
685,0.10426064139941689
686,0.10421310043668115
687,0.10417267441860445
688,0.10412481857764913
689,0.10407942028985753
690,0.10403010130245972
691,0.1039783236994214
692,0.10393217893217897
693,0.10389769452449509
694,0.10385237410071964
695,0.1038063218390804
696,0.10376269727403126
697,0.10371747851002865
698,0.10367467811158801
699,0.1036394285714284
700,0.10360427960057048
701,0.10355897435897443
702,0.10351692745376936
703,0.10347698863636376
704,0.10343574468085098
705,0.10338328611897782
706,0.10333833097595452
707,0.10329406779661028
708,0.10325162200282048
709,0.10320056338028134
710,0.10315274261603265
711,0.1031056179775275
712,0.10306255259467002
713,0.10301792717086883
714,0.10297706293706324
715,0.1029324022346369
716,0.10289065550906538
717,0.10284818941504188
718,0.10280723226703749
719,0.10276666666666653
720,0.10272787794729604
721,0.10268559556786695
722,0.10263430152143976
723,0.10259088397790074
724,0.10254786206896602
725,0.10250661157024794
726,0.10246932599724912
727,0.10242500000000028
728,0.10238244170096039
729,0.10233726027397268
730,0.10229192886456896
731,0.10224262295081964
732,0.10219890859481678
733,0.1021555858310623
734,0.1021172789115647
735,0.10206711956521734
736,0.1020241519674346
737,0.10197289972899702
738,0.10192801082543912
739,0.10188243243243231
740,0.10183292847503345
741,0.1017843665768195
742,0.10174427994616381
743,0.10169973118279574
744,0.10165798657718088
745,0.1016115281501339
746,0.10157697456492644
747,0.10153556149732593
748,0.10148518024032022
749,0.10143840000000018
750,0.101392809587217
751,0.10135132978723416
752,0.10130252324037203
753,0.10125755968170169
754,0.10122543046357617
755,0.1011865079365084
756,0.10114504623513886
757,0.10111213720316593
758,0.10107351778656094
759,0.10103078947368446
760,0.10099789750328489
761,0.10096430446193802
762,0.10092241153342019
763,0.10087958115183246
764,0.1008504575163414
765,0.10081148825065249
766,0.10076740547587992
767,0.10072786458333328
768,0.10068478543563021
769,0.10064519480519471
770,0.10060000000000123
771,0.10056269430051945
772,0.10052419146183691
773,0.10048966408268302
774,0.10044903225806424
775,0.10040876288659792
776,0.10036833976833895
777,0.10033239074550121
778,0.10029422336328606
779,0.1002587179487175
780,0.1002258642765683
781,0.10018670076726324
782,0.10015274584929731
783,0.10011556122448984
784,0.10007668789808924
785,0.10004096692111963
786,0.10000813214739511
787,0.0999672588832483
788,0.09993384030418276
789,0.0999078481012661
790,0.09986953223767385
791,0.09983333333333352
792,0.09979697351828493
793,0.09976926952141278
794,0.09973559748427697
795,0.09970477386934684
796,0.0996697616060222
797,0.09963408521303233
798,0.09960400500625739
799,0.09956574999999986
800,0.09953183520599058
801,0.09949875311720663
802,0.09947098381070946
803,0.09944402985074642
804,0.09940919254658434
805,0.09937617866004941
806,0.09933630731102834
807,0.09930396039603925
808,0.09926823238566096
809,0.09923530864197509
810,0.0992032059186185
811,0.09916896551724146
812,0.09913259532595324
813,0.09910196560196574
814,0.09907042944785338
815,0.09904289215686249
816,0.09901542227662163
817,0.09898435207824004
818,0.09895677655677794
819,0.09892878048780472
820,0.09889232643118168
821,0.09885669099756739
822,0.09882697448359704
823,0.09879077669902907
824,0.09876121212121182
825,0.09873123486682826
826,0.0986981862152361
827,0.0986652173913042
828,0.09862798552472861
829,0.09860000000000006
830,0.09856702767749641
831,0.09853533653846168
832,0.09849915966386545
833,0.09846762589928078
834,0.0984438323353291
835,0.09841387559808557
836,0.09838136200716859
837,0.09835011933174197
838,0.09832014302741383
839,0.09829952380952413
840,0.0982706302021403
841,0.0982494061757721
842,0.0982237247924082
843,0.09819549763033161
844,0.09817893491124213
845,0.09815153664302619
846,0.0981197166469887
847,0.09809127358490577
848,0.0980647820965819
849,0.09803176470588226
850,0.09800493537015238
851,0.0979767605633801
852,0.09795099648300021
853,0.09791920374707316
854,0.09789684210526303
855,0.09786752336448586
856,0.09783827304550798
857,0.09781445221445217
858,0.097781606519209
859,0.09774953488372118
860,0.0977177700348436
861,0.0976870069605509
862,0.09765446118192296
863,0.09762638888888864
864,0.09759098265895946
865,0.09756351039261005
866,0.09753448673587085
867,0.09751313364055358
868,0.0974794016110474
869,0.09744988505747113
870,0.0974241102181404
871,0.0974018348623857
872,0.09736998854524782
873,0.09734233409610975
874,0.0973197714285736
875,0.09729383561643869
876,0.0972592930444698
877,0.09723644646924799
878,0.0972079635949941
879,0.09717477272727226
880,0.09715164585698116
881,0.0971265306122405
882,0.09709943374858439
883,0.0970800904977376
884,0.0970553672316389
885,0.09702595936794582
886,0.09699729425028164
887,0.09697207207207216
888,0.09693948256467512
889,0.09691101123595751
890,0.09688350168350116
891,0.0968585201793717
892,0.09683068309070463
893,0.09680536912751676
894,0.09677698324022369
895,0.09674955357142834
896,0.09672352285395772
897,0.09669443207126954
898,0.0966662958843157
899,0.09664866666666658
900,0.09662153163152078
901,0.09659512195121928
902,0.09656766334440314
903,0.096544247787611
904,0.09652176795580122
905,0.0964975717439291
906,0.096469900771775
907,0.09644449339207012
908,0.09641892189218922
909,0.09639252747252826
910,0.09636267837541151
911,0.0963368421052633
912,0.0963156626506023
913,0.09628599562363226
914,0.09625726775956245
915,0.09622751091703073
916,0.09619978189749163
917,0.09617298474945557
918,0.09615582154515795
919,0.09613347826086924
920,0.09610488599348505
921,0.09607635574837291
922,0.09605092091007567
923,0.09602510822510853
924,0.09600043243243271
925,0.09597624190064816
926,0.09594735706580348
927,0.09591961206896503
928,0.09589580193756694
929,0.09587311827956951
930,0.09584274973147121
931,0.09581824034334711
932,0.09579035369774971
933,0.09577002141327573
934,0.09574374331550752
935,0.09571987179487199
936,0.09569498399146818
937,0.09566780383795294
938,0.09564536741214026
939,0.09561957446808514
940,0.09559596174282634
941,0.09557430997876876
942,0.0955461293743372
943,0.09551885593220356
944,0.09549333333333344
945,0.09545919661733648
946,0.09543717001055958
947,0.09540780590717303
948,0.09538271865121166
949,0.09535515789473704
950,0.0953314405888539
951,0.09530147058823536
952,0.09527555089192034
953,0.09525073375262014
954,0.09522492146596863
955,0.09520648535564828
956,0.09518223615464992
957,0.09515741127348677
958,0.09513117831074012
959,0.09510604166666671
960,0.09508137356919909
961,0.09505758835758826
962,0.09503946002076859
963,0.09501867219917022
964,0.09499626943005181
965,0.09497536231884031
966,0.09495243019648349
967,0.09492520661157022
968,0.09490340557275523
969,0.09487752577319594
970,0.0948500514933056
971,0.09482757201646144
972,0.09480082219938321
973,0.09477597535934268
974,0.09474851282051253
975,0.09472786885245896
976,0.0947005117707267
977,0.09467198364008185
978,0.09465045965270713
979,0.09462163265306113
980,0.09460203873598333
981,0.09457718940936875
982,0.09455015259409974
983,0.09452581300812958
984,0.09450680203045658
985,0.09448417849898613
986,0.0944609929078014
987,0.09444170040485868
988,0.09441860465116333
989,0.09439555555555575
990,0.09437053481332028
991,0.09434717741935493
992,0.09432890231620934
993,0.09430482897384301
994,0.09428582914572865
995,0.09426385542168486
996,0.0942395185556672
997,0.09421803607214421
998,0.09419439439439445
999,0.09417219999999984
