,mean,Standard deviation
"('greedy_selection', 'moment_updating', 0.75, 2, 0.05, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 0.1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 2, 0.25, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 2, 0.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 0.75, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 1, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 1.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 2, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 2, 3, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.01, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.05, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.25, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.75, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.1, 2, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.1, 3, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.01, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.05, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.1, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.25, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.75, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.01, 2, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.01, 3, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.01, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.05, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.1, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.25, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.75, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.001, 2, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.001, 3, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.01, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.05, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.1, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.25, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.75, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 1.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 2, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 3, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.25, 0.01, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.25, 0.05, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.25, 0.1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.25, 0.25, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.25, 0.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.25, 0.75, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.25, 1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.25, 1.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.25, 2, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.25, 3, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.5, 0.01, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.5, 0.05, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.5, 0.1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.5, 0.25, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.5, 0.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.5, 0.75, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.5, 1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.5, 1.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.5, 2, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.5, 3, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.75, 0.01, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.75, 0.05, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.75, 0.1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.75, 0.25, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.75, 0.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.75, 0.75, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.75, 1, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 1.75, 1.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.75, 2, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 1.75, 3, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 2, 0.01, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 2, 0.05, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 0.1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 2, 0.25, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 2, 0.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 0.75, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 1, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 1.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 2, 2, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 2, 3, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 3, 0.01, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 3, 0.05, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 3, 0.1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 3, 0.25, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 3, 0.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 3, 0.75, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 3, 1, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 3, 1.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 3, 2, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 3, 3, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 4, 0.01, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 4, 0.05, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 4, 0.1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 4, 0.25, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 4, 0.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 4, 0.75, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 4, 1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 4, 1.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 4, 2, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 4, 3, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 5, 0.01, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 5, 0.05, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 5, 0.1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 5, 0.25, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 5, 0.5, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 5, 0.75, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 5, 1, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 0.75, 5, 1.5, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 5, 2, 1)",18.4,6.135144660071187
"('greedy_selection', 'moment_updating', 0.75, 5, 3, 1)",13.5,18.586285266292453
"('greedy_selection', 'moment_updating', 2, 2, 0.01, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 0.05, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 2, 0.25, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 2, 0.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 0.75, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 2, 1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 2, 1.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 2, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 3, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.1, 0.01, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.1, 0.05, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.1, 0.1, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.1, 0.25, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.1, 0.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.1, 0.75, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.1, 1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.1, 1.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.1, 2, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.1, 3, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.01, 0.01, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.01, 0.05, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.01, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.01, 0.25, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.01, 0.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.01, 0.75, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.01, 1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.01, 1.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.01, 2, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.01, 3, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.001, 0.01, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.001, 0.05, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.001, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.001, 0.25, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.001, 0.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.001, 0.75, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.001, 1, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.001, 1.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.001, 2, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.001, 3, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.0001, 0.01, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.0001, 0.05, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.0001, 0.1, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.0001, 0.25, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.0001, 0.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.0001, 0.75, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.0001, 1, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.0001, 1.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.0001, 2, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.0001, 3, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.25, 0.01, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.25, 0.05, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.25, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.25, 0.25, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.25, 0.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.25, 0.75, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.25, 1, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.25, 1.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.25, 2, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.25, 3, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.5, 0.01, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.5, 0.05, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.5, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.5, 0.25, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.5, 0.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.5, 0.75, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.5, 1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.5, 1.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.5, 2, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.5, 3, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.75, 0.01, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.75, 0.05, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.75, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.75, 0.25, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.75, 0.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.75, 0.75, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 1.75, 1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.75, 1.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.75, 2, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 1.75, 3, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 0.01, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 0.05, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 2, 0.25, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 2, 0.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 0.75, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 2, 1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 2, 1.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 2, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 2, 3, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 3, 0.01, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 3, 0.05, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 3, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 3, 0.25, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 3, 0.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 3, 0.75, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 3, 1, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 3, 1.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 3, 2, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 3, 3, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 4, 0.01, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 4, 0.05, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 4, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 4, 0.25, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 4, 0.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 4, 0.75, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 4, 1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 4, 1.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 4, 2, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 4, 3, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 5, 0.01, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 5, 0.05, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 5, 0.1, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 5, 0.25, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 5, 0.5, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 5, 0.75, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 2, 5, 1, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 5, 1.5, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 5, 2, 1)",7.6,26.469605210505122
"('greedy_selection', 'moment_updating', 2, 5, 3, 1)",4.8,26.52093512680124
"('greedy_selection', 'moment_updating', 3, 2, 0.01, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 2, 0.05, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 2, 0.1, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 2, 0.25, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 2, 0.5, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 2, 0.75, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 2, 1, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 2, 1.5, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 2, 2, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 2, 3, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.1, 0.01, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.1, 0.05, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.1, 0.1, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.1, 0.25, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.1, 0.5, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.1, 0.75, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.1, 1, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.1, 1.5, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.1, 2, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.1, 3, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.01, 0.01, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.01, 0.05, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.01, 0.1, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.01, 0.25, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.01, 0.5, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.01, 0.75, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.01, 1, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.01, 1.5, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.01, 2, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.01, 3, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.001, 0.01, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.001, 0.05, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.001, 0.1, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.001, 0.25, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.001, 0.5, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.001, 0.75, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.001, 1, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.001, 1.5, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.001, 2, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.001, 3, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.0001, 0.01, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.0001, 0.05, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.0001, 0.1, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.0001, 0.25, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.0001, 0.5, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.0001, 0.75, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.0001, 1, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.0001, 1.5, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.0001, 2, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.0001, 3, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.25, 0.01, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.25, 0.05, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.25, 0.1, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.25, 0.25, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.25, 0.5, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.25, 0.75, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.25, 1, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.25, 1.5, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.25, 2, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.25, 3, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.5, 0.01, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.5, 0.05, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.5, 0.1, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.5, 0.25, 1)",5.0,17.854971296532515
"('greedy_selection', 'moment_updating', 3, 1.5, 0.5, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.5, 0.75, 1)",5.5,14.354441821262157
"('greedy_selection', 'moment_updating', 3, 1.5, 1, 1)",5.5,14.354441821262157
