"('q_value_sampling', 'moment_updating')"
-91.28571428571429
-92.71428571428571
-87.42857142857143
-88.0
-101.0
-101.0
-79.42857142857143
-79.28571428571429
-66.14285714285714
-84.28571428571429
-64.42857142857143
-82.28571428571429
-73.14285714285714
-72.42857142857143
-71.42857142857143
-72.71428571428571
-53.142857142857146
-82.42857142857143
-96.14285714285714
-80.28571428571429
-88.85714285714286
-73.42857142857143
-88.71428571428571
-79.57142857142857
-87.0
-72.28571428571429
-80.28571428571429
-84.14285714285714
-57.142857142857146
-78.42857142857143
-58.142857142857146
-74.0
-89.42857142857143
-61.714285714285715
-69.0
-91.0
-65.71428571428571
-59.0
-81.42857142857143
-46.57142857142857
-92.28571428571429
-62.857142857142854
-53.0
-67.28571428571429
-81.28571428571429
-71.57142857142857
-65.42857142857143
-78.14285714285714
-63.714285714285715
-70.42857142857143
-59.0
-63.42857142857143
-53.714285714285715
-69.57142857142857
-47.142857142857146
-91.0
-92.14285714285714
-84.28571428571429
-80.28571428571429
-68.71428571428571
-73.42857142857143
-74.57142857142857
-71.71428571428571
-41.57142857142857
-50.57142857142857
-66.28571428571429
-46.714285714285715
-66.14285714285714
-75.42857142857143
-70.42857142857143
-73.42857142857143
-47.857142857142854
-65.57142857142857
-90.28571428571429
-78.28571428571429
-53.285714285714285
-80.57142857142857
-71.71428571428571
-55.42857142857143
-46.42857142857143
-87.57142857142857
-31.428571428571427
-44.714285714285715
-57.857142857142854
-69.0
-68.71428571428571
-27.142857142857142
-34.57142857142857
-61.142857142857146
-36.42857142857143
-67.42857142857143
-51.42857142857143
-61.714285714285715
-61.714285714285715
-32.42857142857143
-67.14285714285714
-63.142857142857146
-57.0
-62.714285714285715
-54.714285714285715
-45.0
-53.285714285714285
-53.142857142857146
-66.57142857142857
-56.857142857142854
-56.285714285714285
-40.0
-50.142857142857146
-57.57142857142857
-37.57142857142857
-54.142857142857146
-70.57142857142857
-35.714285714285715
-45.857142857142854
-43.0
-58.42857142857143
-26.714285714285715
-52.714285714285715
-57.285714285714285
-75.85714285714286
-64.85714285714286
-31.142857142857142
-50.142857142857146
-56.285714285714285
-68.0
-66.14285714285714
-39.714285714285715
-43.57142857142857
-73.0
-82.42857142857143
-52.714285714285715
-33.57142857142857
-20.285714285714285
-35.57142857142857
-37.857142857142854
-17.285714285714285
-50.57142857142857
-46.57142857142857
-33.57142857142857
-43.42857142857143
-24.142857142857142
-45.857142857142854
-44.142857142857146
-47.285714285714285
-41.714285714285715
-33.0
-40.57142857142857
-58.42857142857143
-30.571428571428573
-50.285714285714285
-56.42857142857143
-15.285714285714286
-49.857142857142854
-51.285714285714285
-58.57142857142857
-25.0
-64.42857142857143
-30.714285714285715
-62.57142857142857
-58.285714285714285
-58.857142857142854
-65.28571428571429
-71.28571428571429
-44.857142857142854
-46.142857142857146
-48.57142857142857
-52.857142857142854
-57.857142857142854
-48.42857142857143
-29.285714285714285
-41.285714285714285
-56.42857142857143
-29.428571428571427
-39.57142857142857
-45.0
-68.85714285714286
-43.42857142857143
-38.857142857142854
-40.57142857142857
-50.42857142857143
-33.285714285714285
-46.285714285714285
-39.42857142857143
-77.14285714285714
-64.85714285714286
-42.142857142857146
-26.428571428571427
-25.285714285714285
-44.857142857142854
-47.142857142857146
-47.57142857142857
-38.0
-27.857142857142858
-30.0
-28.571428571428573
-64.71428571428571
-53.285714285714285
-61.57142857142857
-53.0
-45.42857142857143
-54.57142857142857
-10.857142857142858
-45.0
-29.285714285714285
-55.857142857142854
-29.0
-30.0
-42.285714285714285
-23.428571428571427
-25.428571428571427
-34.0
-58.42857142857143
-32.142857142857146
-58.42857142857143
-28.428571428571427
-31.285714285714285
-48.714285714285715
-42.42857142857143
-11.857142857142858
-30.142857142857142
-55.142857142857146
-44.857142857142854
-34.714285714285715
-28.857142857142858
-41.142857142857146
-39.714285714285715
-28.0
-30.714285714285715
-34.714285714285715
-44.57142857142857
-39.57142857142857
-42.714285714285715
-33.714285714285715
-42.142857142857146
-42.857142857142854
-21.142857142857142
-43.57142857142857
-33.285714285714285
-48.42857142857143
-23.857142857142858
-35.285714285714285
-25.714285714285715
-37.57142857142857
-35.714285714285715
-25.285714285714285
-20.714285714285715
-41.142857142857146
-17.714285714285715
-41.857142857142854
-28.0
-32.142857142857146
-42.714285714285715
-22.0
-48.0
-25.285714285714285
-24.857142857142858
-33.714285714285715
-51.714285714285715
-15.857142857142858
-57.57142857142857
-16.142857142857142
-18.714285714285715
-33.285714285714285
-7.142857142857143
-57.714285714285715
-36.42857142857143
-24.571428571428573
-36.42857142857143
-38.0
-21.285714285714285
-29.857142857142858
-24.571428571428573
-47.57142857142857
-18.571428571428573
-30.285714285714285
-12.571428571428571
-22.0
-8.857142857142858
-53.142857142857146
-41.0
-29.571428571428573
-33.42857142857143
-18.428571428571427
-38.285714285714285
-34.0
-47.714285714285715
-16.285714285714285
-18.285714285714285
-47.285714285714285
-31.0
-20.0
-39.285714285714285
-36.57142857142857
-17.428571428571427
-27.142857142857142
-14.857142857142858
-24.142857142857142
-45.142857142857146
-55.42857142857143
-43.142857142857146
-27.571428571428573
-39.857142857142854
-36.142857142857146
-33.0
-13.285714285714286
-33.57142857142857
-32.57142857142857
-43.285714285714285
-39.714285714285715
-15.714285714285714
-23.571428571428573
-25.285714285714285
-21.857142857142858
-23.857142857142858
-24.857142857142858
-44.142857142857146
-16.571428571428573
-12.0
-14.857142857142858
-24.857142857142858
-33.57142857142857
-42.57142857142857
-30.142857142857142
-25.571428571428573
-34.857142857142854
-26.285714285714285
-26.857142857142858
-31.714285714285715
-23.428571428571427
-35.857142857142854
-33.42857142857143
-20.285714285714285
-26.571428571428573
-22.142857142857142
-50.285714285714285
-31.857142857142858
-22.571428571428573
-17.428571428571427
-12.571428571428571
-33.0
-34.57142857142857
-21.571428571428573
-21.571428571428573
-37.714285714285715
-29.285714285714285
-30.571428571428573
-36.857142857142854
-49.285714285714285
-3.857142857142857
-20.714285714285715
-23.428571428571427
-28.0
-30.714285714285715
-18.571428571428573
-36.857142857142854
-37.42857142857143
-42.285714285714285
-20.142857142857142
-13.428571428571429
-29.428571428571427
-21.142857142857142
-34.714285714285715
-25.857142857142858
-47.142857142857146
-24.0
-13.571428571428571
-14.714285714285714
-33.142857142857146
-30.142857142857142
-21.857142857142858
-39.714285714285715
-12.857142857142858
-34.142857142857146
-16.571428571428573
-13.857142857142858
-29.571428571428573
-22.285714285714285
-31.428571428571427
-29.571428571428573
-14.428571428571429
-41.714285714285715
-33.857142857142854
-12.571428571428571
-24.0
-42.714285714285715
-16.857142857142858
-21.285714285714285
-41.57142857142857
-21.285714285714285
-15.0
-12.142857142857142
-23.857142857142858
-38.857142857142854
-17.285714285714285
-30.857142857142858
-22.571428571428573
-32.285714285714285
-17.0
-14.428571428571429
-22.0
-27.714285714285715
-33.714285714285715
-25.857142857142858
-37.285714285714285
-14.714285714285714
-35.57142857142857
-25.142857142857142
-12.714285714285714
-23.285714285714285
-19.0
-44.714285714285715
-26.0
-17.0
-40.42857142857143
-29.0
-14.714285714285714
-30.142857142857142
-33.42857142857143
-21.571428571428573
-17.714285714285715
-36.857142857142854
-13.428571428571429
-19.857142857142858
-26.142857142857142
-44.285714285714285
-18.857142857142858
-20.428571428571427
-21.714285714285715
-19.857142857142858
-12.0
-23.285714285714285
-26.0
-23.0
-20.857142857142858
-11.0
-18.714285714285715
-31.428571428571427
-30.857142857142858
-22.0
-44.57142857142857
-19.571428571428573
-28.714285714285715
-15.857142857142858
-20.142857142857142
-40.857142857142854
-10.857142857142858
-22.571428571428573
-15.0
-35.42857142857143
-19.428571428571427
-41.285714285714285
-26.428571428571427
-38.0
-11.428571428571429
-28.428571428571427
-28.285714285714285
-21.857142857142858
-29.714285714285715
-27.857142857142858
-14.571428571428571
-31.142857142857142
-32.857142857142854
-9.142857142857142
-33.285714285714285
-26.857142857142858
-14.142857142857142
-26.285714285714285
-24.857142857142858
-24.857142857142858
-27.428571428571427
-26.857142857142858
-17.428571428571427
-22.714285714285715
-22.428571428571427
-40.0
-40.142857142857146
-38.714285714285715
