"('greedy_selection', 'moment_updating')","('q_value_sampling', 'moment_updating')"
-52.0,20.666666666666668
-52.0,16.0
-52.0,22.333333333333332
-52.0,15.333333333333334
-52.0,20.666666666666668
-52.0,18.666666666666668
-52.0,17.0
-52.0,20.666666666666668
-52.0,22.333333333333332
-52.0,20.666666666666668
-52.0,17.666666666666668
-52.0,23.666666666666668
-52.0,14.0
-52.0,18.666666666666668
-52.0,19.666666666666668
-52.0,17.666666666666668
-52.0,18.0
-52.0,22.0
-52.0,17.666666666666668
-52.0,14.333333333333334
-52.0,15.333333333333334
-52.0,21.666666666666668
-52.0,21.333333333333332
-52.0,14.333333333333334
-52.0,21.666666666666668
-52.0,19.0
-52.0,18.666666666666668
-52.0,17.666666666666668
-52.0,20.0
-52.0,17.666666666666668
-52.0,16.0
-52.0,23.666666666666668
-52.0,22.0
-52.0,16.666666666666668
-52.0,17.666666666666668
-52.0,15.666666666666666
-52.0,21.0
-52.0,22.333333333333332
-52.0,19.0
-52.0,19.0
-52.0,21.666666666666668
-52.0,19.333333333333332
-52.0,17.333333333333332
-52.0,21.0
-52.0,18.333333333333332
-52.0,20.0
-52.0,20.333333333333332
-52.0,17.333333333333332
-52.0,15.333333333333334
-52.0,17.333333333333332
-52.0,18.0
-52.0,19.333333333333332
-52.0,23.0
-52.0,23.333333333333332
-52.0,22.0
-52.0,23.666666666666668
-52.0,19.0
-52.0,18.666666666666668
-52.0,21.0
-52.0,19.333333333333332
-52.0,22.333333333333332
-52.0,19.333333333333332
-52.0,23.666666666666668
-52.0,18.666666666666668
-52.0,13.0
-52.0,23.0
-52.0,15.333333333333334
-52.0,14.333333333333334
-52.0,21.333333333333332
-52.0,17.0
-52.0,22.0
-52.0,20.0
-52.0,18.333333333333332
-52.0,20.0
-52.0,19.666666666666668
-52.0,18.0
-52.0,21.333333333333332
-52.0,21.0
-52.0,18.666666666666668
-52.0,20.0
-52.0,16.666666666666668
-52.0,19.0
-52.0,23.333333333333332
-52.0,18.333333333333332
-52.0,21.666666666666668
-52.0,23.0
-52.0,18.666666666666668
-52.0,20.0
-52.0,19.0
-52.0,18.666666666666668
-52.0,21.333333333333332
-52.0,19.0
-52.0,21.0
-52.0,19.333333333333332
-52.0,18.333333333333332
-52.0,17.0
-52.0,22.0
-52.0,20.333333333333332
-52.0,19.0
-52.0,18.333333333333332
-52.0,17.666666666666668
-52.0,19.0
-52.0,15.666666666666666
-52.0,15.666666666666666
-52.0,18.666666666666668
-52.0,20.333333333333332
-52.0,22.0
-52.0,17.0
-52.0,20.666666666666668
-52.0,19.666666666666668
-52.0,20.333333333333332
-52.0,20.0
-52.0,20.666666666666668
-52.0,15.0
-52.0,21.0
-52.0,17.333333333333332
-52.0,21.333333333333332
-52.0,18.0
-52.0,23.333333333333332
-52.0,20.666666666666668
-52.0,21.0
-52.0,19.666666666666668
-52.0,19.666666666666668
-52.0,19.666666666666668
-52.0,18.666666666666668
-52.0,23.0
-52.0,19.333333333333332
-52.0,19.333333333333332
-52.0,18.666666666666668
-52.0,21.666666666666668
-52.0,21.666666666666668
-52.0,16.0
-52.0,17.0
-52.0,23.333333333333332
-52.0,23.666666666666668
-52.0,20.666666666666668
-52.0,23.0
-52.0,21.0
-52.0,17.0
-52.0,18.666666666666668
-52.0,15.333333333333334
-52.0,19.333333333333332
-52.0,16.0
-52.0,15.666666666666666
-52.0,18.666666666666668
-52.0,24.333333333333332
-52.0,22.0
-52.0,22.333333333333332
-52.0,20.333333333333332
-52.0,19.333333333333332
-52.0,22.333333333333332
-66.0,23.0
-52.0,20.333333333333332
-52.0,19.333333333333332
-52.0,17.0
-66.0,20.0
-52.0,20.0
-52.0,21.333333333333332
-52.0,22.666666666666668
-66.0,18.333333333333332
-52.0,18.0
-52.0,18.333333333333332
-52.0,16.666666666666668
-66.0,23.666666666666668
-52.0,19.666666666666668
-52.0,19.666666666666668
-52.0,20.0
-66.0,19.333333333333332
-52.0,21.333333333333332
-52.0,18.666666666666668
-52.0,21.0
-66.0,22.666666666666668
-52.0,24.333333333333332
-52.0,20.333333333333332
-52.0,20.0
-66.0,19.666666666666668
-52.0,19.0
-52.0,21.666666666666668
-52.0,18.666666666666668
-66.0,18.666666666666668
-52.0,16.666666666666668
-52.0,21.333333333333332
-52.0,16.0
-66.0,21.333333333333332
-52.0,18.333333333333332
-52.0,17.0
-52.0,17.0
-66.0,16.333333333333332
-52.0,23.666666666666668
-52.0,23.0
-66.0,13.666666666666666
-52.0,20.0
-52.0,18.0
-52.0,20.333333333333332
-66.0,15.333333333333334
-52.0,21.0
-52.0,20.333333333333332
-52.0,20.666666666666668
-66.0,19.0
-52.0,22.666666666666668
-52.0,20.333333333333332
-52.0,17.666666666666668
-66.0,20.666666666666668
-52.0,19.333333333333332
-52.0,18.666666666666668
-52.0,21.333333333333332
-66.0,23.666666666666668
-52.0,22.333333333333332
-52.0,16.0
-52.0,13.0
-66.0,22.0
-52.0,16.0
-52.0,13.666666666666666
-52.0,21.666666666666668
-66.0,22.333333333333332
-52.0,18.666666666666668
-52.0,21.0
-52.0,19.666666666666668
-66.0,21.0
-52.0,17.666666666666668
-52.0,21.333333333333332
-66.0,24.333333333333332
-52.0,21.333333333333332
-52.0,19.0
-52.0,19.333333333333332
-66.0,14.0
-52.0,18.333333333333332
-52.0,22.333333333333332
-52.0,16.666666666666668
-66.0,16.666666666666668
-52.0,19.0
-52.0,19.666666666666668
-52.0,18.666666666666668
-66.0,21.333333333333332
-52.0,23.333333333333332
-52.0,20.0
-52.0,21.666666666666668
-66.0,19.666666666666668
-52.0,21.333333333333332
-52.0,22.0
-66.0,17.0
-52.0,22.333333333333332
-52.0,22.0
-52.0,22.333333333333332
-66.0,12.666666666666666
-52.0,24.333333333333332
-52.0,18.666666666666668
-52.0,17.0
-66.0,23.333333333333332
-52.0,16.666666666666668
-52.0,24.0
-52.0,20.666666666666668
-66.0,21.333333333333332
-52.0,18.666666666666668
-52.0,23.666666666666668
-52.0,20.666666666666668
-66.0,18.0
-52.0,21.0
-52.0,21.0
-66.0,19.666666666666668
-52.0,21.666666666666668
-52.0,23.666666666666668
-52.0,16.666666666666668
-66.0,23.666666666666668
-52.0,18.666666666666668
-52.0,21.0
-52.0,20.333333333333332
-66.0,18.0
-52.0,19.333333333333332
-52.0,15.333333333333334
-52.0,22.666666666666668
-66.0,16.333333333333332
-52.0,16.0
-52.0,20.333333333333332
-52.0,22.0
-66.0,17.666666666666668
-52.0,18.333333333333332
-52.0,19.666666666666668
-66.0,24.0
-52.0,20.0
-52.0,21.666666666666668
-52.0,17.666666666666668
-66.0,18.0
-52.0,20.666666666666668
-52.0,21.0
-52.0,18.666666666666668
-66.0,20.666666666666668
-52.0,18.0
-52.0,22.0
-52.0,21.666666666666668
-66.0,20.333333333333332
-52.0,18.0
-52.0,17.666666666666668
-66.0,16.0
-52.0,18.666666666666668
-52.0,21.666666666666668
-52.0,21.666666666666668
-66.0,17.333333333333332
-52.0,21.333333333333332
-52.0,17.0
-52.0,13.666666666666666
-66.0,21.666666666666668
-52.0,14.0
-52.0,18.666666666666668
-52.0,19.333333333333332
-66.0,17.666666666666668
-52.0,20.666666666666668
-52.0,20.666666666666668
-66.0,22.0
-52.0,19.666666666666668
-52.0,18.0
-52.0,16.0
-66.0,19.333333333333332
-52.0,21.0
-52.0,23.666666666666668
-52.0,16.0
-66.0,18.333333333333332
-52.0,23.0
-52.0,20.333333333333332
-66.0,18.666666666666668
-52.0,19.0
-52.0,19.333333333333332
-52.0,21.666666666666668
-66.0,16.333333333333332
-52.0,23.0
-52.0,19.333333333333332
-52.0,18.333333333333332
-66.0,21.0
-52.0,18.666666666666668
-52.0,21.333333333333332
-52.0,19.0
-66.0,21.0
-52.0,22.666666666666668
-52.0,21.333333333333332
-66.0,18.333333333333332
-52.0,19.666666666666668
-52.0,20.666666666666668
-52.0,18.333333333333332
-66.0,19.333333333333332
-52.0,19.333333333333332
-52.0,21.666666666666668
-52.0,21.333333333333332
-66.0,19.333333333333332
-52.0,21.0
-52.0,16.666666666666668
-66.0,19.0
-52.0,18.0
-52.0,20.333333333333332
-52.0,21.0
-66.0,18.0
-52.0,21.0
-52.0,20.0
-52.0,19.0
-66.0,21.0
-52.0,17.0
-52.0,19.333333333333332
-66.0,15.666666666666666
-52.0,18.333333333333332
-52.0,21.333333333333332
-52.0,19.333333333333332
-66.0,23.333333333333332
-52.0,19.0
-52.0,18.666666666666668
-52.0,19.0
-66.0,22.333333333333332
-52.0,20.333333333333332
-52.0,23.666666666666668
-66.0,18.666666666666668
-52.0,18.666666666666668
-52.0,18.333333333333332
-52.0,20.0
-66.0,17.666666666666668
-52.0,19.666666666666668
-52.0,22.666666666666668
-52.0,11.666666666666666
-66.0,17.0
-52.0,23.333333333333332
-52.0,21.333333333333332
-66.0,18.0
-52.0,19.0
-52.0,20.333333333333332
-52.0,18.0
-66.0,18.666666666666668
-52.0,18.0
-52.0,18.0
-52.0,21.0
-66.0,21.0
-52.0,21.666666666666668
-52.0,21.333333333333332
-66.0,23.666666666666668
-52.0,20.666666666666668
-52.0,19.333333333333332
-52.0,19.0
-66.0,22.666666666666668
-52.0,23.0
-52.0,20.0
-52.0,21.666666666666668
-66.0,19.0
-52.0,19.666666666666668
-52.0,18.666666666666668
-66.0,20.333333333333332
-52.0,21.0
-52.0,23.0
-52.0,23.0
-66.0,21.0
-52.0,16.333333333333332
-52.0,20.333333333333332
-66.0,22.333333333333332
-52.0,19.333333333333332
-52.0,20.0
-52.0,13.333333333333334
-66.0,18.666666666666668
-52.0,23.0
-52.0,20.333333333333332
-52.0,14.333333333333334
-66.0,16.666666666666668
-52.0,22.0
-52.0,21.666666666666668
-66.0,21.0
-52.0,21.333333333333332
-52.0,18.333333333333332
-52.0,20.666666666666668
-66.0,15.0
-52.0,17.666666666666668
-52.0,19.0
-52.0,16.333333333333332
-66.0,19.666666666666668
-52.0,19.333333333333332
-52.0,16.0
-66.0,19.0
-52.0,18.0
-52.0,18.333333333333332
-52.0,20.333333333333332
-66.0,19.0
-52.0,16.666666666666668
-52.0,14.333333333333334
-66.0,21.333333333333332
-52.0,17.666666666666668
-52.0,20.0
-52.0,23.666666666666668
-66.0,19.666666666666668
-52.0,18.0
-52.0,16.333333333333332
-52.0,23.333333333333332
-66.0,21.666666666666668
-52.0,21.333333333333332
-52.0,21.333333333333332
-66.0,18.333333333333332
-52.0,18.333333333333332
-52.0,20.0
-52.0,23.333333333333332
-66.0,23.333333333333332
-52.0,19.333333333333332
-52.0,19.666666666666668
-66.0,20.666666666666668
-52.0,20.666666666666668
-52.0,20.333333333333332
-52.0,18.333333333333332
-66.0,23.666666666666668
-52.0,15.666666666666666
-52.0,18.666666666666668
-66.0,18.333333333333332
-52.0,19.0
-52.0,19.0
-52.0,18.333333333333332
-66.0,21.0
-52.0,16.666666666666668
-52.0,21.333333333333332
-52.0,16.666666666666668
-66.0,19.666666666666668
-52.0,16.333333333333332
-52.0,17.0
-66.0,20.333333333333332
-52.0,24.333333333333332
-52.0,20.0
-52.0,21.0
-66.0,20.333333333333332
-52.0,18.0
-52.0,20.666666666666668
-66.0,21.333333333333332
-52.0,18.0
-52.0,18.0
-52.0,21.333333333333332
-66.0,18.666666666666668
-52.0,19.666666666666668
-52.0,23.0
-66.0,17.333333333333332
-52.0,21.333333333333332
-52.0,23.0
-52.0,24.0
-66.0,20.333333333333332
-52.0,22.333333333333332
-52.0,18.0
-52.0,18.333333333333332
-66.0,17.666666666666668
-52.0,24.0
-52.0,20.666666666666668
-66.0,20.666666666666668
-52.0,23.333333333333332
-52.0,21.0
-52.0,18.0
-66.0,21.666666666666668
-52.0,18.333333333333332
-52.0,20.666666666666668
-66.0,19.333333333333332
-52.0,18.666666666666668
-52.0,16.666666666666668
-52.0,19.333333333333332
-66.0,16.666666666666668
-52.0,18.0
-52.0,21.333333333333332
-66.0,20.0
-52.0,17.333333333333332
-52.0,23.0
-52.0,20.333333333333332
-66.0,18.333333333333332
-52.0,22.0
-52.0,18.666666666666668
-66.0,19.666666666666668
-52.0,23.666666666666668
-52.0,19.333333333333332
-52.0,22.333333333333332
-66.0,18.333333333333332
-52.0,21.0
-52.0,17.333333333333332
-66.0,21.0
-52.0,16.333333333333332
-52.0,20.666666666666668
-52.0,17.666666666666668
-66.0,18.0
-52.0,19.333333333333332
-52.0,21.0
-52.0,17.333333333333332
-66.0,21.666666666666668
-52.0,21.666666666666668
-52.0,18.666666666666668
-66.0,18.333333333333332
-52.0,15.666666666666666
-52.0,21.666666666666668
-52.0,23.666666666666668
-66.0,19.333333333333332
-52.0,20.0
-52.0,19.0
-66.0,18.666666666666668
-52.0,23.333333333333332
-52.0,18.666666666666668
-52.0,18.666666666666668
-66.0,18.666666666666668
-52.0,22.666666666666668
-52.0,21.333333333333332
-66.0,24.0
-52.0,19.333333333333332
-52.0,19.666666666666668
-52.0,19.666666666666668
-66.0,17.666666666666668
-52.0,17.333333333333332
-52.0,18.666666666666668
-66.0,19.666666666666668
-52.0,22.333333333333332
-52.0,22.666666666666668
-52.0,20.666666666666668
-66.0,21.333333333333332
-52.0,17.666666666666668
-52.0,22.666666666666668
-66.0,23.333333333333332
-52.0,21.666666666666668
-52.0,22.0
-52.0,21.666666666666668
-66.0,19.666666666666668
-52.0,16.333333333333332
-52.0,20.666666666666668
-66.0,22.666666666666668
-52.0,21.333333333333332
-52.0,17.333333333333332
-52.0,23.666666666666668
-66.0,21.0
-52.0,20.666666666666668
-52.0,15.666666666666666
-66.0,18.333333333333332
-52.0,19.666666666666668
-52.0,21.0
-52.0,20.0
-66.0,19.666666666666668
-52.0,20.666666666666668
-52.0,17.0
-66.0,13.666666666666666
-52.0,21.333333333333332
-52.0,20.333333333333332
-52.0,19.666666666666668
-66.0,19.333333333333332
-52.0,24.333333333333332
-52.0,19.333333333333332
-66.0,15.666666666666666
-52.0,17.333333333333332
-52.0,17.333333333333332
-52.0,19.333333333333332
-66.0,23.333333333333332
-52.0,22.333333333333332
-52.0,20.0
-66.0,18.333333333333332
-52.0,20.0
-52.0,19.0
-52.0,21.333333333333332
-66.0,23.666666666666668
-52.0,21.0
-52.0,22.0
-66.0,19.333333333333332
-52.0,18.333333333333332
-52.0,18.666666666666668
-52.0,21.0
-66.0,21.0
-52.0,17.333333333333332
-52.0,18.0
-66.0,22.333333333333332
-52.0,18.0
-52.0,20.666666666666668
-66.0,23.333333333333332
-52.0,17.666666666666668
-52.0,21.0
-52.0,20.333333333333332
-66.0,24.333333333333332
-52.0,23.0
-52.0,20.666666666666668
-66.0,20.666666666666668
-52.0,20.0
-52.0,18.0
-52.0,21.666666666666668
-66.0,21.0
-52.0,18.666666666666668
-52.0,19.0
-66.0,17.666666666666668
-52.0,22.0
-52.0,16.333333333333332
-52.0,21.333333333333332
-66.0,20.333333333333332
-52.0,23.666666666666668
-52.0,18.0
-66.0,16.666666666666668
-52.0,18.0
-52.0,23.666666666666668
-52.0,20.0
-66.0,21.333333333333332
-52.0,22.666666666666668
-52.0,22.666666666666668
-66.0,18.666666666666668
-52.0,18.666666666666668
-52.0,22.0
-52.0,17.333333333333332
-66.0,19.0
-52.0,19.0
-52.0,22.0
-66.0,18.0
-52.0,19.666666666666668
-52.0,18.333333333333332
-52.0,18.666666666666668
-66.0,14.333333333333334
-52.0,23.0
-52.0,22.0
-66.0,17.0
-52.0,24.333333333333332
-52.0,19.333333333333332
-66.0,18.666666666666668
-52.0,19.666666666666668
-52.0,19.666666666666668
-52.0,20.0
-66.0,18.333333333333332
-52.0,20.0
-52.0,23.333333333333332
-66.0,20.666666666666668
-52.0,17.333333333333332
-52.0,22.666666666666668
-52.0,23.0
-66.0,20.0
-52.0,19.333333333333332
-52.0,18.333333333333332
-66.0,19.333333333333332
-52.0,24.0
-52.0,21.333333333333332
-52.0,19.0
-66.0,21.333333333333332
-52.0,17.0
-52.0,16.0
-66.0,18.333333333333332
-52.0,22.666666666666668
-52.0,21.666666666666668
-52.0,20.333333333333332
-66.0,17.666666666666668
-52.0,16.666666666666668
-52.0,21.333333333333332
-66.0,22.666666666666668
-52.0,20.666666666666668
-52.0,18.333333333333332
-66.0,19.0
-52.0,21.0
-52.0,21.333333333333332
-52.0,21.0
-66.0,23.333333333333332
-52.0,18.666666666666668
-52.0,20.666666666666668
-66.0,15.666666666666666
-52.0,23.333333333333332
-52.0,20.333333333333332
-52.0,21.0
-66.0,16.666666666666668
-52.0,18.666666666666668
-52.0,17.666666666666668
-66.0,19.666666666666668
-52.0,19.0
-52.0,19.666666666666668
-52.0,19.0
-66.0,20.333333333333332
-52.0,21.333333333333332
-52.0,22.0
-66.0,15.333333333333334
-52.0,22.0
-52.0,24.333333333333332
-66.0,23.333333333333332
-52.0,21.333333333333332
-52.0,16.666666666666668
-52.0,21.0
-66.0,21.333333333333332
-52.0,18.666666666666668
-52.0,22.333333333333332
-66.0,20.666666666666668
-52.0,21.0
-52.0,18.666666666666668
-52.0,21.0
-66.0,18.333333333333332
-52.0,22.666666666666668
-52.0,17.666666666666668
-66.0,18.0
-52.0,23.666666666666668
-52.0,22.0
-66.0,21.333333333333332
-52.0,18.666666666666668
-52.0,17.666666666666668
-52.0,22.666666666666668
-66.0,17.666666666666668
-52.0,21.0
-52.0,18.0
-66.0,18.0
-52.0,19.666666666666668
-52.0,19.333333333333332
-52.0,20.666666666666668
-66.0,21.0
-52.0,20.0
-52.0,21.666666666666668
-66.0,20.666666666666668
-52.0,18.666666666666668
-52.0,23.0
-52.0,20.666666666666668
-66.0,23.333333333333332
-52.0,16.666666666666668
-52.0,21.666666666666668
-66.0,18.333333333333332
-52.0,23.666666666666668
-52.0,20.666666666666668
-66.0,18.333333333333332
-52.0,21.333333333333332
-52.0,24.0
-52.0,21.0
-66.0,18.666666666666668
-52.0,21.333333333333332
-52.0,21.0
-66.0,21.666666666666668
-52.0,18.333333333333332
-52.0,20.333333333333332
-66.0,19.333333333333332
-52.0,20.666666666666668
-52.0,24.0
-52.0,20.666666666666668
-66.0,21.0
-52.0,15.0
-52.0,19.666666666666668
-66.0,23.333333333333332
-52.0,19.333333333333332
-52.0,19.333333333333332
-52.0,23.666666666666668
-66.0,18.0
-52.0,24.0
-52.0,18.666666666666668
-66.0,20.666666666666668
-52.0,24.333333333333332
-52.0,21.0
-66.0,22.333333333333332
-52.0,14.333333333333334
-52.0,13.333333333333334
-52.0,17.666666666666668
-66.0,21.333333333333332
-52.0,19.0
-52.0,19.666666666666668
-66.0,20.333333333333332
-52.0,21.333333333333332
-52.0,23.666666666666668
-52.0,22.666666666666668
-66.0,23.333333333333332
-52.0,22.666666666666668
-52.0,17.0
-66.0,19.0
-52.0,23.333333333333332
-52.0,22.666666666666668
-66.0,19.666666666666668
-52.0,20.666666666666668
-52.0,22.666666666666668
-52.0,16.333333333333332
-66.0,19.0
-52.0,21.333333333333332
-52.0,22.666666666666668
-66.0,16.333333333333332
-52.0,20.666666666666668
-52.0,21.0
-66.0,21.333333333333332
-52.0,23.333333333333332
-52.0,19.666666666666668
-52.0,18.0
-66.0,22.666666666666668
-52.0,20.333333333333332
-52.0,20.333333333333332
-66.0,17.333333333333332
-52.0,17.0
-52.0,21.666666666666668
-52.0,20.0
-66.0,21.0
-52.0,15.333333333333334
-52.0,21.333333333333332
-66.0,20.333333333333332
-52.0,19.0
-52.0,21.333333333333332
-66.0,17.666666666666668
-52.0,19.333333333333332
-52.0,14.666666666666666
-52.0,22.666666666666668
-66.0,18.333333333333332
-52.0,21.0
-52.0,19.0
-66.0,22.666666666666668
-52.0,21.666666666666668
-52.0,17.666666666666668
-66.0,18.666666666666668
-52.0,20.666666666666668
-52.0,23.333333333333332
-52.0,15.333333333333334
-66.0,22.666666666666668
-52.0,20.666666666666668
-52.0,21.333333333333332
-66.0,22.666666666666668
-52.0,18.333333333333332
-52.0,20.666666666666668
-66.0,21.333333333333332
-52.0,17.666666666666668
-52.0,24.0
-52.0,18.0
-66.0,20.666666666666668
-52.0,17.666666666666668
-52.0,14.666666666666666
-66.0,21.666666666666668
-52.0,19.333333333333332
-52.0,22.0
-52.0,20.666666666666668
-66.0,17.666666666666668
-52.0,20.333333333333332
-52.0,20.666666666666668
-66.0,24.333333333333332
-52.0,17.333333333333332
-52.0,20.333333333333332
-66.0,21.333333333333332
-52.0,24.0
-52.0,22.666666666666668
-52.0,20.666666666666668
-66.0,21.0
-52.0,16.0
-52.0,23.333333333333332
-66.0,17.333333333333332
-52.0,23.333333333333332
-52.0,22.0
-66.0,23.333333333333332
-52.0,22.0
-52.0,23.333333333333332
-52.0,20.333333333333332
-66.0,21.0
-52.0,22.666666666666668
-52.0,17.333333333333332
-66.0,18.333333333333332
-52.0,23.333333333333332
-52.0,19.666666666666668
-66.0,15.666666666666666
-52.0,21.666666666666668
-52.0,23.333333333333332
-52.0,16.333333333333332
-66.0,19.333333333333332
-52.0,19.666666666666668
-52.0,18.0
-66.0,20.666666666666668
-52.0,15.333333333333334
-52.0,23.666666666666668
-66.0,21.0
-52.0,18.666666666666668
-52.0,22.0
-52.0,17.333333333333332
-66.0,19.333333333333332
-52.0,17.666666666666668
-52.0,20.333333333333332
-66.0,22.333333333333332
-52.0,19.666666666666668
-52.0,21.0
-66.0,22.666666666666668
-52.0,23.666666666666668
-52.0,19.666666666666668
-52.0,21.0
-66.0,19.333333333333332
-52.0,20.333333333333332
-52.0,21.0
-66.0,23.333333333333332
-52.0,18.333333333333332
-52.0,18.666666666666668
-66.0,18.666666666666668
-52.0,22.0
-52.0,19.0
-52.0,22.666666666666668
-66.0,19.333333333333332
-52.0,21.666666666666668
-52.0,22.0
-66.0,17.333333333333332
-52.0,18.666666666666668
-52.0,18.0
-66.0,23.333333333333332
-52.0,20.666666666666668
-52.0,21.333333333333332
-52.0,18.333333333333332
-66.0,19.333333333333332
-52.0,21.0
-52.0,20.0
-66.0,20.333333333333332
-52.0,20.666666666666668
-52.0,19.666666666666668
-66.0,24.0
-52.0,16.333333333333332
-52.0,20.0
-52.0,20.666666666666668
-66.0,19.666666666666668
-52.0,21.333333333333332
-52.0,20.333333333333332
-66.0,18.333333333333332
-52.0,19.0
-52.0,18.0
-66.0,18.333333333333332
-52.0,21.0
-52.0,20.666666666666668
-52.0,20.333333333333332
-66.0,18.333333333333332
-52.0,19.333333333333332
-52.0,17.333333333333332
-66.0,23.666666666666668
-52.0,20.333333333333332
-52.0,23.333333333333332
-66.0,18.666666666666668
-52.0,21.0
-52.0,17.333333333333332
-66.0,22.666666666666668
-52.0,20.333333333333332
-52.0,19.0
-52.0,20.0
-66.0,21.333333333333332
-52.0,20.333333333333332
-52.0,22.0
-66.0,17.0
-52.0,21.333333333333332
-52.0,21.0
-66.0,24.0
-52.0,23.333333333333332
-52.0,20.0
-52.0,19.333333333333332
-66.0,12.0
-52.0,22.666666666666668
-52.0,22.333333333333332
-66.0,19.666666666666668
-52.0,21.666666666666668
-52.0,20.333333333333332
-66.0,21.0
-52.0,21.0
-52.0,18.666666666666668
-52.0,23.333333333333332
-66.0,22.666666666666668
-52.0,21.333333333333332
-52.0,17.666666666666668
-66.0,20.333333333333332
-52.0,24.0
-52.0,18.333333333333332
-66.0,20.666666666666668
-52.0,22.0
-52.0,22.0
-52.0,20.666666666666668
-66.0,22.666666666666668
-52.0,19.0
-52.0,18.333333333333332
-66.0,23.333333333333332
-52.0,23.333333333333332
-52.0,22.666666666666668
-66.0,20.666666666666668
-52.0,22.666666666666668
-52.0,17.0
-52.0,20.0
-66.0,19.666666666666668
-52.0,15.0
-52.0,24.0
-66.0,21.0
-52.0,23.0
-52.0,21.666666666666668
-66.0,21.0
-52.0,16.333333333333332
-52.0,21.0
-66.0,21.333333333333332
-52.0,23.333333333333332
-52.0,23.333333333333332
-52.0,19.333333333333332
-66.0,20.666666666666668
-52.0,18.333333333333332
-52.0,20.666666666666668
-66.0,21.666666666666668
-52.0,18.333333333333332
-52.0,21.333333333333332
-66.0,20.666666666666668
-52.0,15.333333333333334
-52.0,19.0
-52.0,19.666666666666668
-66.0,22.0
-52.0,21.333333333333332
-52.0,23.333333333333332
-66.0,19.0
-52.0,21.333333333333332
-52.0,20.0
-66.0,21.0
-52.0,22.666666666666668
-52.0,16.333333333333332
-66.0,22.666666666666668
-52.0,19.333333333333332
-52.0,20.0
-52.0,21.0
-66.0,21.0
-52.0,18.333333333333332
-52.0,20.0
-66.0,18.666666666666668
-52.0,21.0
-52.0,23.333333333333332
-66.0,20.333333333333332
-52.0,21.666666666666668
-52.0,18.333333333333332
-52.0,21.333333333333332
-66.0,22.0
-52.0,18.333333333333332
-52.0,23.333333333333332
-66.0,22.666666666666668
-52.0,21.0
-52.0,18.0
-66.0,20.666666666666668
-52.0,23.333333333333332
-52.0,17.666666666666668
-66.0,18.666666666666668
-52.0,18.666666666666668
-52.0,22.333333333333332
-52.0,20.333333333333332
-66.0,18.666666666666668
-52.0,18.666666666666668
-52.0,18.666666666666668
-66.0,19.333333333333332
-52.0,18.666666666666668
-52.0,23.666666666666668
-66.0,21.666666666666668
-52.0,21.0
-52.0,19.333333333333332
-52.0,15.666666666666666
-66.0,24.0
-52.0,16.666666666666668
-52.0,23.333333333333332
-66.0,20.333333333333332
-52.0,20.333333333333332
-52.0,23.333333333333332
-66.0,19.333333333333332
-52.0,21.666666666666668
-52.0,19.0
-66.0,21.0
-52.0,20.666666666666668
-52.0,20.0
-52.0,18.0
-66.0,15.333333333333334
-52.0,16.666666666666668
-52.0,20.666666666666668
-66.0,22.666666666666668
-52.0,21.0
-52.0,19.0
-66.0,18.666666666666668
-52.0,17.0
-52.0,17.666666666666668
-52.0,20.333333333333332
-66.0,18.333333333333332
-52.0,19.0
-52.0,22.666666666666668
-66.0,17.333333333333332
-52.0,20.0
-52.0,22.0
-66.0,17.666666666666668
-52.0,19.666666666666668
-52.0,19.666666666666668
-66.0,16.333333333333332
-52.0,23.0
-52.0,22.0
-52.0,20.666666666666668
-66.0,21.0
-52.0,22.666666666666668
-52.0,19.666666666666668
-66.0,21.333333333333332
-52.0,20.666666666666668
-52.0,16.0
-66.0,22.0
-52.0,23.333333333333332
-52.0,19.0
-66.0,22.333333333333332
-52.0,22.0
-52.0,19.666666666666668
-52.0,19.666666666666668
-66.0,18.333333333333332
-52.0,21.666666666666668
-52.0,20.333333333333332
-66.0,21.0
-52.0,19.0
-52.0,18.333333333333332
-66.0,21.666666666666668
-52.0,23.666666666666668
-52.0,17.333333333333332
-66.0,19.666666666666668
-52.0,21.666666666666668
-52.0,14.333333333333334
-52.0,20.333333333333332
-66.0,23.333333333333332
-52.0,19.333333333333332
-52.0,15.333333333333334
-66.0,19.0
-52.0,20.666666666666668
-52.0,24.0
-66.0,24.0
-52.0,19.333333333333332
-52.0,20.333333333333332
-66.0,22.0
-52.0,23.333333333333332
-52.0,19.0
-52.0,15.666666666666666
-66.0,12.666666666666666
-52.0,19.0
-52.0,18.0
-66.0,21.0
-52.0,23.333333333333332
-52.0,21.333333333333332
-66.0,19.666666666666668
-52.0,23.333333333333332
-52.0,17.0
-52.0,23.333333333333332
-66.0,18.333333333333332
-52.0,16.0
-52.0,16.666666666666668
-66.0,18.0
-52.0,18.666666666666668
-52.0,22.0
-66.0,18.0
-52.0,21.333333333333332
-52.0,18.666666666666668
-66.0,21.0
-52.0,18.666666666666668
-52.0,22.333333333333332
-52.0,21.0
-66.0,15.666666666666666
-52.0,21.0
-52.0,19.333333333333332
-66.0,20.666666666666668
-52.0,21.333333333333332
-52.0,18.666666666666668
-66.0,23.666666666666668
-52.0,21.333333333333332
-52.0,18.333333333333332
-66.0,22.0
-52.0,16.333333333333332
-52.0,21.333333333333332
-52.0,20.333333333333332
-66.0,23.333333333333332
-52.0,18.666666666666668
-52.0,16.666666666666668
