,0
2497,-30
2498,-27
2499,-31
2500,-29
2501,-29
2502,-30
2503,-36
2504,-32
2505,-27
2506,-34
2507,-31
2508,-28
2509,-28
2510,-29
2511,-29
2512,-27
2513,-30
2514,-32
2515,-33
2516,-28
2517,-29
2518,-32
2519,-34
2520,-32
2521,-36
2522,-28
2523,-30
2524,-31
2525,-27
2526,-35
2527,-31
2528,-38
2529,-28
2530,-31
2531,-36
2532,-35
2533,-27
2534,-29
2535,-31
2536,-31
2537,-37
2538,-33
2539,-31
2540,-31
2541,-27
2542,-29
2543,-28
2544,-29
2545,-27
2546,-29
2547,-29
2548,-29
2549,-28
2550,-30
2551,-28
2552,-32
2553,-32
2554,-27
2555,-32
2556,-31
2557,-28
2558,-29
2559,-27
2560,-31
2561,-27
2562,-29
2563,-29
2564,-30
2565,-28
2566,-29
2567,-27
2568,-30
2569,-30
2570,-28
2571,-31
2572,-44
2573,-28
2574,-31
2575,-30
2576,-30
2577,-30
2578,-32
2579,-30
2580,-31
2581,-29
2582,-29
2583,-33
2584,-29
2585,-34
2586,-29
2587,-30
2588,-33
2589,-27
2590,-29
2591,-33
2592,-27
2593,-31
2594,-30
2595,-34
2596,-28
2597,-32
2598,-32
2599,-28
2600,-29
2601,-29
2602,-36
2603,-28
2604,-29
2605,-31
2606,-35
2607,-31
2608,-29
2609,-28
2610,-29
2611,-30
2612,-30
2613,-29
2614,-29
2615,-27
2616,-29
2617,-32
2618,-31
2619,-30
2620,-35
2621,-29
2622,-29
2623,-28
2624,-27
2625,-29
2626,-32
2627,-32
2628,-29
2629,-27
2630,-31
2631,-30
2632,-27
2633,-27
2634,-29
2635,-29
2636,-31
2637,-30
2638,-33
2639,-28
2640,-33
2641,-30
2642,-29
2643,-35
2644,-39
2645,-29
2646,-33
2647,-30
2648,-29
2649,-29
2650,-29
2651,-29
2652,-30
2653,-29
2654,-35
2655,-31
2656,-30
2657,-32
2658,-31
2659,-29
2660,-33
2661,-30
2662,-35
2663,-30
2664,-28
2665,-29
2666,-37
2667,-31
2668,-31
2669,-29
2670,-31
2671,-28
2672,-31
2673,-31
2674,-31
2675,-29
2676,-31
2677,-27
2678,-32
2679,-31
2680,-36
2681,-40
2682,-29
2683,-30
2684,-29
2685,-28
2686,-27
2687,-30
2688,-27
2689,-27
2690,-28
2691,-32
2692,-30
2693,-28
2694,-30
2695,-28
2696,-31
2697,-28
2698,-30
2699,-29
2700,-30
2701,-28
2702,-33
2703,-27
2704,-31
2705,-32
2706,-37
2707,-33
2708,-32
2709,-29
2710,-29
2711,-29
2712,-28
2713,-32
2714,-29
2715,-31
2716,-27
2717,-31
2718,-39
2719,-31
2720,-27
2721,-28
2722,-31
2723,-32
2724,-34
2725,-33
2726,-31
2727,-30
2728,-27
2729,-32
2730,-31
2731,-27
2732,-28
2733,-27
2734,-31
2735,-30
2736,-37
2737,-32
2738,-34
2739,-31
2740,-30
2741,-29
2742,-31
2743,-28
2744,-28
2745,-40
2746,-36
2747,-31
2748,-27
2749,-31
2750,-29
2751,-29
2752,-28
2753,-36
2754,-27
2755,-32
2756,-28
2757,-30
2758,-29
2759,-27
2760,-34
2761,-29
2762,-27
2763,-28
2764,-38
2765,-30
2766,-33
2767,-27
2768,-30
2769,-30
2770,-34
2771,-27
2772,-29
2773,-27
2774,-31
2775,-34
2776,-29
2777,-29
2778,-28
2779,-29
2780,-27
2781,-32
2782,-31
2783,-29
2784,-32
2785,-34
2786,-29
2787,-30
2788,-32
2789,-35
2790,-27
2791,-30
2792,-27
2793,-35
2794,-34
2795,-28
2796,-32
2797,-27
2798,-29
2799,-29
2800,-28
2801,-28
2802,-33
2803,-27
2804,-31
2805,-29
2806,-34
2807,-27
2808,-31
2809,-27
2810,-29
2811,-33
2812,-29
2813,-30
2814,-29
2815,-29
2816,-29
2817,-31
2818,-28
2819,-29
2820,-27
2821,-29
2822,-31
2823,-29
2824,-27
2825,-28
2826,-28
2827,-31
2828,-31
2829,-27
2830,-31
2831,-35
2832,-29
2833,-34
2834,-32
2835,-31
2836,-29
2837,-35
2838,-34
2839,-29
2840,-27
2841,-30
2842,-29
2843,-32
2844,-29
2845,-31
2846,-34
2847,-31
2848,-28
2849,-30
2850,-32
2851,-27
2852,-30
2853,-29
2854,-29
2855,-29
2856,-32
2857,-31
2858,-29
2859,-38
2860,-31
2861,-27
2862,-33
2863,-29
2864,-29
2865,-34
2866,-35
2867,-29
2868,-28
2869,-32
2870,-32
2871,-31
2872,-30
2873,-31
2874,-29
2875,-28
2876,-31
2877,-31
2878,-34
2879,-29
2880,-28
2881,-32
2882,-29
2883,-28
2884,-30
2885,-46
2886,-29
2887,-31
2888,-31
2889,-33
2890,-28
2891,-34
2892,-30
2893,-35
2894,-33
2895,-28
2896,-28
2897,-34
2898,-31
2899,-33
2900,-28
2901,-32
2902,-33
2903,-31
2904,-30
2905,-27
2906,-33
2907,-31
2908,-30
2909,-27
2910,-34
2911,-27
2912,-29
2913,-27
2914,-30
2915,-31
2916,-32
2917,-27
2918,-30
2919,-27
2920,-29
2921,-31
2922,-29
2923,-29
2924,-33
2925,-32
2926,-28
2927,-27
2928,-28
2929,-28
2930,-31
2931,-34
2932,-29
2933,-31
2934,-28
2935,-29
2936,-27
2937,-27
2938,-28
2939,-32
2940,-29
2941,-29
2942,-33
2943,-30
2944,-30
2945,-33
2946,-37
2947,-29
2948,-27
2949,-30
2950,-29
2951,-27
2952,-27
2953,-28
2954,-28
2955,-28
2956,-29
2957,-31
2958,-29
2959,-27
2960,-31
2961,-27
2962,-29
2963,-32
2964,-29
2965,-27
2966,-29
2967,-31
2968,-27
2969,-27
2970,-28
2971,-35
2972,-30
2973,-27
2974,-27
2975,-29
2976,-32
2977,-33
2978,-28
2979,-31
2980,-31
2981,-30
2982,-30
2983,-30
2984,-30
2985,-28
2986,-28
2987,-32
2988,-29
2989,-30
2990,-37
2991,-27
2992,-29
2993,-31
2994,-27
2995,-35
2996,-29
2997,-31
2998,-35
2999,-30
3000,-32
3001,-29
3002,-29
3003,-27
3004,-27
3005,-30
3006,-31
3007,-32
3008,-32
3009,-34
3010,-29
3011,-27
3012,-33
3013,-31
3014,-27
3015,-29
3016,-31
3017,-33
3018,-29
3019,-31
3020,-32
3021,-32
3022,-29
3023,-34
3024,-29
3025,-29
3026,-37
3027,-32
3028,-29
3029,-31
3030,-31
3031,-30
3032,-29
3033,-28
3034,-29
3035,-29
3036,-28
3037,-29
3038,-28
3039,-32
3040,-35
3041,-27
3042,-31
3043,-27
3044,-27
3045,-32
3046,-30
3047,-32
3048,-29
3049,-29
3050,-30
3051,-35
3052,-29
3053,-30
3054,-27
3055,-30
3056,-30
3057,-32
3058,-33
3059,-31
3060,-31
3061,-27
3062,-31
3063,-27
3064,-27
3065,-28
3066,-34
3067,-27
3068,-28
3069,-30
3070,-29
3071,-32
3072,-31
3073,-36
3074,-38
3075,-29
3076,-32
3077,-32
3078,-27
3079,-29
3080,-35
3081,-31
3082,-30
3083,-32
3084,-28
3085,-31
3086,-30
3087,-27
3088,-32
3089,-27
3090,-29
3091,-27
3092,-31
3093,-29
3094,-31
3095,-31
3096,-29
3097,-27
3098,-28
3099,-29
3100,-36
3101,-29
3102,-33
3103,-29
3104,-27
3105,-31
3106,-29
3107,-36
3108,-31
3109,-36
3110,-33
3111,-29
3112,-30
3113,-28
3114,-30
3115,-30
3116,-28
3117,-30
3118,-29
3119,-30
3120,-31
3121,-33
3122,-27
3123,-28
3124,-27
3125,-31
3126,-27
3127,-33
3128,-27
3129,-29
3130,-27
3131,-29
3132,-29
3133,-31
3134,-34
3135,-28
3136,-27
3137,-29
3138,-31
3139,-31
3140,-27
3141,-27
3142,-31
3143,-29
3144,-27
3145,-30
3146,-28
3147,-27
3148,-30
3149,-29
3150,-34
3151,-27
3152,-30
3153,-27
3154,-28
3155,-31
3156,-29
3157,-34
3158,-30
3159,-28
3160,-28
3161,-35
3162,-33
3163,-33
3164,-29
3165,-35
3166,-36
3167,-28
3168,-29
3169,-32
3170,-29
3171,-30
3172,-27
3173,-28
3174,-34
3175,-27
3176,-28
3177,-31
3178,-31
3179,-29
3180,-29
3181,-33
3182,-33
3183,-32
3184,-31
3185,-32
3186,-30
3187,-31
3188,-29
3189,-30
3190,-30
3191,-32
3192,-31
3193,-31
3194,-30
3195,-31
3196,-33
3197,-34
3198,-34
3199,-30
3200,-28
3201,-29
3202,-31
3203,-27
3204,-29
3205,-36
3206,-29
3207,-31
3208,-33
3209,-34
3210,-29
3211,-28
3212,-33
3213,-31
3214,-33
3215,-39
3216,-29
3217,-27
3218,-31
3219,-28
3220,-28
3221,-27
3222,-33
3223,-30
3224,-27
3225,-31
3226,-31
3227,-29
3228,-29
3229,-33
3230,-29
3231,-27
3232,-36
3233,-31
3234,-29
3235,-34
3236,-28
3237,-27
3238,-34
3239,-27
3240,-111
3241,-36
3242,-29
3243,-28
3244,-32
3245,-31
3246,-31
3247,-29
3248,-32
3249,-33
3250,-29
3251,-31
3252,-28
3253,-28
3254,-27
3255,-31
3256,-27
3257,-27
3258,-29
3259,-29
3260,-35
3261,-33
3262,-30
3263,-31
3264,-33
3265,-29
3266,-27
3267,-34
3268,-30
3269,-32
3270,-38
3271,-27
3272,-27
3273,-29
3274,-29
3275,-37
3276,-31
3277,-32
3278,-33
3279,-27
3280,-30
3281,-28
3282,-29
3283,-29
3284,-34
3285,-29
3286,-30
3287,-27
3288,-27
3289,-27
3290,-32
3291,-32
3292,-33
3293,-27
3294,-31
3295,-31
3296,-29
3297,-31
3298,-29
3299,-29
3300,-31
3301,-29
3302,-30
3303,-29
3304,-32
3305,-29
3306,-28
3307,-29
3308,-31
3309,-27
3310,-32
3311,-32
3312,-34
3313,-31
3314,-27
3315,-31
3316,-27
3317,-29
3318,-34
3319,-30
3320,-30
3321,-27
3322,-27
3323,-35
3324,-27
3325,-40
3326,-31
3327,-30
3328,-34
3329,-28
3330,-29
3331,-29
3332,-29
3333,-27
3334,-30
3335,-32
3336,-31
3337,-30
3338,-27
3339,-30
3340,-31
3341,-39
3342,-28
3343,-27
3344,-31
3345,-35
3346,-30
3347,-27
3348,-30
3349,-30
3350,-34
3351,-30
3352,-35
3353,-34
3354,-31
3355,-29
3356,-32
3357,-29
3358,-27
3359,-28
3360,-27
3361,-29
3362,-30
3363,-28
3364,-27
3365,-28
3366,-29
3367,-29
3368,-28
3369,-31
3370,-29
3371,-29
3372,-27
3373,-35
3374,-32
3375,-31
3376,-33
3377,-30
3378,-27
3379,-29
3380,-29
3381,-31
3382,-31
3383,-33
3384,-27
3385,-29
3386,-27
3387,-27
3388,-31
3389,-27
3390,-29
3391,-29
3392,-31
3393,-27
3394,-29
3395,-31
3396,-29
3397,-31
3398,-29
3399,-31
3400,-30
3401,-29
3402,-29
3403,-32
3404,-27
3405,-28
3406,-29
3407,-33
3408,-30
3409,-28
3410,-32
3411,-29
3412,-32
3413,-34
3414,-29
3415,-27
3416,-27
3417,-31
3418,-29
3419,-32
3420,-31
3421,-30
3422,-30
3423,-32
3424,-28
3425,-31
3426,-29
3427,-34
3428,-31
3429,-28
3430,-29
3431,-31
3432,-30
3433,-32
3434,-30
3435,-30
3436,-32
3437,-32
3438,-32
3439,-29
3440,-34
3441,-33
3442,-27
3443,-34
3444,-35
3445,-112
3446,-32
3447,-33
3448,-31
3449,-30
3450,-33
3451,-28
3452,-29
3453,-30
3454,-30
3455,-29
3456,-31
3457,-31
3458,-32
3459,-31
3460,-27
3461,-30
3462,-34
3463,-27
3464,-29
3465,-27
3466,-27
3467,-27
3468,-37
3469,-29
3470,-29
3471,-30
3472,-28
3473,-31
3474,-31
3475,-31
3476,-33
3477,-37
3478,-28
3479,-30
3480,-31
3481,-36
3482,-32
3483,-28
3484,-31
3485,-29
3486,-32
3487,-34
3488,-30
3489,-29
3490,-29
3491,-31
3492,-27
3493,-31
3494,-28
3495,-30
3496,-29
3497,-27
3498,-30
3499,-32
3500,-28
3501,-28
3502,-32
3503,-28
3504,-29
3505,-33
3506,-28
3507,-29
3508,-29
3509,-28
3510,-32
3511,-27
3512,-29
3513,-32
3514,-29
3515,-29
3516,-31
3517,-29
3518,-29
3519,-31
3520,-33
3521,-31
3522,-29
3523,-29
3524,-33
3525,-27
3526,-35
3527,-31
3528,-34
3529,-27
3530,-31
3531,-36
3532,-28
3533,-29
3534,-34
3535,-29
3536,-32
3537,-29
3538,-27
3539,-27
3540,-34
3541,-33
3542,-27
3543,-30
3544,-31
3545,-33
3546,-28
3547,-30
3548,-29
3549,-28
3550,-30
3551,-29
3552,-27
3553,-31
3554,-31
3555,-30
3556,-31
3557,-29
3558,-27
3559,-29
3560,-31
3561,-32
3562,-28
3563,-32
3564,-29
3565,-29
3566,-32
3567,-29
3568,-30
3569,-39
3570,-34
3571,-32
3572,-38
3573,-31
3574,-32
3575,-31
3576,-27
3577,-29
3578,-31
3579,-29
3580,-27
3581,-33
3582,-27
3583,-29
3584,-29
3585,-27
3586,-29
3587,-30
3588,-34
3589,-31
3590,-27
3591,-32
3592,-27
3593,-32
3594,-29
3595,-29
3596,-31
3597,-33
3598,-30
3599,-27
3600,-29
3601,-29
3602,-32
3603,-29
3604,-30
3605,-30
3606,-29
3607,-34
3608,-29
3609,-29
3610,-27
3611,-31
3612,-29
3613,-27
3614,-31
3615,-31
3616,-30
3617,-28
3618,-34
3619,-37
3620,-30
3621,-29
3622,-28
3623,-27
3624,-29
3625,-34
3626,-28
3627,-30
3628,-32
3629,-30
3630,-31
3631,-33
3632,-27
3633,-39
3634,-38
3635,-29
3636,-27
3637,-29
3638,-31
3639,-31
3640,-29
3641,-32
3642,-30
3643,-29
3644,-27
3645,-34
3646,-29
3647,-29
3648,-35
3649,-31
3650,-29
3651,-27
3652,-29
3653,-36
3654,-30
3655,-33
3656,-30
3657,-31
3658,-33
3659,-28
3660,-27
3661,-31
3662,-29
3663,-29
3664,-31
3665,-27
3666,-31
3667,-30
3668,-31
3669,-30
3670,-29
3671,-29
3672,-34
3673,-27
3674,-31
3675,-30
3676,-29
3677,-29
3678,-27
3679,-31
3680,-32
3681,-39
3682,-31
3683,-27
3684,-31
3685,-30
3686,-35
3687,-30
3688,-29
3689,-37
3690,-27
3691,-27
3692,-29
3693,-29
3694,-28
3695,-29
3696,-35
3697,-30
3698,-32
3699,-30
3700,-29
3701,-29
3702,-31
3703,-27
3704,-30
3705,-30
3706,-34
3707,-28
3708,-30
3709,-30
3710,-30
3711,-30
3712,-34
3713,-36
3714,-31
3715,-33
3716,-31
3717,-27
3718,-33
3719,-32
3720,-33
3721,-27
3722,-31
3723,-31
3724,-29
3725,-30
3726,-31
3727,-31
3728,-31
3729,-30
3730,-32
3731,-27
3732,-27
3733,-29
3734,-32
3735,-29
3736,-28
3737,-30
3738,-27
3739,-29
3740,-28
3741,-29
3742,-31
3743,-42
3744,-37
3745,-32
3746,-27
3747,-29
3748,-31
3749,-32
3750,-27
3751,-32
3752,-31
3753,-29
3754,-29
3755,-29
3756,-29
3757,-34
3758,-29
3759,-31
3760,-27
3761,-31
3762,-31
3763,-30
3764,-27
3765,-31
3766,-29
3767,-36
3768,-31
3769,-30
3770,-29
3771,-32
3772,-29
3773,-28
3774,-31
3775,-30
3776,-34
3777,-33
3778,-31
3779,-27
3780,-27
3781,-29
3782,-33
3783,-31
3784,-28
3785,-30
3786,-29
3787,-32
3788,-29
3789,-39
3790,-28
3791,-27
3792,-27
3793,-29
3794,-30
3795,-27
3796,-33
3797,-39
3798,-28
3799,-33
3800,-29
3801,-28
3802,-31
3803,-31
3804,-29
3805,-30
3806,-27
3807,-28
3808,-28
3809,-31
3810,-27
3811,-29
3812,-33
3813,-29
3814,-28
3815,-29
3816,-28
3817,-27
3818,-29
3819,-27
3820,-32
3821,-30
3822,-27
3823,-34
3824,-29
3825,-30
3826,-33
3827,-34
3828,-32
3829,-29
3830,-31
3831,-29
3832,-27
3833,-31
3834,-30
3835,-31
3836,-28
3837,-30
3838,-36
3839,-32
3840,-34
3841,-35
3842,-34
3843,-30
3844,-27
3845,-27
3846,-28
3847,-31
3848,-34
3849,-27
3850,-29
3851,-29
3852,-27
3853,-32
3854,-29
3855,-31
3856,-28
3857,-27
3858,-34
3859,-29
3860,-32
3861,-29
3862,-28
3863,-30
3864,-27
3865,-31
3866,-31
3867,-32
3868,-30
3869,-31
3870,-34
3871,-35
3872,-32
3873,-30
3874,-29
3875,-27
3876,-29
3877,-33
3878,-28
3879,-31
3880,-28
3881,-31
3882,-29
3883,-27
3884,-27
3885,-33
3886,-31
3887,-33
3888,-27
3889,-27
3890,-31
3891,-27
3892,-27
3893,-38
3894,-28
3895,-31
3896,-27
3897,-27
3898,-30
3899,-37
3900,-29
3901,-31
3902,-31
3903,-27
3904,-29
3905,-33
3906,-30
3907,-29
3908,-29
3909,-31
3910,-31
3911,-32
3912,-28
3913,-28
3914,-33
3915,-31
3916,-33
3917,-28
3918,-28
3919,-28
3920,-31
3921,-28
3922,-32
3923,-30
3924,-35
3925,-27
3926,-27
3927,-37
3928,-29
3929,-32
3930,-28
3931,-30
3932,-29
3933,-31
3934,-29
3935,-29
3936,-27
3937,-29
3938,-29
3939,-29
3940,-30
3941,-27
3942,-31
3943,-30
3944,-31
3945,-27
3946,-27
3947,-27
3948,-31
3949,-28
3950,-31
3951,-28
3952,-31
3953,-31
3954,-28
3955,-27
3956,-27
3957,-31
3958,-31
3959,-27
3960,-32
3961,-33
3962,-31
3963,-31
3964,-27
3965,-34
3966,-30
3967,-30
3968,-27
3969,-27
3970,-28
3971,-31
3972,-32
3973,-29
3974,-29
3975,-29
3976,-27
3977,-29
3978,-27
3979,-30
3980,-33
3981,-30
3982,-27
3983,-30
3984,-28
3985,-30
3986,-34
3987,-29
3988,-27
3989,-28
3990,-27
3991,-35
3992,-34
3993,-29
3994,-29
3995,-31
3996,-28
3997,-29
3998,-31
3999,-27
4000,-32
4001,-31
4002,-32
4003,-28
4004,-27
4005,-30
4006,-29
4007,-28
4008,-33
4009,-38
4010,-35
4011,-29
4012,-29
4013,-31
4014,-31
4015,-33
4016,-28
4017,-33
4018,-30
4019,-30
4020,-31
4021,-27
4022,-28
4023,-30
4024,-29
4025,-27
4026,-32
4027,-34
4028,-38
4029,-27
4030,-28
4031,-36
4032,-29
4033,-29
4034,-29
4035,-29
4036,-31
4037,-29
4038,-28
4039,-33
4040,-39
4041,-27
4042,-32
4043,-30
4044,-30
4045,-29
4046,-40
4047,-29
4048,-29
4049,-29
4050,-30
4051,-30
4052,-29
4053,-37
4054,-27
4055,-42
4056,-29
4057,-34
4058,-29
4059,-27
4060,-37
4061,-32
4062,-33
4063,-34
4064,-29
4065,-32
4066,-30
4067,-30
4068,-29
4069,-31
4070,-32
4071,-29
4072,-31
4073,-27
4074,-36
4075,-31
4076,-27
4077,-27
4078,-31
4079,-29
4080,-25
4081,-29
4082,-27
4083,-29
4084,-31
4085,-36
4086,-33
4087,-31
4088,-27
4089,-33
4090,-31
4091,-29
4092,-32
4093,-29
4094,-29
4095,-33
4096,-27
4097,-28
4098,-30
4099,-29
4100,-29
4101,-31
4102,-37
4103,-31
4104,-27
4105,-29
4106,-31
4107,-28
4108,-32
4109,-27
4110,-29
4111,-33
4112,-28
4113,-29
4114,-33
4115,-27
4116,-37
4117,-28
4118,-29
4119,-30
4120,-30
4121,-29
4122,-30
4123,-33
4124,-29
4125,-27
4126,-31
4127,-28
4128,-27
4129,-30
4130,-29
4131,-34
4132,-28
4133,-30
4134,-29
4135,-30
4136,-31
4137,-30
4138,-27
4139,-34
4140,-27
4141,-28
4142,-27
4143,-29
4144,-29
4145,-28
4146,-29
4147,-27
4148,-30
4149,-33
4150,-27
4151,-29
4152,-29
4153,-33
4154,-37
4155,-30
4156,-29
4157,-27
4158,-38
4159,-27
4160,-31
4161,-27
4162,-34
4163,-35
4164,-37
4165,-28
4166,-28
4167,-28
4168,-32
4169,-33
4170,-27
4171,-32
4172,-27
4173,-31
4174,-31
4175,-32
4176,-29
4177,-31
4178,-38
4179,-30
4180,-28
4181,-30
4182,-33
4183,-31
4184,-29
4185,-32
4186,-34
4187,-31
4188,-31
4189,-34
4190,-29
4191,-29
4192,-29
4193,-33
4194,-31
4195,-34
4196,-31
4197,-28
4198,-30
4199,-32
4200,-38
4201,-32
4202,-31
4203,-33
4204,-28
4205,-29
4206,-32
4207,-28
4208,-33
4209,-34
4210,-29
4211,-30
4212,-27
4213,-27
4214,-31
4215,-27
4216,-27
4217,-29
4218,-31
4219,-33
4220,-29
4221,-27
4222,-33
4223,-29
4224,-32
4225,-29
4226,-27
4227,-27
4228,-31
4229,-30
4230,-34
4231,-30
4232,-27
4233,-33
4234,-27
4235,-29
4236,-31
4237,-28
4238,-27
4239,-29
4240,-32
4241,-30
4242,-31
4243,-31
4244,-28
4245,-32
4246,-30
4247,-27
4248,-30
4249,-33
4250,-29
4251,-32
4252,-27
4253,-28
4254,-29
4255,-34
4256,-27
4257,-30
4258,-27
4259,-33
4260,-30
4261,-21
4262,-33
4263,-34
4264,-29
4265,-29
4266,-30
4267,-29
4268,-34
4269,-31
4270,-32
4271,-28
4272,-29
4273,-31
4274,-31
4275,-30
4276,-29
4277,-29
4278,-32
4279,-33
4280,-29
4281,-28
4282,-29
4283,-30
4284,-29
4285,-30
4286,-33
4287,-27
4288,-33
4289,-27
4290,-32
4291,-27
4292,-30
4293,-28
4294,-28
4295,-27
4296,-39
4297,-29
4298,-33
4299,-28
4300,-27
4301,-30
4302,-32
4303,-31
4304,-31
4305,-30
4306,-31
4307,-35
4308,-33
4309,-27
4310,-29
4311,-33
4312,-31
4313,-30
4314,-28
4315,-27
4316,-30
4317,-32
4318,-29
4319,-29
4320,-31
4321,-28
4322,-30
4323,-30
4324,-30
4325,-28
4326,-27
4327,-30
4328,-30
4329,-29
4330,-31
4331,-28
4332,-31
4333,-29
4334,-35
4335,-33
4336,-27
4337,-33
4338,-29
4339,-27
4340,-31
4341,-30
4342,-28
4343,-27
4344,-31
4345,-32
4346,-29
4347,-32
4348,-28
4349,-32
4350,-29
4351,-28
4352,-35
4353,-27
4354,-27
4355,-31
4356,-27
4357,-29
4358,-32
4359,-28
4360,-29
4361,-28
4362,-30
4363,-34
4364,-31
4365,-29
4366,-29
4367,-31
4368,-29
4369,-31
4370,-29
4371,-27
4372,-32
4373,-33
4374,-29
4375,-28
4376,-30
4377,-30
4378,-27
4379,-30
4380,-28
4381,-29
4382,-33
4383,-29
4384,-31
4385,-29
4386,-29
4387,-29
4388,-32
4389,-29
4390,-29
4391,-31
4392,-27
4393,-28
4394,-29
4395,-29
4396,-33
4397,-29
4398,-29
4399,-31
4400,-29
4401,-27
4402,-37
4403,-32
4404,-27
4405,-32
4406,-31
4407,-27
4408,-34
4409,-35
4410,-27
4411,-28
4412,-30
4413,-28
4414,-29
4415,-28
4416,-30
4417,-27
4418,-31
4419,-27
4420,-33
4421,-30
4422,-35
4423,-29
4424,-27
4425,-29
4426,-29
4427,-29
4428,-28
4429,-29
4430,-33
4431,-32
4432,-32
4433,-28
4434,-29
4435,-31
4436,-27
4437,-27
4438,-27
4439,-29
4440,-33
4441,-29
4442,-28
4443,-29
4444,-29
4445,-35
4446,-31
4447,-31
4448,-31
4449,-33
4450,-28
4451,-33
4452,-27
4453,-27
4454,-32
4455,-31
4456,-29
4457,-27
4458,-30
4459,-29
4460,-33
4461,-28
4462,-29
4463,-28
4464,-34
4465,-33
4466,-29
4467,-32
4468,-29
4469,-30
4470,-28
4471,-29
4472,-31
4473,-33
4474,-28
4475,-29
4476,-29
4477,-29
4478,-28
4479,-31
4480,-28
4481,-30
4482,-27
4483,-32
4484,-31
4485,-33
4486,-30
4487,-29
4488,-28
4489,-33
4490,-31
4491,-31
4492,-28
4493,-29
4494,-27
4495,-29
4496,-34
4497,-31
4498,-31
4499,-34
4500,-29
4501,-31
4502,-31
4503,-29
4504,-27
4505,-30
4506,-31
4507,-27
4508,-28
4509,-31
4510,-33
4511,-31
4512,-40
4513,-29
4514,-28
4515,-31
4516,-30
4517,-35
4518,-32
4519,-35
4520,-35
4521,-27
4522,-32
4523,-32
4524,-31
4525,-30
4526,-27
4527,-27
4528,-32
4529,-29
4530,-37
4531,-28
4532,-29
4533,-31
4534,-32
4535,-32
4536,-30
4537,-31
4538,-35
4539,-33
4540,-32
4541,-32
4542,-30
4543,-27
4544,-28
4545,-28
4546,-29
4547,-27
4548,-37
4549,-28
4550,-27
4551,-33
4552,-29
4553,-34
4554,-29
4555,-29
4556,-29
4557,-29
4558,-32
4559,-36
4560,-32
4561,-29
4562,-34
4563,-31
4564,-27
4565,-31
4566,-31
4567,-34
4568,-28
4569,-29
4570,-27
4571,-30
4572,-27
4573,-33
4574,-30
4575,-33
4576,-33
4577,-29
4578,-30
4579,-33
4580,-32
4581,-28
4582,-33
4583,-29
4584,-27
4585,-29
4586,-33
4587,-27
4588,-31
4589,-31
4590,-34
4591,-29
4592,-33
4593,-28
4594,-28
4595,-31
4596,-33
4597,-30
4598,-31
4599,-28
4600,-33
4601,-32
4602,-28
4603,-28
4604,-29
4605,-35
4606,-30
4607,-29
4608,-31
4609,-31
4610,-28
4611,-27
4612,-29
4613,-31
4614,-29
4615,-28
4616,-35
4617,-31
4618,-31
4619,-31
4620,-29
4621,-28
4622,-29
4623,-30
4624,-27
4625,-32
4626,-30
4627,-29
4628,-29
4629,-34
4630,-34
4631,-27
4632,-37
4633,-27
4634,-29
4635,-29
4636,-27
4637,-29
4638,-30
4639,-35
4640,-37
4641,-27
4642,-33
4643,-28
4644,-30
4645,-27
4646,-30
4647,-32
4648,-29
4649,-27
4650,-29
4651,-30
4652,-30
4653,-33
4654,-30
4655,-30
4656,-29
4657,-33
4658,-27
4659,-29
4660,-33
4661,-37
4662,-28
4663,-27
4664,-31
4665,-30
4666,-28
4667,-31
4668,-36
4669,-30
4670,-31
4671,-35
4672,-36
4673,-32
4674,-32
4675,-37
4676,-29
4677,-29
4678,-28
4679,-32
4680,-30
4681,-29
4682,-29
4683,-27
4684,-27
4685,-31
4686,-29
4687,-28
4688,-27
4689,-29
4690,-29
4691,-30
4692,-31
4693,-35
4694,-28
4695,-29
4696,-37
4697,-27
4698,-27
4699,-31
4700,-31
4701,-28
4702,-30
4703,-29
4704,-29
4705,-30
4706,-27
4707,-29
4708,-33
4709,-28
4710,-27
4711,-27
4712,-29
4713,-29
4714,-30
4715,-31
4716,-38
4717,-29
4718,-27
4719,-29
4720,-30
4721,-31
4722,-31
4723,-27
4724,-29
4725,-30
4726,-31
4727,-37
4728,-28
4729,-31
4730,-37
4731,-31
4732,-29
4733,-28
4734,-30
4735,-34
4736,-32
4737,-29
4738,-30
4739,-31
4740,-27
4741,-35
4742,-28
4743,-28
4744,-28
4745,-27
4746,-29
4747,-28
4748,-29
4749,-27
4750,-30
4751,-29
4752,-27
4753,-33
4754,-27
4755,-31
4756,-31
4757,-28
4758,-30
4759,-33
4760,-30
4761,-34
4762,-29
4763,-27
4764,-30
4765,-27
4766,-30
4767,-30
4768,-27
4769,-33
4770,-27
4771,-28
4772,-29
4773,-29
4774,-28
4775,-27
4776,-31
4777,-29
4778,-33
4779,-29
4780,-30
4781,-33
4782,-33
4783,-29
4784,-33
4785,-32
4786,-29
4787,-34
4788,-36
4789,-35
4790,-37
4791,-28
4792,-29
4793,-30
4794,-30
4795,-29
4796,-30
4797,-31
4798,-31
4799,-31
4800,-31
4801,-27
4802,-28
4803,-32
4804,-30
4805,-29
4806,-32
4807,-30
4808,-29
4809,-27
4810,-32
4811,-32
4812,-31
4813,-32
4814,-32
4815,-31
4816,-29
4817,-27
4818,-31
4819,-33
4820,-31
4821,-30
4822,-31
4823,-34
4824,-29
4825,-38
4826,-35
4827,-27
4828,-31
