431.42,441.46,491.76,432.94,440.82,397.9,423.94,458.44,443.5,399.78
432.64,423.14,467.26,446.58,451.3,410.34,430.1,457.3,448.18,406.1
412.84,421.38,457.18,428.14,438.3,396.38,426.94,462.76,437.52,422.4
414.22,432.9,462.14,414.16,450.06,404.62,417.72,426.34,464.0,436.2
447.84,434.14,445.68,472.78,454.72,417.58,439.9,424.04,475.24,405.56
406.34,461.04,468.24,466.14,450.36,415.34,402.4,469.34,450.32,416.36
398.7,427.42,428.06,455.68,503.3,397.82,429.64,417.42,473.0,411.36
428.68,447.6,492.1,459.4,493.72,412.92,425.82,447.38,447.26,411.14
432.84,429.46,474.04,454.84,458.48,403.04,432.9,451.02,449.68,415.42
415.22,433.0,449.86,478.66,443.78,410.72,415.12,483.68,411.18,449.26
439.52,459.46,437.24,449.4,450.82,398.12,422.16,474.82,466.3,418.82
420.04,429.7,452.66,457.3,452.38,422.54,421.26,479.5,431.36,423.08
418.4,429.5,450.14,460.4,418.88,386.82,435.82,452.2,439.6,426.2
422.68,442.24,471.12,438.18,456.48,417.04,435.7,474.42,444.76,445.14
447.54,464.84,470.58,448.08,477.7,410.94,437.78,459.98,443.34,462.18
446.06,459.5,459.6,457.58,465.2,404.0,431.5,463.28,430.58,437.74
421.3,443.14,485.86,455.78,485.54,435.6,448.42,466.74,463.18,436.48
392.96,448.0,477.42,438.3,475.16,427.84,425.92,469.34,456.46,427.4
399.26,478.42,511.16,460.82,490.72,414.74,469.64,482.78,455.32,431.66
431.82,474.48,453.06,494.06,443.38,403.56,468.9,488.26,435.42,482.8
452.02,484.18,478.56,456.48,454.14,421.4,460.24,517.2,476.14,452.6
443.42,460.16,502.36,476.02,470.82,450.84,439.02,478.3,472.04,455.02
437.74,457.7,473.92,475.94,500.7,436.4,455.14,506.28,504.68,424.94
444.74,470.0,489.74,470.84,453.54,420.18,475.22,510.26,472.14,442.64
443.76,459.1,469.5,464.92,486.74,420.22,443.16,487.92,460.98,431.62
425.94,466.26,487.28,485.94,422.74,402.4,414.76,445.62,470.08,461.8
463.16,450.84,508.3,494.94,460.36,401.38,468.8,462.44,498.56,446.34
450.54,470.72,433.1,461.04,469.14,411.58,461.48,455.14,476.34,440.54
454.7,499.76,485.64,484.68,451.1,424.5,471.48,444.8,488.98,433.38
446.72,437.24,545.7,483.08,471.32,408.54,432.02,485.98,434.76,456.14
447.2,472.06,510.14,501.54,486.02,435.64,455.68,429.88,486.14,483.1
418.78,471.98,468.66,491.32,470.44,431.74,447.66,445.3,499.22,434.44
455.48,470.08,492.42,497.6,435.22,423.14,452.64,477.52,461.26,456.98
425.36,503.54,475.6,477.16,463.62,432.74,459.54,558.32,473.74,476.1
436.2,542.68,508.72,483.3,504.0,424.44,486.98,464.56,449.66,471.58
452.44,461.28,524.96,471.66,501.88,447.06,445.56,496.56,498.74,471.6
478.46,492.78,457.26,490.88,491.68,442.36,462.94,479.08,508.1,439.2
437.06,458.3,496.44,477.74,489.22,421.9,467.78,467.0,469.44,448.84
435.6,464.38,515.42,541.42,477.56,465.64,464.14,461.98,497.56,473.78
428.3,463.52,502.2,520.2,497.72,436.14,457.4,483.48,477.04,450.96
417.8,471.48,514.04,466.62,515.6,487.72,454.74,506.36,440.34,464.86
468.8,447.62,519.02,479.26,511.22,423.88,483.3,509.42,455.66,457.5
472.32,491.24,494.9,494.22,466.42,435.48,462.52,485.98,479.92,446.72
476.7,497.84,510.94,445.4,491.12,447.54,493.94,484.84,492.7,464.46
452.16,491.28,510.68,483.16,469.1,430.64,473.28,465.5,505.4,447.82
440.64,491.62,498.96,498.68,480.2,424.68,454.7,461.58,499.5,469.74
472.68,504.32,529.08,498.8,476.02,456.34,455.02,522.48,504.74,476.64
476.04,472.92,494.18,509.82,480.52,437.68,461.7,506.08,483.92,447.28
480.32,472.36,516.92,494.52,508.8,435.54,475.02,523.92,527.4,490.4
455.52,500.52,481.92,491.74,511.72,449.04,471.28,443.3,524.82,462.5
445.52,493.2,527.56,496.96,518.74,464.38,468.72,467.84,493.62,470.32
476.08,487.96,461.16,519.2,481.46,460.96,463.76,478.92,494.58,506.38
480.82,529.72,494.88,539.76,501.94,447.14,486.76,519.2,499.4,439.84
462.9,468.98,506.62,494.78,536.52,436.18,490.94,514.54,510.86,489.42
463.16,508.92,517.48,512.76,492.98,439.28,491.02,480.2,484.16,470.1
440.58,481.36,507.24,508.18,498.32,456.24,449.92,511.8,496.48,455.16
478.12,506.16,497.14,523.7,501.2,471.1,434.24,492.56,516.76,453.28
461.02,513.68,492.2,500.84,511.6,476.64,482.36,531.48,500.0,511.62
492.84,480.72,530.64,485.98,518.94,440.84,479.46,501.1,501.88,486.56
463.9,474.5,497.36,532.94,532.04,442.36,489.46,523.54,520.86,466.3
482.8,485.22,483.12,499.38,488.74,467.14,499.6,488.94,543.62,467.0
467.9,496.8,497.0,538.76,541.02,459.8,447.02,517.4,473.56,481.68
468.22,524.26,513.82,485.42,488.36,499.62,474.4,507.78,495.7,508.54
488.08,581.9,519.7,514.66,512.92,453.16,460.7,515.68,495.8,448.24
476.04,512.06,557.1,469.18,492.44,489.42,449.82,541.98,502.18,506.32
461.18,531.62,539.06,526.0,471.96,475.72,472.98,525.82,482.54,478.92
476.08,515.16,532.58,515.4,493.14,477.16,481.28,531.24,516.08,451.42
493.28,551.1,507.22,489.84,496.98,481.26,473.6,512.38,532.82,466.86
480.98,520.34,499.14,505.56,540.92,488.88,473.52,520.84,520.42,454.98
490.32,488.52,552.86,497.2,530.84,444.36,471.96,481.3,546.42,486.82
444.6,511.04,491.96,469.86,486.88,475.2,469.86,481.46,503.88,471.78
510.44,539.66,528.54,477.68,518.38,438.86,474.38,507.2,513.1,456.32
468.6,503.96,592.82,528.56,524.2,460.16,494.08,494.22,504.56,462.72
466.92,523.42,527.24,513.54,498.18,505.48,493.74,550.86,499.82,435.9
492.88,484.62,546.62,564.52,495.04,467.58,507.82,489.64,565.66,514.02
498.16,508.46,559.54,487.16,508.76,479.02,474.32,523.72,511.1,488.2
516.06,499.22,535.08,506.44,538.8,478.26,448.58,563.74,530.12,483.28
471.06,552.46,528.48,518.6,507.08,488.88,491.9,521.4,497.26,516.86
500.88,539.14,531.24,470.14,479.32,520.04,509.72,479.1,508.94,466.06
456.56,513.7,543.52,486.28,469.46,476.0,493.12,516.46,553.82,514.46
485.2,504.02,518.42,529.68,526.78,474.14,531.8,536.68,531.56,486.06
488.58,504.02,532.04,505.62,526.42,515.22,463.1,506.32,522.28,495.1
514.48,504.5,512.38,542.0,522.88,453.14,478.34,531.9,538.26,500.82
502.66,535.64,549.48,532.76,531.2,445.12,501.48,548.46,504.92,492.52
472.64,538.24,547.7,511.46,538.02,474.06,525.24,502.06,510.5,485.66
525.48,503.68,504.64,539.7,520.28,480.72,479.4,509.54,533.06,498.88
526.54,547.28,564.56,528.2,519.32,485.8,492.8,485.76,529.44,469.44
506.42,543.84,540.52,522.86,495.56,460.64,493.62,482.98,540.88,507.04
500.84,512.82,494.58,521.76,538.18,490.16,503.04,494.12,535.66,471.78
483.46,532.04,554.34,495.78,518.82,436.64,516.8,491.06,500.86,484.54
506.28,507.88,534.84,531.62,504.12,495.22,473.1,508.62,513.2,473.18
489.72,551.2,538.68,542.66,548.9,466.88,504.14,501.5,550.56,496.74
462.1,499.88,528.46,535.6,517.1,473.14,509.82,535.18,525.0,477.52
486.4,533.32,566.46,481.54,530.82,495.86,472.58,554.68,519.46,527.3
520.64,551.38,550.26,522.88,538.98,467.36,470.7,504.1,503.94,453.34
483.2,517.58,569.66,581.66,484.52,506.82,530.52,558.36,539.88,504.38
492.12,550.54,525.04,543.5,545.58,464.26,505.86,501.38,554.84,478.52
488.5,494.36,564.68,561.6,530.12,497.4,515.48,488.1,515.2,491.16
507.82,542.52,557.86,505.06,569.12,525.1,501.02,529.44,499.28,508.78
489.14,495.5,564.36,503.08,502.38,508.06,512.04,546.2,542.46,492.42
544.32,553.26,501.16,521.94,552.18,520.9,537.18,556.84,526.08,508.08
474.1,495.02,519.68,544.38,506.04,444.76,535.64,540.34,521.36,531.2
475.04,566.52,596.3,521.08,563.44,494.16,452.42,527.58,536.84,517.36
490.7,519.46,517.84,557.54,572.48,500.84,500.36,519.76,522.28,512.9
521.1,512.98,527.92,566.24,514.58,497.6,448.94,503.5,507.42,513.9
520.28,504.92,553.84,509.22,517.58,515.96,493.82,498.76,507.14,480.3
495.42,538.48,509.94,552.76,548.84,478.84,512.8,531.3,530.18,519.22
486.68,477.02,551.04,524.66,533.7,483.74,506.78,535.68,525.8,492.42
515.6,558.36,496.88,540.26,490.3,479.42,501.02,489.48,508.62,495.26
511.64,513.66,517.58,552.76,605.18,491.5,522.04,512.58,505.96,535.58
481.3,517.26,538.7,532.58,526.2,476.2,532.56,526.48,537.42,549.58
497.06,552.72,541.12,524.46,532.52,501.92,508.38,559.7,540.82,475.5
503.4,524.34,573.04,534.02,513.38,498.36,543.36,520.9,539.78,553.24
490.1,475.34,565.32,492.12,574.24,522.88,513.84,566.3,552.8,524.04
535.96,573.38,528.32,516.3,538.12,481.1,469.9,510.6,539.48,498.3
524.98,551.88,546.44,530.2,548.4,494.98,523.66,547.98,586.82,512.14
512.22,513.68,571.58,486.96,572.8,483.46,474.82,543.24,497.26,486.0
522.62,552.02,571.0,522.72,542.14,492.84,503.1,519.24,543.32,504.52
532.82,501.1,564.44,543.24,539.5,483.32,503.6,550.34,567.54,508.48
489.5,520.68,562.84,537.74,556.32,498.5,550.18,513.6,519.24,520.82
496.46,553.24,516.84,510.56,503.86,479.7,550.74,496.68,518.3,463.4
492.36,464.52,527.86,572.68,553.18,518.5,534.8,509.84,549.04,486.74
535.52,509.98,556.22,547.48,573.6,479.14,515.82,547.94,600.06,483.7
525.3,517.66,516.04,542.08,540.12,470.32,522.02,497.2,565.22,525.38
489.84,537.78,547.72,541.72,515.8,516.3,504.02,539.0,511.7,508.88
496.7,540.48,538.28,525.8,528.72,479.48,500.98,533.08,494.16,495.9
532.82,540.66,567.1,541.48,528.2,506.14,531.84,524.92,511.52,488.92
513.32,615.12,551.84,573.08,541.26,504.62,518.46,513.06,502.54,530.12
527.04,540.5,500.22,536.88,548.34,505.44,480.98,511.16,544.94,476.8
509.82,556.56,532.42,570.02,524.36,504.0,496.12,513.0,480.52,510.98
520.9,539.96,550.58,507.82,572.34,486.96,510.18,549.38,505.74,533.28
468.36,548.92,522.86,524.8,506.76,501.42,573.06,487.1,539.98,521.92
495.42,526.24,611.38,536.78,525.82,512.0,523.28,539.06,564.86,529.32
528.32,525.96,571.36,575.68,570.96,497.26,506.02,578.62,541.12,506.94
490.8,566.04,547.52,501.28,536.78,481.7,557.7,508.9,547.44,515.92
503.44,528.72,541.78,528.76,592.94,492.14,511.76,494.3,609.4,490.02
502.64,557.54,526.84,521.24,541.56,497.16,502.08,580.38,565.82,515.72
550.54,548.58,531.54,553.38,520.42,511.0,516.94,571.68,546.08,507.94
549.38,530.4,593.82,531.42,577.1,510.04,512.08,555.52,554.12,527.54
516.86,522.18,522.44,553.86,501.62,489.48,537.84,579.9,530.72,515.56
501.38,612.2,532.96,555.18,564.18,513.02,471.02,522.58,546.72,533.12
479.78,622.66,570.74,559.0,521.48,511.66,516.98,535.72,518.7,537.42
548.76,519.56,562.16,519.38,538.76,490.04,521.36,522.32,509.72,478.36
496.66,511.02,588.54,534.8,508.1,469.12,541.66,502.9,513.98,519.06
531.96,546.72,544.7,566.48,514.98,490.66,567.4,559.42,527.66,514.36
516.88,573.26,517.46,539.04,552.7,483.4,520.9,560.44,548.84,523.26
505.28,578.5,552.54,574.12,581.46,524.0,506.64,504.22,538.88,514.86
527.4,575.0,572.04,549.8,561.08,530.1,503.84,543.2,534.28,536.82
527.4,575.92,575.56,564.92,506.92,527.22,512.34,578.3,537.44,539.76
532.8,554.14,526.26,578.44,499.12,507.84,539.82,513.62,549.7,549.48
527.66,515.08,560.14,498.4,540.94,509.84,523.84,542.2,533.8,523.34
510.0,534.16,604.68,538.32,598.86,508.9,495.94,537.52,540.38,550.4
508.92,519.22,562.8,582.32,539.2,511.36,489.28,530.54,557.56,517.92
540.14,538.36,549.6,546.1,597.36,520.02,569.6,533.96,576.42,507.02
517.2,515.74,563.34,520.54,580.82,492.4,533.44,481.0,560.56,547.82
534.56,542.18,563.14,555.3,558.02,554.82,481.76,536.14,549.84,547.62
517.86,522.32,516.24,552.34,555.46,526.48,537.3,529.26,535.58,549.32
539.2,587.82,566.96,576.16,585.94,524.02,551.14,572.94,496.7,522.06
527.36,526.82,551.64,540.96,547.64,499.7,549.14,546.06,536.44,501.58
520.68,514.52,560.14,583.08,566.34,523.26,496.86,534.4,579.42,551.34
482.8,597.68,573.06,541.52,522.14,514.3,532.32,579.48,506.04,536.4
521.02,608.06,508.3,584.52,551.52,487.38,506.54,533.96,511.82,480.36
498.68,575.46,574.16,558.58,574.1,508.18,518.98,558.16,555.82,531.56
493.06,571.28,588.62,514.0,562.68,513.32,555.36,515.48,554.84,544.38
531.8,593.64,577.64,550.26,521.56,487.32,495.54,595.12,555.7,520.48
512.58,551.28,588.62,546.26,569.9,525.82,523.12,541.9,554.82,526.64
526.2,554.82,570.64,561.4,521.14,535.48,549.08,528.18,498.6,488.26
506.94,560.16,526.72,572.98,561.02,527.48,542.84,583.34,565.96,553.56
503.68,611.48,523.22,539.98,531.76,538.74,566.16,536.4,547.88,503.68
565.8,582.5,558.1,538.96,535.84,532.4,496.16,571.56,568.24,526.74
513.68,577.1,602.04,581.98,564.2,573.06,526.88,563.44,556.44,519.12
532.56,614.42,580.48,561.92,537.12,521.86,483.52,560.3,575.48,512.32
546.5,558.78,593.04,551.38,528.32,553.86,522.5,552.68,556.3,538.62
544.26,576.22,595.8,519.66,545.8,505.3,554.8,533.48,566.9,480.9
533.34,567.22,579.1,555.02,526.88,509.52,542.48,551.04,593.74,514.06
504.1,537.12,546.84,573.2,537.8,501.74,530.8,510.24,558.74,523.14
558.58,541.48,518.54,494.44,580.48,498.02,570.56,585.46,580.94,537.92
537.1,497.64,538.52,536.62,577.66,494.32,475.3,593.92,505.94,520.82
527.34,556.14,555.62,517.84,539.68,499.12,505.62,557.24,559.98,576.72
531.32,541.26,572.22,510.98,513.94,494.68,476.66,542.72,604.2,513.58
512.86,573.78,559.0,546.56,530.94,514.26,556.52,580.48,577.56,540.54
562.64,528.78,549.6,571.0,545.74,544.7,522.76,556.96,568.8,516.48
526.04,554.9,549.64,540.5,573.26,510.9,538.96,576.92,508.38,490.9
483.38,550.1,586.3,577.02,580.2,504.58,512.4,548.04,539.24,589.88
506.6,619.3,578.98,551.92,568.24,508.02,523.6,580.58,542.5,581.88
502.28,553.68,538.18,549.14,533.64,550.98,565.56,543.38,549.62,509.58
529.88,589.48,591.08,517.6,545.44,489.24,530.64,575.52,569.82,536.62
527.54,543.54,550.6,512.62,545.48,532.4,456.36,575.92,560.64,537.48
534.48,541.3,549.76,519.54,560.44,578.34,523.92,580.7,540.02,496.72
549.64,541.18,577.46,569.08,594.6,513.68,510.16,528.08,521.28,564.26
558.14,552.5,547.92,537.6,529.58,544.16,486.6,547.38,557.74,490.38
514.96,594.12,644.46,566.7,580.64,487.02,485.9,575.34,606.84,562.6
520.5,547.2,550.06,563.82,557.8,549.84,457.82,566.02,584.14,523.4
501.1,574.44,540.76,561.26,563.16,542.06,433.0,576.88,537.18,561.78
520.18,566.3,605.06,513.02,552.64,536.84,497.56,590.64,576.8,547.12
525.24,570.76,558.88,545.34,607.48,501.18,523.62,540.62,622.32,570.02
522.06,527.22,578.36,553.86,518.38,597.84,501.44,499.9,537.96,512.56
514.04,524.2,569.66,512.24,550.02,544.24,535.06,525.86,553.66,556.3
527.32,523.26,557.18,551.4,533.1,514.1,514.9,542.24,576.22,601.92
496.88,526.64,580.94,506.7,512.3,504.66,535.58,569.42,581.1,537.0
512.38,576.32,547.22,543.28,558.9,530.7,498.36,573.5,572.98,491.3
519.1,569.92,563.86,576.84,521.88,514.48,552.42,508.84,559.64,532.92
549.2,579.5,565.7,564.42,548.1,535.12,542.22,553.72,530.56,520.12
543.14,549.66,564.34,551.8,528.94,538.94,550.7,561.06,581.3,616.12
499.92,553.52,543.24,525.94,565.36,557.7,521.18,530.12,559.64,572.64
511.58,532.12,592.52,514.14,574.46,494.98,512.36,562.18,608.62,543.86
504.94,596.32,598.42,578.68,598.22,569.08,481.52,586.96,552.24,568.1
512.76,562.82,581.7,512.34,557.72,568.28,522.64,589.94,559.4,574.96
542.38,538.32,592.58,510.5,531.88,530.04,572.7,525.6,541.3,552.1
567.2,566.9,601.48,568.48,543.96,546.66,555.52,545.74,556.64,566.1
575.46,555.98,533.7,524.06,572.78,549.46,529.0,550.8,580.92,516.46
587.82,604.76,612.34,554.82,605.36,557.04,565.6,566.14,536.5,567.78
516.36,606.34,580.96,559.72,538.22,561.26,530.3,606.08,578.68,564.32
526.88,558.02,561.98,531.3,575.5,527.76,526.66,579.14,564.02,514.18
522.3,579.1,589.94,493.7,499.44,563.82,519.4,549.2,534.84,533.84
540.06,652.38,564.0,562.92,533.38,539.72,555.56,589.74,544.74,565.34
540.32,536.06,543.86,574.18,512.02,503.66,543.74,547.54,605.14,567.36
591.96,545.72,588.44,549.3,549.5,508.94,548.88,603.24,568.12,558.76
519.68,567.08,542.22,520.32,545.92,540.06,569.24,591.92,566.62,569.04
584.78,607.9,631.12,568.14,546.6,547.3,552.9,550.54,528.54,544.6
561.1,549.76,571.44,546.48,532.42,548.08,582.9,613.92,551.2,600.78
544.76,584.38,596.92,529.24,583.28,518.92,555.28,581.46,556.2,563.9
510.78,558.58,579.56,521.44,553.22,542.44,550.62,597.64,562.72,543.3
555.92,523.72,564.88,566.26,511.82,556.06,560.82,552.66,558.44,567.0
527.24,553.74,602.52,535.64,572.58,547.38,551.22,546.28,573.38,540.3
544.3,562.18,633.44,548.2,552.92,576.54,523.72,558.94,541.42,570.08
534.7,545.46,657.64,543.98,581.84,510.24,561.2,561.82,523.46,522.02
537.28,564.34,611.0,533.6,506.74,537.6,523.14,567.96,557.34,579.54
550.08,612.22,583.66,534.28,596.9,543.0,597.16,534.14,553.56,555.66
536.78,568.52,555.46,542.38,553.64,514.04,533.0,526.26,577.38,527.66
545.02,570.98,579.22,551.28,598.36,576.52,533.24,596.6,565.22,530.54
516.76,554.22,553.74,545.46,585.16,541.26,540.02,605.44,563.92,468.56
501.14,594.1,607.58,543.12,536.32,527.86,563.86,558.4,521.98,529.22
598.96,570.78,565.16,548.06,622.24,554.5,542.12,604.5,553.78,567.24
550.84,566.9,584.92,555.52,573.6,566.46,557.44,570.38,561.94,533.5
552.0,588.1,546.66,556.32,538.26,598.66,545.36,543.94,575.88,540.46
540.56,584.54,654.14,589.68,579.14,525.1,561.38,576.16,537.96,546.1
549.66,598.9,555.24,567.8,529.44,530.46,548.8,573.02,539.3,489.62
520.32,537.14,586.64,541.5,586.14,509.62,546.6,560.94,561.68,532.02
556.2,566.68,546.82,566.94,575.32,512.28,565.64,547.26,564.44,525.56
550.72,583.86,634.98,570.12,617.76,525.5,536.5,526.3,528.62,535.9
496.06,556.72,594.22,591.34,545.78,552.56,627.66,567.06,555.08,596.42
587.62,617.46,579.62,525.16,544.18,569.24,517.78,519.76,584.92,513.9
537.66,613.32,600.64,536.7,571.7,515.32,564.8,595.68,591.3,559.58
532.22,587.12,603.0,568.16,588.7,511.6,625.6,599.76,579.52,539.06
561.22,598.08,579.38,516.44,572.74,521.58,547.48,567.88,602.02,501.2
583.48,543.68,589.12,534.34,586.34,506.08,524.06,557.04,592.82,546.36
601.3,576.24,549.32,598.98,581.8,555.72,524.94,566.02,586.4,587.56
529.26,559.72,582.52,532.66,608.52,522.56,537.12,567.3,584.2,573.36
556.32,537.98,553.3,548.18,559.12,593.58,562.7,524.78,555.32,583.44
511.3,532.06,548.18,522.26,562.0,544.04,555.94,525.24,588.14,604.96
548.32,573.94,593.02,524.74,564.34,561.42,503.28,580.4,601.64,531.42
581.6,580.38,581.1,518.78,602.2,528.24,588.92,573.26,584.16,611.06
571.3,576.94,539.46,556.28,578.4,535.3,489.92,588.0,600.14,559.06
516.58,622.08,579.86,551.74,573.72,553.38,575.7,574.2,613.62,519.72
530.46,572.94,553.86,565.3,547.74,516.06,556.92,557.68,601.94,552.98
557.48,627.64,611.78,547.68,622.78,538.92,562.56,556.86,577.54,552.34
546.96,641.3,549.76,570.48,560.52,542.12,517.54,612.78,577.26,541.42
539.92,564.66,604.54,551.4,553.6,502.04,542.76,532.92,581.3,550.4
572.06,553.88,558.82,564.92,591.92,551.48,564.82,542.44,625.52,551.16
570.8,588.18,561.18,561.38,510.9,580.34,575.1,587.78,621.84,514.84
606.56,567.98,598.26,564.26,542.88,553.48,509.22,576.32,547.68,554.72
608.66,567.22,570.86,573.68,605.5,575.0,582.08,623.94,577.16,565.16
542.64,548.64,564.44,550.46,500.02,569.06,537.4,613.6,563.68,544.58
543.44,556.12,581.74,562.34,536.12,596.32,625.94,606.32,588.32,576.6
553.98,546.28,589.9,542.4,593.28,536.08,554.16,611.84,605.76,543.2
593.38,562.96,610.76,526.48,600.54,564.86,529.14,578.8,633.24,575.5
523.42,598.6,573.88,571.78,570.16,571.84,510.02,564.76,561.22,576.46
560.08,521.92,570.8,568.0,579.64,554.1,537.18,582.5,610.38,590.94
539.48,623.88,536.32,562.22,539.04,562.24,541.04,532.54,563.08,522.98
532.56,565.0,566.84,565.18,555.42,536.54,521.88,614.32,559.96,565.62
566.04,590.86,587.48,578.28,540.26,549.8,577.28,557.22,646.48,555.24
572.18,530.9,592.34,510.98,562.68,559.46,556.82,590.4,567.4,573.34
