,mean,Standard deviation
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.25, 1)",350.56,75.8767843282779
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.25, 2)",327.0,72.77059845844337
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.25, 3)",319.52,79.47584287064844
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.25, 5)",294.6,67.49607395989784
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.25, 10)",264.48,77.69536408306483
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.25, 20)",243.68,79.04364364071282
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.5, 1)",341.0,70.99098534321101
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.5, 2)",331.56,61.01185458580979
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.5, 3)",326.52,77.1324160129838
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.5, 5)",303.2,70.59518397171297
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.5, 10)",293.24,85.80712324743209
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.5, 20)",258.52,89.17471390478357
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.75, 1)",323.2,77.9743547584717
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.75, 2)",311.12,72.68249858115776
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.75, 3)",312.64,76.20754818257835
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.75, 5)",308.44,68.17071512020394
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.75, 10)",281.64,88.70868277682855
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.75, 20)",258.16,93.66394396991834
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1, 1)",317.0,82.28560019833361
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1, 2)",300.84,62.44112747220377
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1, 3)",308.2,66.8302326795291
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1, 5)",319.28,67.12348024350347
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1, 10)",304.88,85.31837785612196
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1, 20)",268.0,94.3754205288644
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1.5, 1)",292.36,76.75799893170745
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1.5, 2)",272.76,67.81255341011722
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1.5, 3)",276.04,70.35281373193257
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1.5, 5)",302.36,73.88281532264455
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1.5, 10)",300.64,76.0309831581836
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1.5, 20)",252.04,73.89450859164027
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 2, 1)",274.92,66.15159559678057
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 2, 2)",246.48,69.69024034970751
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 2, 3)",253.52,56.89085691040345
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 2, 5)",295.08,67.92726698462113
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 2, 10)",295.24,73.76599758696415
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 2, 20)",250.0,81.6783937158414
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 3, 1)",251.4,67.44153023174964
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 3, 2)",202.32,54.217871592308015
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 3, 3)",217.72,50.6375512836077
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 3, 5)",284.72,73.3023983236565
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 3, 10)",311.32,73.43526128502575
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 3, 20)",249.48,75.53945723924683
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.01, 1)",347.12,74.7744983266354
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.01, 2)",329.96,72.56719920184325
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.01, 3)",321.84,79.05424972763956
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.01, 5)",302.88,82.01478891029349
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.01, 10)",277.04,80.30864461563276
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.01, 20)",232.4,77.2714695084803
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.05, 1)",321.24,70.21440308084945
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.05, 2)",312.64,79.93441311475301
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.05, 3)",313.52,71.29719209057254
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.05, 5)",297.08,68.99879419236252
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.05, 10)",292.6,86.78087346875462
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.05, 20)",233.2,85.23848895892043
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.1, 1)",312.0,83.12207889604302
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.1, 2)",256.44,75.44141037918101
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.1, 3)",273.32,66.8761362520294
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.1, 5)",299.28,71.62430872266762
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.1, 10)",305.8,79.0081008504824
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.1, 20)",253.08,82.69869164624069
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.25, 1)",225.4,58.59726956096163
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.25, 2)",205.36,49.75530524476762
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.25, 3)",190.72,46.56137455015692
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.25, 5)",266.0,73.7997289967924
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.25, 10)",309.92,81.8280734222675
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.25, 20)",262.72,89.30555189908408
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.5, 1)",184.04,51.85902428700332
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.5, 2)",168.64,34.60737493656518
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.5, 3)",165.68,33.19363794464235
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.5, 5)",214.68,56.04656635334586
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.5, 10)",297.28,76.60471003796046
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.5, 20)",262.0,90.16695625338586
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.75, 1)",173.6,46.66990464957047
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.75, 2)",161.68,30.53485876829955
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.75, 3)",163.32,36.04577090311705
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.75, 5)",197.56,53.27707199161756
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.75, 10)",303.48,84.88656902007526
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.75, 20)",255.88,75.68187101281256
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1, 1)",164.68,45.555434362982425
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1, 2)",154.76,31.67558049981089
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1, 3)",154.32,38.09117483092377
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1, 5)",186.68,50.6226984662019
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1, 10)",285.04,75.17152652434298
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1, 20)",260.84,88.25516642100904
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1.5, 1)",156.16,34.14519585534691
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1.5, 2)",146.96,26.23658514365008
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1.5, 3)",150.08,32.37520038548024
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1.5, 5)",170.0,37.5339846006256
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1.5, 10)",283.4,78.09455806904859
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1.5, 20)",273.0,86.66741025322032
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 2, 1)",152.6,30.1947015219558
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 2, 2)",146.08,26.247925632323785
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 2, 3)",144.92,29.56270623606709
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 2, 5)",163.4,32.13035947511325
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 2, 10)",284.48,78.95169155882603
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 2, 20)",279.84,77.90850017809353
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 3, 1)",148.04,27.493970248038025
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 3, 2)",144.4,25.285569006846572
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 3, 3)",144.64,30.237566039613704
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 3, 5)",155.6,28.554509276119596
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 3, 10)",276.36,73.48217743099343
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 3, 20)",283.48,77.98339310391668
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.01, 1)",300.44,79.16088933305386
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.01, 2)",253.28,69.51921748696543
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.01, 3)",259.52,65.08156113677667
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.01, 5)",301.44,69.94974195806587
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.01, 10)",308.28,80.46863736885321
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.01, 20)",253.72,93.70763896289351
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.05, 1)",191.28,53.190615713676415
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.05, 2)",166.96,33.11855069292737
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.05, 3)",165.2,33.02362790488047
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.05, 5)",213.76,54.35386278821405
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.05, 10)",296.28,80.52131146472964
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.05, 20)",249.6,94.87591896788142
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.1, 1)",162.96,43.77805843113648
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.1, 2)",150.24,27.867228064520518
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.1, 3)",153.72,39.70493168360827
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.1, 5)",181.88,48.24339954853928
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.1, 10)",301.84,80.35505211248389
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.1, 20)",272.0,83.81312546373628
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.25, 1)",148.32,27.409078787876105
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.25, 2)",143.28,22.64423988567512
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.25, 3)",144.48,29.980153435231113
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.25, 5)",158.6,30.36906320583498
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.25, 10)",281.52,75.17080284259308
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.25, 20)",258.84,85.44761202046548
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.5, 1)",144.92,24.183333103606707
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.5, 2)",141.68,22.351232628201963
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.5, 3)",139.44,24.02345520527803
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.5, 5)",151.16,26.297041658711347
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.5, 10)",252.48,78.71727637564705
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.5, 20)",256.8,85.93672090555934
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.75, 1)",139.8,26.593984282164264
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.75, 2)",141.68,22.386996225487685
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.75, 3)",138.64,24.028116863374876
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.75, 5)",147.08,24.903686474094556
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.75, 10)",221.08,75.15446493722112
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.75, 20)",289.04,86.62954692251368
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1, 1)",137.56,23.72269799158603
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1, 2)",141.12,22.42198920702621
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1, 3)",137.76,23.93203710510244
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1, 5)",148.72,24.621161629785057
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1, 10)",202.76,61.3591264605356
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1, 20)",284.6,88.07383266328314
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1.5, 1)",134.88,22.181650073878636
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1.5, 2)",141.0,23.369210512980537
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1.5, 3)",138.84,25.768476866124622
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1.5, 5)",146.52,23.005425447054876
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1.5, 10)",183.8,53.970732809551514
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1.5, 20)",290.96,89.37582670946323
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 2, 1)",133.04,20.889193378395444
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 2, 2)",140.32,23.47205998629008
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 2, 3)",137.44,24.690208585591172
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 2, 5)",145.32,24.562117172589172
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 2, 10)",180.2,54.92722457943783
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 2, 20)",293.8,90.4957457563614
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 3, 1)",132.88,20.71969111738879
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 3, 2)",139.68,22.023115129336265
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 3, 3)",137.12,24.758545999311025
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 3, 5)",145.24,25.370502557103592
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 3, 10)",165.0,47.773214252340196
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 3, 20)",287.64,88.04606975896198
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.01, 1)",162.72,42.26537116836903
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.01, 2)",150.0,26.390907525130697
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.01, 3)",154.72,39.9013984717328
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.01, 5)",182.96,49.229649602653076
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.01, 10)",295.64,77.88369790912601
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.01, 20)",236.6,77.63633170107923
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.05, 1)",143.32,24.711487207369775
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.05, 2)",139.72,21.854098013873738
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.05, 3)",140.2,24.123847122712416
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.05, 5)",151.64,26.112648276266427
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.05, 10)",249.44,76.31832283272477
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.05, 20)",268.48,100.15952076562667
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.1, 1)",138.2,23.36236289419373
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.1, 2)",138.56,22.4286959050231
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.1, 3)",138.72,23.81179539639966
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.1, 5)",148.28,24.654443818508664
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.1, 10)",201.2,65.74739538567289
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.1, 20)",277.92,105.73170574619517
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.25, 1)",133.32,20.58197269456939
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.25, 2)",136.8,22.04722204723307
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.25, 3)",137.68,24.71391510869939
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.25, 5)",144.68,24.72119738200397
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.25, 10)",167.76,37.04190059918632
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.25, 20)",261.52,76.86826133066887
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.5, 1)",131.96,19.630547623538167
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.5, 2)",136.2,22.400892839349062
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.5, 3)",137.12,25.034887657027745
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.5, 5)",141.16,23.769190141862218
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.5, 10)",151.08,32.3486259368153
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.5, 20)",281.92,87.61548721544611
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.75, 1)",131.2,20.431348462595412
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.75, 2)",134.96,21.60459210445779
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.75, 3)",136.64,24.90442530957099
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.75, 5)",139.24,24.468395942521447
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.75, 10)",144.88,23.803058626991614
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.75, 20)",271.68,81.70322882236661
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1, 1)",131.24,20.47003663895109
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1, 2)",134.64,21.675571503422926
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1, 3)",136.6,24.910238858750432
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1, 5)",139.56,23.947576077757848
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1, 10)",142.44,23.58402849387695
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1, 20)",279.16,81.76267118924137
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1.5, 1)",131.28,20.418658134167387
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1.5, 2)",134.32,21.726886569409803
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1.5, 3)",136.12,25.051658627723633
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1.5, 5)",138.04,23.743597031620972
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1.5, 10)",141.48,20.853047738879802
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1.5, 20)",278.92,82.45746539883457
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 2, 1)",131.4,20.45971651807522
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 2, 2)",134.32,21.726886569409803
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 2, 3)",135.16,24.777699651097556
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 2, 5)",137.8,23.94744245217013
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 2, 10)",140.12,20.724516882185696
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 2, 20)",277.88,88.93000393567965
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 3, 1)",130.92,20.357642299637746
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 3, 2)",132.88,20.494526098448823
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 3, 3)",135.16,24.777699651097556
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 3, 5)",137.48,23.795159171562606
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 3, 10)",139.68,21.47132040653299
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 3, 20)",286.84,88.18261960273125
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.01, 1)",233.68,70.11802621295041
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.01, 2)",227.0,67.73507215615851
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.01, 3)",241.72,74.14581309824581
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.01, 5)",219.52,84.54542920820734
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.01, 10)",237.84,91.84146340297502
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.01, 20)",230.16,84.59866665615955
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.05, 1)",307.04,72.15676267682746
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.05, 2)",275.68,90.12379042184145
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.05, 3)",298.32,83.40394235286483
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.05, 5)",244.64,71.51664421657381
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.05, 10)",260.56,94.9568659971463
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.05, 20)",237.16,81.68631709166475
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.1, 1)",330.04,74.12259034869194
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.1, 2)",299.4,63.20664522026145
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.1, 3)",290.76,96.27036096327883
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.1, 5)",269.08,81.37440383806201
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.1, 10)",266.68,100.06206873735921
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.1, 20)",265.76,101.22975056770612
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.25, 1)",342.76,70.91278023036469
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.25, 2)",319.72,72.82418279665072
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.25, 3)",303.12,88.93517639269626
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.25, 5)",292.84,70.13368947945061
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.25, 10)",262.4,103.8468102543357
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.25, 20)",247.6,83.72526500405955
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.5, 1)",353.92,70.47832007078489
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.5, 2)",331.76,66.60647415979922
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.5, 3)",320.0,77.19378213301898
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.5, 5)",286.6,65.05167176944802
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.5, 10)",270.4,94.18449978632366
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.5, 20)",241.84,75.806954826058
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.75, 1)",355.08,68.38035975336778
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.75, 2)",339.16,63.41367675825144
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.75, 3)",329.2,80.23764702432395
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.75, 5)",298.96,71.7531769331505
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.75, 10)",268.96,79.48759903280512
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.75, 20)",254.8,82.28827376971763
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1, 1)",351.28,71.77382252604357
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1, 2)",340.0,67.64259013373157
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1, 3)",325.04,81.40392128147144
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1, 5)",306.64,72.37506753019304
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1, 10)",273.52,84.01291329313607
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1, 20)",240.6,71.94914870934888
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1.5, 1)",351.52,73.04197149584614
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1.5, 2)",342.2,68.58950357015277
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1.5, 3)",321.96,77.25437463341477
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1.5, 5)",307.32,70.84248442848401
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1.5, 10)",289.68,76.25993443480004
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1.5, 20)",257.8,88.16643352206098
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 2, 1)",336.68,78.37919111600988
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 2, 2)",338.96,68.16596218054873
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 2, 3)",316.72,80.82352132888049
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 2, 5)",309.56,77.69920462913376
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 2, 10)",302.24,74.69151491300735
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 2, 20)",249.96,78.78120588059058
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 3, 1)",325.52,83.81652343064582
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 3, 2)",327.2,74.06915687382974
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 3, 3)",308.64,79.65670342162046
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 3, 5)",321.96,63.75388929312471
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 3, 10)",301.44,74.42154526748286
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 3, 20)",236.88,77.57026234324594
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.01, 1)",207.4,74.94771510860087
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.01, 2)",211.84,88.26581671292686
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.01, 3)",216.64,83.91466141265184
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.01, 5)",213.6,81.04714677272729
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.01, 10)",236.64,91.65189796179892
