,mean,Standard deviation
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 0.75, 1)",204.32,91.52604875116154
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 1, 1)",194.8,56.439702337981906
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 1.5, 1)",211.72,67.26545621639683
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 2, 1)",202.88,63.84626535671449
"('q_value_sampling', 'moment_updating', 0.5, 1.25, 3, 1)",225.6,69.69074544012283
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.01, 1)",157.92,28.84152561845507
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.05, 1)",154.48,30.11327946272209
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.1, 1)",155.36,34.718156633093294
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.25, 1)",150.4,36.307574967215864
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.5, 1)",159.8,53.752395295465675
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 0.75, 1)",168.2,60.331418017480736
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 1, 1)",186.68,63.50005984249148
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 1.5, 1)",191.56,65.91666253687303
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 2, 1)",200.64,72.01159906570608
"('q_value_sampling', 'moment_updating', 0.5, 1.5, 3, 1)",203.48,59.926368152925804
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.01, 1)",157.84,32.94805608833395
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.05, 1)",158.0,33.62855929117392
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.1, 1)",160.08,34.92153490326564
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.25, 1)",165.4,40.75144169228863
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.5, 1)",150.84,31.261708206686336
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 0.75, 1)",164.32,40.6002167481899
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 1, 1)",166.92,46.98120475253907
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 1.5, 1)",169.08,48.01201516287355
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 2, 1)",172.88,43.55072444862427
"('q_value_sampling', 'moment_updating', 0.5, 1.75, 3, 1)",188.08,55.45587074422328
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.01, 1)",158.32,37.455808628302236
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.05, 1)",160.96,42.89007344363029
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.1, 1)",160.8,42.89708614812899
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.25, 1)",167.24,46.95170284451885
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.5, 1)",161.08,22.0552397402522
"('q_value_sampling', 'moment_updating', 0.5, 2, 0.75, 1)",163.44,31.579841671547378
"('q_value_sampling', 'moment_updating', 0.5, 2, 1, 1)",157.64,36.97283326984829
"('q_value_sampling', 'moment_updating', 0.5, 2, 1.5, 1)",167.44,39.58997852992598
"('q_value_sampling', 'moment_updating', 0.5, 2, 2, 1)",165.12,40.39833659941953
"('q_value_sampling', 'moment_updating', 0.5, 2, 3, 1)",166.28,33.26502066736168
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.01, 1)",151.76,28.472133745119983
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.05, 1)",153.0,27.794244008427356
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.1, 1)",153.08,30.450510668952663
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.25, 1)",152.4,30.604574821421714
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.5, 1)",153.36,30.738744281443896
"('q_value_sampling', 'moment_updating', 0.5, 5, 0.75, 1)",156.08,26.220480544795514
"('q_value_sampling', 'moment_updating', 0.5, 5, 1, 1)",155.12,26.86904538683874
"('q_value_sampling', 'moment_updating', 0.5, 5, 1.5, 1)",156.6,25.855753711698295
"('q_value_sampling', 'moment_updating', 0.5, 5, 2, 1)",161.0,21.814673960433147
"('q_value_sampling', 'moment_updating', 0.5, 5, 3, 1)",164.12,27.224724057371088
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.01, 1)",159.92,39.889768111634844
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.05, 1)",162.56,43.33135585231554
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.1, 1)",162.24,42.724494145630324
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.25, 1)",166.0,35.3474185761846
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.5, 1)",167.72,44.83750216057982
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.75, 1)",170.72,36.6928003837265
"('q_value_sampling', 'moment_updating', 0.75, 2, 1, 1)",167.4,42.254940539539284
"('q_value_sampling', 'moment_updating', 0.75, 2, 1.5, 1)",163.08,33.87556051196792
"('q_value_sampling', 'moment_updating', 0.75, 2, 2, 1)",172.44,38.37142686948193
"('q_value_sampling', 'moment_updating', 0.75, 2, 3, 1)",175.88,62.80179615265792
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.01, 1)",159.76,31.926515625730282
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.05, 1)",160.08,56.958876393412126
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.1, 1)",161.44,48.72295557537535
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.25, 1)",180.0,45.327254494398844
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.5, 1)",199.52,63.23108096498114
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 0.75, 1)",206.0,71.5139147299321
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 1, 1)",207.52,66.32714074946998
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 1.5, 1)",208.32,60.26920938588792
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 2, 1)",227.84,81.92078124627476
"('q_value_sampling', 'moment_updating', 0.75, 1.1, 3, 1)",223.4,71.64049134393203
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.01, 1)",169.48,67.4149063635039
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.05, 1)",189.12,54.114190375538286
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.1, 1)",206.96,67.0310256523052
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.25, 1)",236.0,78.17007099907228
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.5, 1)",252.08,76.99346465772273
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 0.75, 1)",266.84,75.16710982870102
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 1, 1)",286.08,82.40481539327662
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 1.5, 1)",313.0,84.30349933425065
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 2, 1)",312.16,87.41426885812177
"('q_value_sampling', 'moment_updating', 0.75, 1.01, 3, 1)",315.76,81.83851416051003
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.01, 1)",210.0,66.11505123646204
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.05, 1)",249.16,76.23656865310767
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.1, 1)",289.4,72.89471860155577
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.25, 1)",317.76,78.56782038468421
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.5, 1)",334.4,82.08678334543265
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 0.75, 1)",338.76,75.70668662674386
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 1, 1)",338.6,70.39687493063879
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 1.5, 1)",342.16,71.86525168675054
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 2, 1)",328.32,74.43908650702265
"('q_value_sampling', 'moment_updating', 0.75, 1.001, 3, 1)",308.04,72.65864298209814
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.01, 1)",278.2,70.26151151234934
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.05, 1)",337.32,78.48425064941374
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.1, 1)",342.04,67.28862013743483
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.25, 1)",317.76,70.62423380115355
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.5, 1)",301.56,77.89972015354098
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 0.75, 1)",284.44,82.7335868919026
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 1, 1)",266.6,68.0532144722055
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 1.5, 1)",227.4,56.998596473948375
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 2, 1)",207.2,56.395744520309336
"('q_value_sampling', 'moment_updating', 0.75, 1.0001, 3, 1)",189.0,51.2206989409555
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.01, 1)",166.2,50.73736295867179
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.05, 1)",166.48,49.55087890239688
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.1, 1)",160.76,50.55514217169209
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.25, 1)",158.64,55.02354405161485
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.5, 1)",172.6,63.75986198228475
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 0.75, 1)",172.88,51.68235288761533
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 1, 1)",195.72,71.5060948451249
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 1.5, 1)",207.04,66.71160618662992
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 2, 1)",204.72,54.30986650692488
"('q_value_sampling', 'moment_updating', 0.75, 1.25, 3, 1)",216.84,61.35808341204931
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.01, 1)",154.4,25.499803920814763
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.05, 1)",153.4,28.063499425410225
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.1, 1)",158.2,26.669083223838047
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.25, 1)",156.88,39.9402754121701
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.5, 1)",157.28,46.1697043525297
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 0.75, 1)",170.48,70.1444908741948
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 1, 1)",171.28,70.45765820689756
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 1.5, 1)",174.28,59.47505023116837
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 2, 1)",185.12,45.686164207558505
"('q_value_sampling', 'moment_updating', 0.75, 1.5, 3, 1)",189.08,62.36436161783427
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.01, 1)",160.0,34.36742643841694
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.05, 1)",158.96,35.39545733565255
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.1, 1)",161.56,33.49815517308379
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.25, 1)",159.56,34.326176600373074
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.5, 1)",159.8,29.476092006912996
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 0.75, 1)",162.92,33.1377971506858
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 1, 1)",164.88,36.706751422592546
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 1.5, 1)",159.56,35.476843151554505
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 2, 1)",164.2,37.74917217635375
"('q_value_sampling', 'moment_updating', 0.75, 1.75, 3, 1)",181.36,55.04970844609443
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.01, 1)",159.92,39.889768111634844
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.05, 1)",162.56,43.33135585231554
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.1, 1)",162.24,42.724494145630324
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.25, 1)",166.0,35.3474185761846
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.5, 1)",167.72,44.83750216057982
"('q_value_sampling', 'moment_updating', 0.75, 2, 0.75, 1)",170.72,36.6928003837265
"('q_value_sampling', 'moment_updating', 0.75, 2, 1, 1)",167.4,42.254940539539284
"('q_value_sampling', 'moment_updating', 0.75, 2, 1.5, 1)",163.08,33.87556051196792
"('q_value_sampling', 'moment_updating', 0.75, 2, 2, 1)",172.44,38.37142686948193
"('q_value_sampling', 'moment_updating', 0.75, 2, 3, 1)",175.88,62.80179615265792
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.01, 1)",151.64,28.517194812954518
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.05, 1)",152.88,27.845746533357655
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.1, 1)",153.0,30.66528982416439
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.25, 1)",152.4,30.604574821421714
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.5, 1)",152.8,30.638537824119474
"('q_value_sampling', 'moment_updating', 0.75, 5, 0.75, 1)",155.08,25.89582205684925
"('q_value_sampling', 'moment_updating', 0.75, 5, 1, 1)",154.92,27.347277743863284
"('q_value_sampling', 'moment_updating', 0.75, 5, 1.5, 1)",157.32,25.748351403536496
"('q_value_sampling', 'moment_updating', 0.75, 5, 2, 1)",159.56,23.097324520385474
"('q_value_sampling', 'moment_updating', 0.75, 5, 3, 1)",166.16,27.902229301616742
"('q_value_sampling', 'moment_updating', 2, 2, 0.01, 1)",168.56,46.32759868588054
"('q_value_sampling', 'moment_updating', 2, 2, 0.05, 1)",170.04,45.28044169395877
"('q_value_sampling', 'moment_updating', 2, 2, 0.1, 1)",170.16,45.321676932787916
"('q_value_sampling', 'moment_updating', 2, 2, 0.25, 1)",177.24,40.46705326558879
"('q_value_sampling', 'moment_updating', 2, 2, 0.5, 1)",177.44,40.43768539370175
"('q_value_sampling', 'moment_updating', 2, 2, 0.75, 1)",170.84,30.94534536889191
"('q_value_sampling', 'moment_updating', 2, 2, 1, 1)",166.16,18.49471275797491
"('q_value_sampling', 'moment_updating', 2, 2, 1.5, 1)",162.2,20.758612670407434
"('q_value_sampling', 'moment_updating', 2, 2, 2, 1)",164.76,29.858037443877656
"('q_value_sampling', 'moment_updating', 2, 2, 3, 1)",162.28,29.224674506314006
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.01, 1)",167.64,29.223798521068407
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.05, 1)",169.84,50.64360176764682
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.1, 1)",151.28,33.60419021491219
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.25, 1)",165.84,41.1238908665024
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.5, 1)",196.68,71.38359475397691
"('q_value_sampling', 'moment_updating', 2, 1.1, 0.75, 1)",184.0,36.573214242119874
"('q_value_sampling', 'moment_updating', 2, 1.1, 1, 1)",195.48,52.437864182287214
"('q_value_sampling', 'moment_updating', 2, 1.1, 1.5, 1)",197.28,50.938017236637705
"('q_value_sampling', 'moment_updating', 2, 1.1, 2, 1)",193.92,40.98382119812646
"('q_value_sampling', 'moment_updating', 2, 1.1, 3, 1)",205.0,46.0664737091955
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.01, 1)",174.16,47.5997310916774
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.05, 1)",185.36,46.505810389670664
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.1, 1)",189.84,36.87349183356521
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.25, 1)",209.4,57.903713179726225
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.5, 1)",196.16,44.37447915187287
"('q_value_sampling', 'moment_updating', 2, 1.01, 0.75, 1)",215.88,66.16513885725624
"('q_value_sampling', 'moment_updating', 2, 1.01, 1, 1)",233.68,69.48883075717997
"('q_value_sampling', 'moment_updating', 2, 1.01, 1.5, 1)",247.52,63.986948669240356
"('q_value_sampling', 'moment_updating', 2, 1.01, 2, 1)",253.12,63.847518354279046
"('q_value_sampling', 'moment_updating', 2, 1.01, 3, 1)",273.6,78.54985677899101
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.01, 1)",188.6,38.57512151633485
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.05, 1)",197.44,40.097960047862784
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.1, 1)",229.76,63.98204748208673
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.25, 1)",269.04,80.59105657577645
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.5, 1)",275.0,63.94528911499267
"('q_value_sampling', 'moment_updating', 2, 1.001, 0.75, 1)",292.36,78.5678712960966
"('q_value_sampling', 'moment_updating', 2, 1.001, 1, 1)",290.28,74.37527546167476
"('q_value_sampling', 'moment_updating', 2, 1.001, 1.5, 1)",308.12,73.65585923740215
"('q_value_sampling', 'moment_updating', 2, 1.001, 2, 1)",321.28,76.89760464409798
"('q_value_sampling', 'moment_updating', 2, 1.001, 3, 1)",316.64,69.22593733565476
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.01, 1)",233.84,60.296387951518284
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.05, 1)",274.36,66.09410261135255
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.1, 1)",292.2,77.20336780218854
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.25, 1)",323.0,77.3079556061341
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.5, 1)",310.56,63.230423057259394
"('q_value_sampling', 'moment_updating', 2, 1.0001, 0.75, 1)",300.52,83.43697981111252
"('q_value_sampling', 'moment_updating', 2, 1.0001, 1, 1)",284.52,81.28646627821878
"('q_value_sampling', 'moment_updating', 2, 1.0001, 1.5, 1)",275.48,65.12733373937552
"('q_value_sampling', 'moment_updating', 2, 1.0001, 2, 1)",252.96,68.01322224391373
"('q_value_sampling', 'moment_updating', 2, 1.0001, 3, 1)",218.8,57.26290247621055
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.01, 1)",174.64,46.317927414771056
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.05, 1)",171.16,44.35870151390818
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.1, 1)",167.88,31.775235640353632
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.25, 1)",157.44,35.374657595516034
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.5, 1)",161.4,30.44010512465422
"('q_value_sampling', 'moment_updating', 2, 1.25, 0.75, 1)",167.56,38.099427817225816
"('q_value_sampling', 'moment_updating', 2, 1.25, 1, 1)",173.64,45.18351911925409
"('q_value_sampling', 'moment_updating', 2, 1.25, 1.5, 1)",182.28,43.47690881375998
"('q_value_sampling', 'moment_updating', 2, 1.25, 2, 1)",188.48,47.7117344056994
"('q_value_sampling', 'moment_updating', 2, 1.25, 3, 1)",191.04,38.55020622512933
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.01, 1)",161.64,27.720577194567937
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.05, 1)",160.76,28.15355039777399
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.1, 1)",163.96,25.58590236829649
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.25, 1)",158.8,31.071530377501528
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.5, 1)",160.92,31.115809486497376
"('q_value_sampling', 'moment_updating', 2, 1.5, 0.75, 1)",159.48,23.905848656761798
"('q_value_sampling', 'moment_updating', 2, 1.5, 1, 1)",157.52,25.80406169578735
"('q_value_sampling', 'moment_updating', 2, 1.5, 1.5, 1)",164.72,24.0358399062733
"('q_value_sampling', 'moment_updating', 2, 1.5, 2, 1)",176.28,41.958093378989474
"('q_value_sampling', 'moment_updating', 2, 1.5, 3, 1)",169.84,32.039575527775014
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.01, 1)",169.08,32.48682194367433
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.05, 1)",169.28,32.406814098272605
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.1, 1)",168.8,30.172835465033774
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.25, 1)",168.64,19.638492813859216
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.5, 1)",164.44,18.12088298069385
"('q_value_sampling', 'moment_updating', 2, 1.75, 0.75, 1)",164.6,22.347259339793773
"('q_value_sampling', 'moment_updating', 2, 1.75, 1, 1)",160.16,33.91009289282469
"('q_value_sampling', 'moment_updating', 2, 1.75, 1.5, 1)",161.36,26.09655916016516
"('q_value_sampling', 'moment_updating', 2, 1.75, 2, 1)",161.12,18.522030126311748
"('q_value_sampling', 'moment_updating', 2, 1.75, 3, 1)",168.8,22.599115026920856
"('q_value_sampling', 'moment_updating', 2, 2, 0.01, 1)",168.56,46.32759868588054
"('q_value_sampling', 'moment_updating', 2, 2, 0.05, 1)",170.04,45.28044169395877
"('q_value_sampling', 'moment_updating', 2, 2, 0.1, 1)",170.16,45.321676932787916
"('q_value_sampling', 'moment_updating', 2, 2, 0.25, 1)",177.24,40.46705326558879
"('q_value_sampling', 'moment_updating', 2, 2, 0.5, 1)",177.44,40.43768539370175
"('q_value_sampling', 'moment_updating', 2, 2, 0.75, 1)",170.84,30.94534536889191
"('q_value_sampling', 'moment_updating', 2, 2, 1, 1)",166.16,18.49471275797491
"('q_value_sampling', 'moment_updating', 2, 2, 1.5, 1)",162.2,20.758612670407434
"('q_value_sampling', 'moment_updating', 2, 2, 2, 1)",164.76,29.858037443877656
"('q_value_sampling', 'moment_updating', 2, 2, 3, 1)",162.28,29.224674506314006
"('q_value_sampling', 'moment_updating', 2, 5, 0.01, 1)",152.88,26.86904538683874
"('q_value_sampling', 'moment_updating', 2, 5, 0.05, 1)",155.2,27.640549922170504
"('q_value_sampling', 'moment_updating', 2, 5, 0.1, 1)",154.2,26.065302607105867
"('q_value_sampling', 'moment_updating', 2, 5, 0.25, 1)",153.6,27.073234014428348
"('q_value_sampling', 'moment_updating', 2, 5, 0.5, 1)",157.88,25.346905136525052
"('q_value_sampling', 'moment_updating', 2, 5, 0.75, 1)",159.32,24.643408855107687
"('q_value_sampling', 'moment_updating', 2, 5, 1, 1)",160.56,23.58996396775544
"('q_value_sampling', 'moment_updating', 2, 5, 1.5, 1)",161.76,21.687378818105245
"('q_value_sampling', 'moment_updating', 2, 5, 2, 1)",166.24,26.998192532093697
"('q_value_sampling', 'moment_updating', 2, 5, 3, 1)",166.92,28.64460856775669
"('q_value_sampling', 'moment_updating', 5, 2, 0.01, 1)",167.28,17.420723291528393
"('q_value_sampling', 'moment_updating', 5, 2, 0.05, 1)",170.12,10.456844648363099
"('q_value_sampling', 'moment_updating', 5, 2, 0.1, 1)",170.04,10.28
"('q_value_sampling', 'moment_updating', 5, 2, 0.25, 1)",171.44,12.08662070224759
"('q_value_sampling', 'moment_updating', 5, 2, 0.5, 1)",171.6,13.38656042454521
"('q_value_sampling', 'moment_updating', 5, 2, 0.75, 1)",171.12,14.703251341114997
"('q_value_sampling', 'moment_updating', 5, 2, 1, 1)",170.4,11.306635220082056
"('q_value_sampling', 'moment_updating', 5, 2, 1.5, 1)",171.4,11.44901742508937
"('q_value_sampling', 'moment_updating', 5, 2, 2, 1)",171.2,10.73312629199899
"('q_value_sampling', 'moment_updating', 5, 2, 3, 1)",170.68,19.524794493156648
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.01, 1)",171.88,21.08804400602389
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.05, 1)",172.04,27.592723678535254
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.1, 1)",170.2,32.271969261264495
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.25, 1)",164.8,34.45576874777285
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.5, 1)",177.48,28.010883599058417
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.75, 1)",173.52,16.388093238690093
"('q_value_sampling', 'moment_updating', 5, 1.1, 1, 1)",179.2,24.73863375370596
"('q_value_sampling', 'moment_updating', 5, 1.1, 1.5, 1)",190.96,46.65831544323048
"('q_value_sampling', 'moment_updating', 5, 1.1, 2, 1)",182.52,37.6378745414775
"('q_value_sampling', 'moment_updating', 5, 1.1, 3, 1)",178.68,19.368469221908065
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.01, 1)",172.56,28.86115728795365
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.05, 1)",175.16,27.74480852339767
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.1, 1)",177.32,21.001371383793007
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.25, 1)",185.16,42.095301400512625
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.5, 1)",185.28,25.968473193470572
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.75, 1)",186.2,27.507817070789173
"('q_value_sampling', 'moment_updating', 5, 1.01, 1, 1)",190.84,37.61720882787557
"('q_value_sampling', 'moment_updating', 5, 1.01, 1.5, 1)",204.12,53.04701311101314
"('q_value_sampling', 'moment_updating', 5, 1.01, 2, 1)",200.28,46.54461945273589
"('q_value_sampling', 'moment_updating', 5, 1.01, 3, 1)",201.32,39.72628349090813
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.01, 1)",178.44,26.92
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.05, 1)",196.2,40.88080234046294
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.1, 1)",192.16,40.027670429341754
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.25, 1)",203.48,39.92154305634991
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.5, 1)",229.24,51.06370922680804
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.75, 1)",241.76,63.02715605197493
"('q_value_sampling', 'moment_updating', 5, 1.001, 1, 1)",249.56,68.54054566459185
"('q_value_sampling', 'moment_updating', 5, 1.001, 1.5, 1)",270.88,66.71031104709375
"('q_value_sampling', 'moment_updating', 5, 1.001, 2, 1)",272.92,77.54762149801888
"('q_value_sampling', 'moment_updating', 5, 1.001, 3, 1)",282.0,75.01893094412902
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.01, 1)",188.52,32.34021644949211
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.05, 1)",227.96,50.518099726731606
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.1, 1)",250.28,68.11168475379243
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.25, 1)",275.64,71.97409533992074
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.5, 1)",280.56,61.77512768096882
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.75, 1)",271.84,68.11618309917255
"('q_value_sampling', 'moment_updating', 5, 1.0001, 1, 1)",277.28,68.20998167423885
"('q_value_sampling', 'moment_updating', 5, 1.0001, 1.5, 1)",257.28,64.91318510133362
"('q_value_sampling', 'moment_updating', 5, 1.0001, 2, 1)",244.24,67.42182435977242
"('q_value_sampling', 'moment_updating', 5, 1.0001, 3, 1)",217.16,64.34418699463068
"('q_value_sampling', 'moment_updating', 5, 1.25, 0.01, 1)",167.96,9.461416384453228
"('q_value_sampling', 'moment_updating', 5, 1.25, 0.05, 1)",168.08,10.299203852725704
"('q_value_sampling', 'moment_updating', 5, 1.25, 0.1, 1)",169.88,13.068496470520241
