0.6,0.75,0.9
0.3335,0.331,0.3355
0.3288,0.3743,0.2969
0.3775,0.3048,0.3177
0.3179,0.36,0.3221
0.3078,0.3355,0.3567
0.2837,0.3588,0.3575
0.2788,0.3431,0.3781
0.2544,0.3599,0.3857
0.2493,0.3472,0.4035
0.2368,0.3536,0.4096
0.2288,0.3481,0.4231
0.2256,0.3484,0.426
0.2203,0.3449,0.4348
0.2113,0.3492,0.4395
0.2036,0.3507,0.4457
0.2004,0.3456,0.454
0.1935,0.3434,0.4631
0.1873,0.3471,0.4656
0.1853,0.3486,0.4661
0.1787,0.3454,0.4759
0.1811,0.346,0.4729
0.1773,0.342,0.4807
0.1719,0.342,0.4861
0.1697,0.3399,0.4904
0.1673,0.3446,0.4881
0.1592,0.3448,0.496
0.1564,0.3421,0.5015
0.1549,0.3409,0.5042
0.1488,0.3398,0.5114
0.1444,0.3392,0.5164
0.1403,0.3417,0.518
0.1403,0.3353,0.5244
0.1382,0.3373,0.5245
0.1375,0.3373,0.5252
0.1338,0.332,0.5342
0.1342,0.3322,0.5336
0.1288,0.3357,0.5355
0.1244,0.3369,0.5387
0.1225,0.3324,0.5451
0.1197,0.3326,0.5477
0.1185,0.3315,0.55
0.1167,0.333,0.5503
0.1146,0.329,0.5564
0.1105,0.3311,0.5584
0.1098,0.3247,0.5655
0.1122,0.3244,0.5634
0.105,0.3296,0.5654
0.1042,0.3263,0.5695
0.0997,0.3242,0.5761
0.1058,0.3221,0.5721
0.1036,0.3219,0.5745
0.0975,0.3201,0.5824
0.0973,0.3193,0.5834
0.0998,0.3205,0.5797
0.0955,0.3178,0.5867
0.094,0.3179,0.5881
0.0926,0.3164,0.591
0.094,0.3152,0.5908
0.0885,0.3171,0.5944
0.0858,0.3139,0.6003
0.0889,0.3116,0.5995
0.0858,0.3129,0.6013
0.0855,0.3113,0.6032
0.0832,0.3115,0.6053
0.0836,0.3062,0.6102
0.0834,0.305,0.6116
0.0813,0.3037,0.615
0.0817,0.3034,0.6149
0.0803,0.304,0.6157
0.0771,0.3021,0.6208
0.0767,0.3,0.6233
0.0811,0.2983,0.6206
0.0758,0.2971,0.6271
0.0771,0.2935,0.6294
0.0776,0.2936,0.6288
0.072,0.2944,0.6336
0.073,0.2936,0.6334
0.0722,0.2911,0.6367
0.0731,0.2889,0.638
0.0726,0.2855,0.6419
0.0687,0.2865,0.6448
0.0709,0.2867,0.6424
0.0681,0.2854,0.6465
0.0709,0.285,0.6441
