0.6,0.75,0.9
0.3384,0.3346,0.327
0.3461,0.3764,0.2775
0.4141,0.3136,0.2723
0.3383,0.373,0.2887
0.3121,0.3471,0.3408
0.2843,0.377,0.3387
0.274,0.3552,0.3708
0.247,0.3711,0.3819
0.2432,0.3583,0.3985
0.2285,0.3647,0.4068
0.2156,0.3633,0.4211
0.2108,0.3612,0.428
0.2045,0.3593,0.4362
0.1935,0.3609,0.4456
0.1915,0.3552,0.4533
0.1855,0.3543,0.4602
0.1781,0.3598,0.4621
0.1745,0.3581,0.4674
0.1717,0.3569,0.4714
0.1638,0.3553,0.4809
0.1623,0.3577,0.48
0.1574,0.357,0.4856
0.1553,0.3553,0.4894
0.1521,0.3565,0.4914
0.1529,0.3535,0.4936
0.149,0.3555,0.4955
0.1486,0.3515,0.4999
0.1425,0.3543,0.5032
0.1415,0.3539,0.5046
0.1412,0.3525,0.5063
0.1383,0.3532,0.5085
0.1372,0.3515,0.5113
0.1377,0.3502,0.5121
0.1373,0.3495,0.5132
0.1335,0.3507,0.5158
0.1318,0.3511,0.5171
0.1304,0.3493,0.5203
0.1291,0.3504,0.5205
0.1284,0.3502,0.5214
0.1266,0.3502,0.5232
0.124,0.3493,0.5267
0.1241,0.3504,0.5255
0.1224,0.3506,0.527
0.1204,0.3516,0.528
0.1204,0.3503,0.5293
0.1187,0.3498,0.5315
0.1188,0.3488,0.5324
0.1179,0.349,0.5331
0.1157,0.3496,0.5347
0.1144,0.3496,0.536
0.1125,0.3485,0.539
0.1128,0.3488,0.5384
0.1131,0.3469,0.54
0.1119,0.349,0.5391
0.1122,0.3486,0.5392
0.111,0.348,0.541
0.1096,0.3487,0.5417
0.11,0.3471,0.5429
0.1086,0.3482,0.5432
0.1084,0.3484,0.5432
0.1082,0.3491,0.5427
0.1073,0.348,0.5447
0.1075,0.3484,0.5441
0.1066,0.3466,0.5468
0.1064,0.3472,0.5464
0.1047,0.3479,0.5474
0.1043,0.3485,0.5472
0.1033,0.3492,0.5475
0.104,0.3473,0.5487
0.1029,0.3484,0.5487
0.1036,0.3465,0.5499
0.1025,0.3475,0.55
0.1023,0.3464,0.5513
0.1014,0.3459,0.5527
0.1013,0.3459,0.5528
0.1011,0.3465,0.5524
0.0998,0.3453,0.5549
0.0999,0.3471,0.553
0.0992,0.3464,0.5544
0.0989,0.347,0.5541
0.1002,0.3455,0.5543
0.0981,0.3463,0.5556
0.098,0.3454,0.5566
0.0972,0.3464,0.5564
0.0973,0.3442,0.5585
0.0967,0.3454,0.5579
0.0977,0.3432,0.5591
0.0965,0.3442,0.5593
0.0952,0.3462,0.5586
0.0948,0.3449,0.5603
0.0953,0.3446,0.5601
0.0944,0.3453,0.5603
0.0932,0.3459,0.5609
0.0934,0.3447,0.5619
0.0946,0.3443,0.5611
0.093,0.3447,0.5623
0.0932,0.3438,0.563
0.093,0.3449,0.5621
0.0923,0.3445,0.5632
0.0926,0.3447,0.5627
0.0925,0.3445,0.563
0.091,0.3458,0.5632
0.09,0.3449,0.5651
0.0908,0.344,0.5652
0.0907,0.3437,0.5656
0.0889,0.3453,0.5658
0.0891,0.3438,0.5671
0.0894,0.3442,0.5664
0.0896,0.3435,0.5669
0.0892,0.344,0.5668
0.0885,0.3452,0.5663
0.0887,0.3451,0.5662
0.0884,0.3442,0.5674
0.0883,0.3437,0.568
0.0879,0.3432,0.5689
0.0872,0.3448,0.568
0.0871,0.3442,0.5687
0.0876,0.3432,0.5692
0.0877,0.3431,0.5692
0.086,0.3426,0.5714
0.0861,0.3437,0.5702
0.086,0.3436,0.5704
0.0866,0.343,0.5704
0.0868,0.3421,0.5711
0.0856,0.3417,0.5727
0.0863,0.3413,0.5724
0.086,0.3418,0.5722
0.0848,0.3427,0.5725
0.086,0.3416,0.5724
0.0849,0.3414,0.5737
0.0858,0.342,0.5722
0.0854,0.3414,0.5732
0.0851,0.3411,0.5738
