0.6,0.75,0.9
0.3383,0.3303,0.3314
0.3258,0.3787,0.2955
0.3662,0.3013,0.3325
0.3051,0.3683,0.3266
0.3037,0.3409,0.3554
0.2782,0.3677,0.3541
0.2775,0.3533,0.3692
0.2633,0.3692,0.3675
0.2608,0.36,0.3792
0.2498,0.3719,0.3783
0.2488,0.367,0.3842
0.2421,0.374,0.3839
0.2418,0.37,0.3882
0.2355,0.3766,0.3879
0.2346,0.3738,0.3916
0.232,0.3769,0.3911
0.2317,0.3746,0.3937
0.2278,0.3789,0.3933
0.2272,0.3774,0.3954
0.2244,0.3804,0.3952
0.2236,0.3797,0.3967
0.2222,0.3813,0.3965
0.2218,0.3801,0.3981
0.2198,0.3821,0.3981
0.2192,0.3816,0.3992
0.2183,0.3827,0.399
0.2173,0.3825,0.4002
0.2162,0.3836,0.4002
0.2159,0.3834,0.4007
0.2154,0.384,0.4006
0.2149,0.3838,0.4013
0.2135,0.3852,0.4013
0.2135,0.3848,0.4017
0.2125,0.3858,0.4017
0.2123,0.3854,0.4023
0.2117,0.386,0.4023
0.2114,0.3858,0.4028
0.2106,0.3866,0.4028
0.2105,0.3863,0.4032
0.21,0.3868,0.4032
0.2099,0.3867,0.4034
0.2095,0.3872,0.4033
0.2095,0.3872,0.4033
0.209,0.3877,0.4033
0.2089,0.3875,0.4036
0.2088,0.3877,0.4035
0.2087,0.3876,0.4037
0.2086,0.3877,0.4037
0.2083,0.3876,0.4041
0.2079,0.3881,0.404
0.2079,0.388,0.4041
0.2076,0.3883,0.4041
0.2075,0.3883,0.4042
0.2072,0.3886,0.4042
0.2072,0.3882,0.4046
0.2073,0.3882,0.4045
0.2073,0.3881,0.4046
0.2071,0.3883,0.4046
0.207,0.3884,0.4046
0.2068,0.3886,0.4046
0.2068,0.3885,0.4047
0.2065,0.3888,0.4047
0.2065,0.3887,0.4048
0.2064,0.3888,0.4048
0.2064,0.3888,0.4048
0.2063,0.3889,0.4048
0.2063,0.3888,0.4049
0.206,0.3891,0.4049
0.2059,0.3889,0.4052
0.2057,0.3892,0.4051
0.2056,0.3892,0.4052
0.2055,0.3893,0.4052
0.2055,0.3891,0.4054
0.2054,0.3892,0.4054
0.2054,0.3892,0.4054
0.2053,0.3893,0.4054
0.2053,0.3892,0.4055
0.2053,0.3892,0.4055
0.2052,0.3892,0.4056
0.2052,0.3892,0.4056
0.2051,0.3893,0.4056
0.2051,0.3893,0.4056
0.2051,0.3893,0.4056
0.2049,0.3895,0.4056
0.2049,0.3894,0.4057
0.2048,0.3895,0.4057
0.2048,0.3895,0.4057
0.2047,0.3896,0.4057
0.2047,0.3896,0.4057
0.2047,0.3896,0.4057
0.2047,0.3896,0.4057
0.2045,0.3898,0.4057
0.2044,0.3898,0.4058
0.2044,0.3898,0.4058
0.2044,0.3898,0.4058
0.2042,0.39,0.4058
0.2042,0.39,0.4058
0.2042,0.39,0.4058
0.2042,0.39,0.4058
0.204,0.3902,0.4058
0.204,0.3901,0.4059
0.204,0.3901,0.4059
0.204,0.3901,0.4059
0.204,0.3901,0.4059
0.204,0.3901,0.4059
0.2039,0.3902,0.4059
0.2039,0.3901,0.406
0.2038,0.3902,0.406
0.2038,0.3901,0.4061
0.2038,0.3901,0.4061
0.2037,0.3901,0.4062
0.2037,0.3901,0.4062
0.2037,0.3901,0.4062
0.2037,0.3901,0.4062
0.2037,0.3901,0.4062
0.2037,0.3901,0.4062
0.2037,0.3901,0.4062
0.2036,0.3902,0.4062
0.2036,0.3902,0.4062
0.2035,0.3903,0.4062
0.2035,0.3902,0.4063
0.2035,0.3902,0.4063
0.2035,0.3901,0.4064
0.2035,0.3901,0.4064
0.2035,0.3901,0.4064
0.2034,0.3902,0.4064
0.2034,0.3902,0.4064
0.2033,0.3903,0.4064
0.2033,0.3902,0.4065
0.2033,0.3902,0.4065
0.2033,0.3902,0.4065
0.2032,0.3903,0.4065
0.2032,0.3903,0.4065
0.2032,0.3903,0.4065
0.2032,0.3903,0.4065
0.2031,0.3904,0.4065
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
0.2031,0.3903,0.4066
