0.6,0.75,0.9
0.3305,0.3354,0.3341
0.3162,0.3329,0.3509
0.2828,0.3263,0.3909
0.2705,0.3252,0.4043
0.2486,0.3096,0.4418
0.2341,0.2989,0.467
0.216,0.298,0.486
0.2051,0.2948,0.5001
0.1968,0.2822,0.521
0.1822,0.2827,0.5351
0.1767,0.2824,0.5409
0.1632,0.2751,0.5617
0.1576,0.2717,0.5707
0.1516,0.2728,0.5756
0.1415,0.2644,0.5941
0.1355,0.2679,0.5966
0.1324,0.2574,0.6102
0.1295,0.2547,0.6158
0.1226,0.2507,0.6267
0.1182,0.2426,0.6392
0.111,0.2445,0.6445
0.1126,0.238,0.6494
0.1065,0.2365,0.657
0.1055,0.2343,0.6602
0.1027,0.2369,0.6604
0.1,0.2263,0.6737
0.0965,0.2264,0.6771
0.0907,0.2256,0.6837
0.0926,0.2182,0.6892
0.0903,0.2158,0.6939
0.0877,0.2162,0.6961
0.0837,0.2133,0.703
0.0802,0.2167,0.7031
0.0761,0.2097,0.7142
0.0786,0.2083,0.7131
0.0739,0.2119,0.7142
0.0781,0.207,0.7149
0.0689,0.2018,0.7293
0.0711,0.1981,0.7308
0.069,0.2036,0.7274
0.0697,0.2014,0.7289
0.0648,0.2028,0.7324
0.0672,0.2007,0.7321
0.0651,0.1917,0.7432
0.063,0.192,0.745
0.0678,0.1895,0.7427
0.0625,0.1891,0.7484
0.0598,0.1914,0.7488
0.0612,0.1873,0.7515
0.0573,0.184,0.7587
0.0579,0.1829,0.7592
0.0585,0.1837,0.7578
0.0578,0.1809,0.7613
0.0532,0.1828,0.764
0.0547,0.1806,0.7647
0.053,0.1768,0.7702
0.051,0.1802,0.7688
0.0523,0.1805,0.7672
0.0519,0.1731,0.775
0.0496,0.1764,0.774
0.0465,0.173,0.7805
0.0466,0.1796,0.7738
0.047,0.1711,0.7819
0.0474,0.1685,0.7841
0.0466,0.1677,0.7857
0.0469,0.1686,0.7845
0.0448,0.1688,0.7864
0.0452,0.1653,0.7895
0.0438,0.1637,0.7925
0.0423,0.1629,0.7948
0.0449,0.1634,0.7917
0.0416,0.1585,0.7999
0.0431,0.1662,0.7907
0.0437,0.1592,0.7971
0.039,0.1592,0.8018
0.0384,0.1626,0.799
0.0385,0.1646,0.7969
0.0402,0.1571,0.8027
0.0389,0.1575,0.8036
