0.6,0.75,0.9
0.3336,0.3274,0.339
0.3125,0.3292,0.3583
0.2854,0.3155,0.3991
0.2659,0.3157,0.4184
0.2517,0.3156,0.4327
0.2418,0.3074,0.4508
0.2302,0.3027,0.4671
0.2222,0.2983,0.4795
0.2148,0.3072,0.478
0.2054,0.2988,0.4958
0.1991,0.2969,0.504
0.1961,0.29,0.5139
0.1875,0.2904,0.5221
0.1795,0.2981,0.5224
0.1797,0.2872,0.5331
0.1711,0.2894,0.5395
0.169,0.2877,0.5433
0.1626,0.2882,0.5492
0.1584,0.2848,0.5568
0.1573,0.2825,0.5602
0.1529,0.2821,0.565
0.1503,0.281,0.5687
0.143,0.284,0.573
0.1439,0.2811,0.575
0.1389,0.2782,0.5829
0.1395,0.2807,0.5798
0.1362,0.276,0.5878
0.1411,0.27,0.5889
0.1366,0.2716,0.5918
0.1289,0.2721,0.599
0.1302,0.2695,0.6003
0.1257,0.2672,0.6071
0.1279,0.2694,0.6027
0.1186,0.273,0.6084
0.118,0.2698,0.6122
0.1201,0.272,0.6079
0.1145,0.2648,0.6207
0.1148,0.2719,0.6133
0.115,0.2708,0.6142
0.1099,0.2663,0.6238
0.1112,0.2697,0.6191
0.1099,0.2713,0.6188
0.1094,0.2651,0.6255
0.1064,0.2637,0.6299
0.1053,0.2693,0.6254
0.1021,0.2674,0.6305
0.1049,0.2628,0.6323
0.0996,0.2727,0.6277
0.0999,0.2661,0.634
0.1043,0.2645,0.6312
0.1016,0.2627,0.6357
0.0968,0.2627,0.6405
0.0995,0.2645,0.636
0.0953,0.2613,0.6434
0.102,0.2589,0.6391
0.0995,0.2618,0.6387
0.0951,0.2624,0.6425
0.0936,0.2614,0.645
0.0877,0.2673,0.645
0.09,0.2652,0.6448
0.0904,0.259,0.6506
0.0912,0.2658,0.643
0.0902,0.2609,0.6489
0.0875,0.265,0.6475
0.0866,0.2615,0.6519
0.0845,0.2607,0.6548
0.0867,0.2595,0.6538
0.0858,0.2559,0.6583
0.0834,0.2577,0.6589
0.0848,0.2598,0.6554
0.084,0.2615,0.6545
0.083,0.2625,0.6545
0.0869,0.259,0.6541
0.0801,0.2601,0.6598
0.0782,0.2566,0.6652
0.0845,0.2542,0.6613
0.0803,0.2586,0.6611
0.0777,0.2528,0.6695
0.0826,0.2589,0.6585
0.0795,0.252,0.6685
0.0775,0.2574,0.6651
0.0799,0.2483,0.6718
0.0762,0.2497,0.6741
0.0808,0.2527,0.6665
0.0741,0.2529,0.673
0.0767,0.2552,0.6681
0.0768,0.2536,0.6696
0.0756,0.2497,0.6747
0.0744,0.2573,0.6683
0.0789,0.2508,0.6703
0.0762,0.2496,0.6742
0.0741,0.2569,0.669
0.0771,0.2541,0.6688
0.0755,0.2491,0.6754
0.0768,0.2507,0.6725
0.0745,0.2486,0.6769
0.0744,0.2529,0.6727
0.0727,0.2538,0.6735
0.07,0.25,0.68
0.0709,0.2489,0.6802
0.0713,0.2456,0.6831
0.072,0.2499,0.6781
0.0711,0.2518,0.6771
0.0653,0.2537,0.681
0.07,0.2533,0.6767
0.0693,0.2473,0.6834
0.0716,0.2479,0.6805
0.067,0.2489,0.6841
0.0696,0.2462,0.6842
0.0686,0.2502,0.6812
0.066,0.2516,0.6824
0.0702,0.246,0.6838
0.0668,0.2472,0.686
0.0641,0.2465,0.6894
0.0669,0.2499,0.6832
0.0668,0.2453,0.6879
0.0661,0.2459,0.688
0.0654,0.2501,0.6845
0.0625,0.2437,0.6938
0.0629,0.2501,0.687
0.0603,0.2501,0.6896
0.0629,0.2489,0.6882
0.0621,0.2483,0.6896
0.0646,0.2452,0.6902
0.0624,0.2475,0.6901
0.0643,0.2453,0.6904
0.0634,0.2447,0.6919
0.0635,0.2482,0.6883
0.062,0.2464,0.6916
0.0598,0.2452,0.695
0.064,0.2484,0.6876
0.0625,0.2477,0.6898
0.0607,0.2475,0.6918
0.0585,0.2511,0.6904
0.0638,0.244,0.6922
0.0616,0.2483,0.6901
0.0604,0.2454,0.6942
0.0576,0.2488,0.6936
0.0601,0.2446,0.6953
0.0618,0.2453,0.6929
0.0598,0.2417,0.6985
0.0638,0.2466,0.6896
0.0619,0.2426,0.6955
0.0582,0.2456,0.6962
0.0602,0.2446,0.6952
0.0567,0.244,0.6993
0.0556,0.2487,0.6957
0.0568,0.2449,0.6983
0.0582,0.2413,0.7005
0.0564,0.2451,0.6985
0.0567,0.2429,0.7004
0.0589,0.2409,0.7002
0.0557,0.2455,0.6988
0.0579,0.2449,0.6972
0.0566,0.2471,0.6963
0.0571,0.2458,0.6971
0.0565,0.2448,0.6987
0.056,0.2452,0.6988
0.0552,0.2446,0.7002
0.0575,0.2443,0.6982
0.0566,0.2403,0.7031
0.0568,0.2423,0.7009
0.0562,0.2444,0.6994
0.0535,0.2442,0.7023
0.0583,0.2427,0.699
0.0526,0.2429,0.7045
0.0514,0.2447,0.7039
0.0576,0.238,0.7044
0.0567,0.2407,0.7026
0.0518,0.2477,0.7005
0.0542,0.2431,0.7027
0.0542,0.2409,0.7049
0.0526,0.2389,0.7085
0.0523,0.2432,0.7045
0.0523,0.2402,0.7075
0.0536,0.2415,0.7049
0.0509,0.246,0.7031
0.0518,0.2423,0.7059
0.0534,0.2466,0.7
0.05,0.2399,0.7101
0.0522,0.2427,0.7051
0.0545,0.2406,0.7049
0.0534,0.2423,0.7043
0.0537,0.2418,0.7045
0.0508,0.242,0.7072
0.0526,0.2364,0.711
0.0538,0.238,0.7082
0.051,0.2403,0.7087
0.0533,0.2405,0.7062
0.0496,0.2387,0.7117
0.05,0.2398,0.7102
0.0526,0.24,0.7074
0.0518,0.2419,0.7063
0.0509,0.2431,0.706
