0.6,0.75,0.9
0.3382,0.3328,0.329
0.2594,0.3302,0.4104
0.2189,0.3204,0.4607
0.2037,0.3148,0.4815
0.1886,0.3106,0.5008
0.1808,0.3082,0.511
0.1708,0.3054,0.5238
0.1667,0.3052,0.5281
0.159,0.3057,0.5353
0.1576,0.3045,0.5379
0.1529,0.3059,0.5412
0.1512,0.3051,0.5437
0.1482,0.3054,0.5464
0.1466,0.3052,0.5482
0.1437,0.3053,0.551
0.1424,0.3059,0.5517
0.1402,0.3058,0.554
0.1397,0.3059,0.5544
0.1382,0.3066,0.5552
0.1377,0.3065,0.5558
0.1364,0.3067,0.5569
0.1359,0.3066,0.5575
0.1346,0.3071,0.5583
0.1341,0.3071,0.5588
0.1329,0.3077,0.5594
0.133,0.3075,0.5595
0.1327,0.3075,0.5598
0.1328,0.3074,0.5598
0.1318,0.3078,0.5604
0.1313,0.308,0.5607
0.1312,0.3079,0.5609
0.1309,0.3079,0.5612
0.13,0.3083,0.5617
0.1298,0.3084,0.5618
0.1292,0.3086,0.5622
0.129,0.3087,0.5623
0.1288,0.3088,0.5624
0.1287,0.3089,0.5624
0.1287,0.3089,0.5624
0.1286,0.3089,0.5625
0.1286,0.3089,0.5625
0.1283,0.3089,0.5628
0.1277,0.3094,0.5629
0.1278,0.3092,0.563
0.1273,0.3092,0.5635
0.1269,0.3094,0.5637
0.1264,0.3097,0.5639
0.1263,0.3097,0.564
0.1261,0.3099,0.564
0.1262,0.3098,0.564
0.126,0.3099,0.5641
0.126,0.3098,0.5642
0.1258,0.3099,0.5643
0.1258,0.3099,0.5643
0.1258,0.3098,0.5644
0.1258,0.3098,0.5644
0.1254,0.3101,0.5645
0.1254,0.3101,0.5645
0.1254,0.31,0.5646
0.1253,0.3101,0.5646
0.1253,0.3102,0.5645
0.1253,0.3101,0.5646
0.1251,0.3102,0.5647
0.1251,0.3102,0.5647
0.1251,0.3102,0.5647
0.125,0.3102,0.5648
0.1249,0.3103,0.5648
0.1249,0.3103,0.5648
0.1248,0.3103,0.5649
0.1247,0.3103,0.565
0.1247,0.3103,0.565
0.1247,0.3103,0.565
0.1247,0.3103,0.565
0.1247,0.3103,0.565
0.1243,0.3107,0.565
0.1242,0.3106,0.5652
0.1242,0.3106,0.5652
0.1242,0.3106,0.5652
0.1242,0.3106,0.5652
0.1242,0.3106,0.5652
0.1242,0.3106,0.5652
0.1242,0.3106,0.5652
0.1242,0.3106,0.5652
0.1242,0.3106,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.124,0.3107,0.5653
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.124,0.3108,0.5652
0.124,0.3107,0.5653
0.124,0.3108,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
0.1241,0.3107,0.5652
