0.6,0.75,0.9
0.3292,0.3347,0.3361
0.3093,0.3368,0.3539
0.2847,0.3318,0.3835
0.2702,0.3226,0.4072
0.253,0.3233,0.4237
0.2337,0.3175,0.4488
0.2235,0.3126,0.4639
0.2076,0.3052,0.4872
0.2021,0.2969,0.501
0.1917,0.3033,0.505
0.1785,0.2917,0.5298
0.1664,0.2916,0.542
0.1573,0.2821,0.5606
0.1529,0.2843,0.5628
0.1509,0.2736,0.5755
0.1414,0.2679,0.5907
0.1381,0.2592,0.6027
0.1276,0.2608,0.6116
0.1261,0.2508,0.6231
0.1246,0.2523,0.6231
0.1129,0.2429,0.6442
0.1153,0.2451,0.6396
0.1086,0.2405,0.6509
0.1022,0.2376,0.6602
0.1011,0.2274,0.6715
0.1037,0.2243,0.672
0.0972,0.2251,0.6777
0.0915,0.2205,0.688
0.0947,0.2168,0.6885
0.0886,0.2176,0.6938
0.0876,0.2136,0.6988
0.082,0.2114,0.7066
0.0835,0.1997,0.7168
0.0736,0.2044,0.722
0.0767,0.1977,0.7256
0.0757,0.1933,0.731
0.0713,0.1953,0.7334
0.0706,0.1878,0.7416
0.0686,0.1907,0.7407
0.0666,0.1857,0.7477
0.0644,0.1845,0.7511
0.0677,0.1824,0.7499
0.0635,0.178,0.7585
0.0652,0.1754,0.7594
0.0595,0.1749,0.7656
0.0548,0.1699,0.7753
0.0586,0.1698,0.7716
0.0575,0.1719,0.7706
0.0572,0.164,0.7788
0.0562,0.1624,0.7814
0.055,0.1697,0.7753
0.0543,0.162,0.7837
0.0515,0.1613,0.7872
0.0532,0.1533,0.7935
0.0515,0.1503,0.7982
0.0456,0.152,0.8024
0.0449,0.1559,0.7992
0.047,0.1509,0.8021
0.0455,0.1441,0.8104
0.0495,0.1456,0.8049
0.0437,0.1402,0.8161
0.0459,0.1346,0.8195
0.0426,0.1376,0.8198
0.0392,0.1391,0.8217
0.0375,0.1325,0.83
0.0393,0.1355,0.8252
0.0384,0.1304,0.8312
0.0379,0.1325,0.8296
0.0403,0.1309,0.8288
0.0408,0.1295,0.8297
0.0373,0.1197,0.843
0.0382,0.125,0.8368
0.0362,0.1231,0.8407
0.0357,0.1241,0.8402
0.0333,0.1269,0.8398
0.0362,0.1218,0.842
0.0333,0.1201,0.8466
0.031,0.118,0.851
0.0284,0.1138,0.8578
0.0353,0.1125,0.8522
0.0322,0.1199,0.8479
0.0346,0.115,0.8504
0.0324,0.1157,0.8519
0.0292,0.1069,0.8639
0.0285,0.1096,0.8619
0.0305,0.1077,0.8618
0.0282,0.1078,0.864
0.0298,0.1092,0.861
0.0299,0.1053,0.8648
0.0291,0.1,0.8709
0.0267,0.1032,0.8701
0.0257,0.098,0.8763
0.0275,0.0994,0.8731
0.0266,0.1025,0.8709
