0.6,0.75,0.9
0.3319,0.3408,0.3273
0.3217,0.3878,0.2905
0.3688,0.3178,0.3134
0.3013,0.3804,0.3183
0.2992,0.3507,0.3501
0.2736,0.3769,0.3495
0.272,0.3598,0.3682
0.2507,0.3805,0.3688
0.2485,0.3699,0.3816
0.2398,0.3775,0.3827
0.2372,0.3731,0.3897
0.2295,0.3799,0.3906
0.2256,0.3783,0.3961
0.2204,0.3833,0.3963
0.2193,0.3788,0.4019
0.2139,0.3826,0.4035
0.2118,0.3808,0.4074
0.2101,0.384,0.4059
0.2089,0.3827,0.4084
0.2052,0.3841,0.4107
0.2036,0.3832,0.4132
0.202,0.3846,0.4134
0.2002,0.3853,0.4145
0.1976,0.3872,0.4152
0.1981,0.3863,0.4156
0.197,0.3864,0.4166
0.1961,0.3866,0.4173
0.1945,0.3877,0.4178
0.1937,0.3879,0.4184
0.1915,0.3893,0.4192
0.1916,0.3874,0.421
0.1901,0.389,0.4209
0.1901,0.3887,0.4212
0.1892,0.3893,0.4215
0.1884,0.3887,0.4229
0.1878,0.3892,0.423
0.1868,0.3898,0.4234
0.1861,0.3904,0.4235
0.1855,0.3904,0.4241
0.1849,0.3906,0.4245
0.1843,0.3909,0.4248
0.1832,0.392,0.4248
0.1829,0.3914,0.4257
0.1822,0.3909,0.4269
0.1818,0.3906,0.4276
0.1802,0.3913,0.4285
0.1801,0.3908,0.4291
0.1796,0.3913,0.4291
0.1807,0.3899,0.4294
0.1798,0.3907,0.4295
0.1791,0.3906,0.4303
0.1781,0.3917,0.4302
0.1776,0.3925,0.4299
0.1776,0.3922,0.4302
0.177,0.3915,0.4315
0.177,0.3913,0.4317
0.1768,0.391,0.4322
0.1762,0.3923,0.4315
0.1759,0.392,0.4321
0.176,0.3912,0.4328
0.1764,0.3919,0.4317
0.1754,0.3922,0.4324
0.175,0.392,0.433
0.175,0.3923,0.4327
0.1749,0.3922,0.4329
0.1747,0.3923,0.433
0.1751,0.392,0.4329
0.1746,0.3918,0.4336
0.1739,0.3925,0.4336
0.1736,0.3925,0.4339
0.1738,0.3919,0.4343
0.1729,0.3927,0.4344
0.173,0.3924,0.4346
0.173,0.3922,0.4348
0.1716,0.3937,0.4347
0.1722,0.3931,0.4347
0.1725,0.3924,0.4351
0.1721,0.3926,0.4353
0.1717,0.3927,0.4356
0.1716,0.3938,0.4346
0.1717,0.3929,0.4354
0.1711,0.3929,0.436
0.1711,0.393,0.4359
0.1707,0.3931,0.4362
0.1708,0.3932,0.436
0.1704,0.3929,0.4367
0.1709,0.3927,0.4364
0.1704,0.3933,0.4363
0.1701,0.3933,0.4366
0.1697,0.3935,0.4368
0.1696,0.3936,0.4368
0.1695,0.3929,0.4376
0.1695,0.3932,0.4373
0.1696,0.3932,0.4372
0.1697,0.3934,0.4369
0.1692,0.3935,0.4373
0.1693,0.393,0.4377
0.1689,0.3935,0.4376
0.1689,0.3938,0.4373
0.1688,0.3937,0.4375
0.1687,0.3937,0.4376
0.1686,0.3938,0.4376
0.1686,0.3936,0.4378
0.1682,0.394,0.4378
0.1683,0.3937,0.438
0.1687,0.3939,0.4374
0.1681,0.3943,0.4376
0.1682,0.3937,0.4381
0.1682,0.3938,0.438
0.1676,0.3942,0.4382
0.1679,0.3941,0.438
0.1678,0.3939,0.4383
0.1676,0.3937,0.4387
0.168,0.394,0.438
0.1674,0.394,0.4386
0.1674,0.3942,0.4384
0.1678,0.394,0.4382
0.1671,0.3937,0.4392
0.1671,0.394,0.4389
0.1667,0.3942,0.4391
0.1667,0.3939,0.4394
0.1666,0.3943,0.4391
0.1666,0.394,0.4394
0.1667,0.394,0.4393
0.1665,0.3941,0.4394
0.1665,0.3944,0.4391
0.1661,0.3944,0.4395
0.1662,0.3943,0.4395
0.1665,0.3939,0.4396
0.166,0.3943,0.4397
0.1661,0.3943,0.4396
0.1666,0.394,0.4394
0.1661,0.3939,0.44
0.1659,0.394,0.4401
0.1656,0.394,0.4404
0.1658,0.3936,0.4406
0.1654,0.3941,0.4405
0.1653,0.3939,0.4408
0.1654,0.3941,0.4405
0.165,0.3945,0.4405
0.165,0.3945,0.4405
0.1647,0.3941,0.4412
0.1649,0.3944,0.4407
0.1648,0.3943,0.4409
0.1647,0.3943,0.441
0.1645,0.3944,0.4411
0.1649,0.3939,0.4412
0.1646,0.3943,0.4411
0.1642,0.3943,0.4415
0.1641,0.3946,0.4413
0.1638,0.3946,0.4416
0.1639,0.3943,0.4418
0.1636,0.3941,0.4423
0.1634,0.3945,0.4421
0.1631,0.3949,0.442
0.1633,0.3947,0.442
0.1634,0.3946,0.442
0.1635,0.3945,0.442
0.1632,0.3946,0.4422
0.1636,0.3948,0.4416
0.1638,0.3942,0.442
0.1635,0.3943,0.4422
0.1633,0.3947,0.442
0.1633,0.3946,0.4421
0.1635,0.3945,0.442
0.1629,0.3945,0.4426
0.1634,0.3945,0.4421
0.1633,0.3946,0.4421
0.1631,0.3945,0.4424
0.163,0.3945,0.4425
0.1628,0.3946,0.4426
0.163,0.3947,0.4423
0.163,0.3942,0.4428
0.163,0.3948,0.4422
0.1631,0.3942,0.4427
0.1626,0.3947,0.4427
0.1633,0.3946,0.4421
0.1625,0.3953,0.4422
0.1625,0.3948,0.4427
0.1622,0.3951,0.4427
0.1625,0.3946,0.4429
0.1625,0.3946,0.4429
0.1624,0.395,0.4426
0.1622,0.3948,0.443
0.1626,0.3946,0.4428
0.1618,0.395,0.4432
0.1621,0.3951,0.4428
0.1622,0.3949,0.4429
0.1619,0.395,0.4431
0.1618,0.3949,0.4433
0.1623,0.3951,0.4426
0.1618,0.395,0.4432
0.1616,0.3952,0.4432
0.1618,0.3948,0.4434
0.1616,0.395,0.4434
0.1615,0.3951,0.4434
0.1616,0.3948,0.4436
0.1615,0.395,0.4435
0.1616,0.3948,0.4436
0.1614,0.395,0.4436
0.1613,0.395,0.4437
0.1614,0.3948,0.4438
0.1615,0.3951,0.4434
0.1617,0.3947,0.4436
0.1611,0.3952,0.4437
0.1615,0.3952,0.4433
0.1613,0.395,0.4437
0.1611,0.3953,0.4436
0.1611,0.3951,0.4438
0.1611,0.3955,0.4434
0.1611,0.3954,0.4435
0.1608,0.3951,0.4441
0.1607,0.3952,0.4441
0.1609,0.3951,0.444
0.1609,0.3949,0.4442
0.1607,0.395,0.4443
0.1608,0.3948,0.4444
0.1607,0.3948,0.4445
0.1608,0.3948,0.4444
0.1604,0.3953,0.4443
0.1603,0.3952,0.4445
0.1607,0.3953,0.444
0.1607,0.3947,0.4446
0.1605,0.395,0.4445
0.1601,0.3951,0.4448
0.1604,0.395,0.4446
0.1601,0.3951,0.4448
0.16,0.3951,0.4449
0.1601,0.3952,0.4447
0.1598,0.3951,0.4451
0.16,0.3951,0.4449
0.1601,0.3951,0.4448
0.1601,0.3952,0.4447
0.1603,0.395,0.4447
0.1602,0.395,0.4448
0.1601,0.3952,0.4447
0.1599,0.3952,0.4449
0.1602,0.3953,0.4445
0.1599,0.3952,0.4449
0.1596,0.3953,0.4451
0.1595,0.3952,0.4453
0.16,0.3953,0.4447
0.1597,0.3956,0.4447
0.16,0.395,0.445
0.1597,0.3953,0.445
0.1595,0.3955,0.445
0.1597,0.3954,0.4449
0.1599,0.3951,0.445
0.1594,0.3954,0.4452
0.1594,0.3957,0.4449
0.1593,0.3959,0.4448
0.1592,0.3957,0.4451
0.1592,0.3955,0.4453
0.1591,0.3954,0.4455
0.159,0.3955,0.4455
0.1591,0.3954,0.4455
0.1587,0.3958,0.4455
0.1588,0.3954,0.4458
0.1589,0.3955,0.4456
0.1588,0.3956,0.4456
0.1587,0.3955,0.4458
0.1585,0.3957,0.4458
0.1585,0.3956,0.4459
0.1585,0.3955,0.446
0.1584,0.3956,0.446
0.1585,0.3957,0.4458
0.1582,0.396,0.4458
0.1584,0.3959,0.4457
0.1584,0.3957,0.4459
0.158,0.3957,0.4463
0.158,0.3959,0.4461
0.1584,0.3955,0.4461
0.1579,0.3959,0.4462
0.1579,0.3958,0.4463
0.1579,0.3961,0.446
0.1579,0.3958,0.4463
0.1579,0.3958,0.4463
0.1579,0.396,0.4461
0.158,0.3956,0.4464
0.158,0.3956,0.4464
0.1578,0.3957,0.4465
0.1577,0.396,0.4463
0.1578,0.3957,0.4465
0.1582,0.3953,0.4465
0.158,0.3956,0.4464
0.1579,0.396,0.4461
0.1582,0.3958,0.446
0.158,0.3956,0.4464
0.158,0.3955,0.4465
0.158,0.3957,0.4463
0.1579,0.3958,0.4463
0.1581,0.3955,0.4464
0.1583,0.3956,0.4461
0.158,0.3955,0.4465
0.1581,0.3955,0.4464
0.1579,0.3957,0.4464
0.1578,0.3956,0.4466
0.1578,0.3954,0.4468
0.1579,0.3954,0.4467
0.1577,0.396,0.4463
0.1581,0.3956,0.4463
0.1577,0.3958,0.4465
0.1578,0.3958,0.4464
0.1575,0.3958,0.4467
0.1576,0.3958,0.4466
0.1576,0.396,0.4464
0.1575,0.3957,0.4468
0.1577,0.3956,0.4467
0.1574,0.3958,0.4468
0.1575,0.3957,0.4468
0.1574,0.396,0.4466
0.1575,0.3957,0.4468
0.1573,0.3956,0.4471
0.1574,0.3958,0.4468
0.1576,0.3957,0.4467
0.1575,0.3957,0.4468
0.1574,0.3957,0.4469
0.1574,0.3959,0.4467
0.1574,0.3959,0.4467
0.1572,0.396,0.4468
0.1573,0.3958,0.4469
0.1573,0.3963,0.4464
0.1575,0.396,0.4465
0.157,0.3958,0.4472
0.1571,0.3959,0.447
0.1571,0.3958,0.4471
0.1569,0.396,0.4471
0.157,0.3957,0.4473
0.1572,0.3958,0.447
0.157,0.3956,0.4474
0.1569,0.3958,0.4473
0.157,0.3959,0.4471
0.1572,0.3957,0.4471
0.1572,0.3957,0.4471
0.157,0.3958,0.4472
0.157,0.3954,0.4476
0.157,0.3956,0.4474
0.1569,0.3954,0.4477
0.1566,0.3955,0.4479
0.1565,0.3958,0.4477
0.1566,0.3959,0.4475
0.1567,0.3957,0.4476
0.1564,0.3957,0.4479
0.1565,0.3958,0.4477
0.1565,0.396,0.4475
0.1567,0.3957,0.4476
